"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/zones_sys_proc_fs_tcp_time_ipc_socket_net_lock.csv --zones --sys --proc --fs --tcp --time --ipc --socket --net --lock 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
"zones memory",,,,"system",,"procs",,,"filesystem",,"tcp sockets",,,,,"system","sysv ipc",,,"sockets",,,,,"net/total",,"file locks",,,
311446,3141,173122,22176,1434,2692,0,0,0,13664,348946,7,13,0,7,1,Mar-22 21:40:30,0,0,8,1081,20,19,0,0,167,0,56,12,10,58
311710,3141,120142,22176,2216,35060,1,0,0,13696,350027,7,13,0,7,1,Mar-22 21:40:31,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311710,3141,119583,22176,809,2232,0,0,8,13696,350027,7,13,0,6,1,Mar-22 21:40:32,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311710,3141,119583,22176,611,1046,0,0,0,13664,350017,7,13,0,6,1,Mar-22 21:40:33,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311710,3141,119394,22176,1731,4061,2,0,8,13664,350019,7,13,0,6,1,Mar-22 21:40:34,0,0,8,1081,20,19,0,0,396,804,56,12,10,58
311710,3141,119338,22176,998,1823,0,0,0,13664,350023,7,13,0,6,1,Mar-22 21:40:35,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311710,3141,114991,22176,880,2570,0,0,0,13632,350070,7,13,0,7,1,Mar-22 21:40:36,0,0,8,1081,20,19,0,0,12623,4742,56,12,10,58
311710,3141,113132,22176,2437,8832,1,0,8,13632,350062,7,13,0,8,1,Mar-22 21:40:37,0,0,8,1081,20,19,0,0,21745,7984,56,12,10,58
311710,3141,130346,22176,863,1636,0,0,0,13632,350084,7,13,0,8,1,Mar-22 21:40:38,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311710,3141,129968,22176,2537,6008,1,0,8,13632,350091,7,13,0,8,1,Mar-22 21:40:39,0,0,8,1081,20,19,0,0,0,358,56,12,10,58
311710,3141,129968,22176,1502,2876,0,0,1,13632,350091,7,13,0,8,1,Mar-22 21:40:40,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311710,3141,129908,22176,2171,4291,0,0,0,13632,350089,7,13,0,8,1,Mar-22 21:40:41,0,0,8,1081,20,19,0,0,1035,433,56,12,10,58
311710,3141,129980,22176,1206,3265,0,0,8,13632,350029,7,13,0,8,1,Mar-22 21:40:42,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311710,3141,129864,22176,685,1067,0,0,0,13632,350023,7,13,0,7,1,Mar-22 21:40:43,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311710,3141,129864,22176,751,2226,0,0,8,13632,350033,7,13,0,7,1,Mar-22 21:40:44,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311710,3141,135604,22176,950,2432,0,0,0,13632,350048,7,12,1,7,2,Mar-22 21:40:45,0,0,8,1082,21,19,0,0,465,2252,56,12,10,58
311710,3141,135544,22176,708,1065,0,0,0,13632,350052,7,13,0,8,1,Mar-22 21:40:46,0,0,8,1081,20,19,0,0,16849,4921,56,12,10,58
311710,3141,135359,22176,977,3138,0,0,8,13632,350051,7,13,0,9,1,Mar-22 21:40:47,0,0,8,1081,20,19,0,0,1705,4596,56,12,10,58
311710,3141,135299,22176,709,1156,0,0,0,13632,350051,7,13,0,9,1,Mar-22 21:40:48,0,0,8,1081,20,19,0,0,15642,1370,56,12,10,58
311710,3141,135181,22176,869,2273,0,0,8,13664,350051,7,13,0,9,1,Mar-22 21:40:49,0,0,8,1081,20,19,0,0,0,187,56,12,10,58
311710,3141,135181,22176,1353,2737,1,0,0,13664,350055,7,13,0,9,1,Mar-22 21:40:50,0,0,8,1081,20,19,0,0,167,358,56,12,10,58
311710,3141,135181,22176,1602,3842,0,0,0,13664,350058,7,12,1,8,2,Mar-22 21:40:51,0,0,8,1082,21,19,0,0,338,1707,56,12,10,58
311710,3141,134375,22176,1184,3131,0,0,9,13664,350073,7,13,0,9,1,Mar-22 21:40:52,0,0,8,1081,20,19,0,0,26296,4491,56,12,10,58
311710,3141,132863,22176,2601,5302,1,0,0,13664,350090,7,13,0,8,1,Mar-22 21:40:53,0,0,8,1081,20,19,0,0,0,0,56,12,10,58
311710,3141,165052,22176,2701,7183,1,0,12,13312,350077,7,13,0,8,1,Mar-22 21:40:54,0,0,6,1071,20,19,0,0,9171,726,56,12,10,58
311710,3141,177939,22176,1384,9619,1,0,0,13312,350082,7,13,0,8,1,Mar-22 21:40:55,0,0,6,1071,20,19,0,0,0,358,56,12,10,58
311710,3141,171852,22176,1896,6133,1,0,28,13312,350215,7,13,0,8,1,Mar-22 21:40:56,0,0,6,1088,20,19,0,0,5999,4601,57,12,10,59
311710,3141,198546,22176,1018,2685,1,0,8,13312,350217,7,13,0,8,1,Mar-22 21:40:57,0,0,6,1088,20,19,0,0,0,0,57,12,10,59
311710,3141,199313,22176,1130,2533,1,0,0,13312,350206,7,13,0,9,1,Mar-22 21:40:58,0,0,6,1088,20,19,0,0,15959,5356,57,12,10,59
311710,3141,200655,22176,1390,3659,1,0,8,13312,349107,7,13,0,9,1,Mar-22 21:40:59,0,0,6,1089,20,19,0,0,10858,8244,57,12,10,59
311710,3141,200661,22176,1169,2317,2,0,0,13312,349111,7,13,0,9,1,Mar-22 21:41:00,0,0,6,1089,20,19,0,0,0,358,57,12,10,59
311710,3141,200175,22176,1157,3971,4,0,8,13312,349124,7,13,0,9,1,Mar-22 21:41:01,0,0,6,1089,20,19,0,0,0,0,57,12,10,59
311710,3141,200247,22176,1051,3324,1,0,8,13312,349120,7,12,1,9,2,Mar-22 21:41:02,0,0,6,1090,21,19,0,0,298,1707,57,12,10,59
311710,3141,199402,22176,1511,3537,2,0,0,13312,349122,7,13,0,10,1,Mar-22 21:41:03,0,0,6,1089,20,19,0,0,16849,4911,57,12,10,59
311710,3141,199032,22176,1011,2784,0,0,8,13312,349111,7,13,0,10,1,Mar-22 21:41:04,0,0,6,1089,20,19,0,0,0,0,57,12,10,59
311710,3141,199095,22176,809,1414,1,0,1,13312,349111,7,13,0,9,1,Mar-22 21:41:05,0,0,6,1089,20,19,0,0,0,358,57,12,10,59
311710,3141,198906,22176,825,1455,2,0,0,13312,349035,7,13,0,9,1,Mar-22 21:41:06,0,0,6,1089,20,19,0,0,424,0,57,12,10,59
311710,3141,198655,22176,946,2540,1,0,8,13312,349035,7,13,0,9,1,Mar-22 21:41:07,0,0,6,1089,20,19,0,0,0,0,57,12,10,59
311710,3141,198661,22176,768,1327,3,0,0,13312,349044,7,13,0,9,1,Mar-22 21:41:08,0,0,6,1089,20,19,0,0,0,0,57,12,10,59
311710,3141,198478,22176,1111,3416,2,0,8,13312,349045,7,13,0,10,1,Mar-22 21:41:09,0,0,6,1089,20,19,0,0,15984,5203,57,12,10,59
311710,3141,198232,22176,758,1287,0,0,0,13312,349045,7,13,0,10,1,Mar-22 21:41:10,0,0,6,1089,20,19,0,0,1474,884,57,12,10,59
311710,3141,207354,22176,1022,1920,2,0,0,13280,348891,7,13,0,10,1,Mar-22 21:41:11,0,0,6,1073,20,19,0,0,167,545,57,12,10,59
311710,3141,208073,22176,971,2424,3,0,8,13248,348891,7,13,0,10,1,Mar-22 21:41:12,0,0,6,1073,20,19,0,0,0,0,57,12,10,59
311710,3141,207963,22176,834,1608,0,0,0,13248,348901,7,13,0,10,1,Mar-22 21:41:13,0,0,6,1073,20,19,0,0,0,0,57,12,10,59
311710,3141,207969,22176,900,2368,2,0,8,13248,348900,7,13,0,10,1,Mar-22 21:41:14,0,0,6,1073,20,19,0,0,396,446,57,12,10,59
311710,3141,207405,22176,718,1237,1,0,0,13248,348901,7,13,0,9,1,Mar-22 21:41:15,0,0,6,1073,20,19,0,0,0,0,57,12,10,59
311710,3141,194826,22176,2042,34442,1,0,0,13248,349911,7,13,0,9,1,Mar-22 21:41:16,0,0,6,1073,20,19,0,0,167,545,57,12,10,59
311710,3141,194090,22176,977,2587,1,0,9,13248,349911,7,13,0,9,1,Mar-22 21:41:17,0,0,6,1073,20,19,0,0,0,0,57,12,10,59
311710,3141,193970,22176,721,1280,1,0,0,13248,349910,7,13,0,9,1,Mar-22 21:41:18,0,0,6,1073,20,19,0,0,0,0,57,12,10,59
311710,3141,193725,22176,1027,2686,1,0,8,13248,349909,7,13,0,9,1,Mar-22 21:41:19,0,0,6,1073,20,19,0,0,698,0,57,12,10,59
311710,3141,193864,22176,979,2238,3,0,0,13280,349922,7,13,0,10,1,Mar-22 21:41:20,0,0,6,1073,20,19,0,0,17388,6127,57,12,10,59
311710,3141,197792,22176,760,1286,1,0,0,13280,349933,7,13,0,10,1,Mar-22 21:41:21,0,0,6,1073,20,19,0,0,42,358,57,12,10,59
311710,3141,197935,22176,1023,2757,1,0,8,13280,349931,7,13,0,10,1,Mar-22 21:41:22,0,0,6,1073,20,19,0,0,0,0,57,12,10,59
311710,3141,197702,22176,771,1252,1,0,0,13280,349941,7,13,0,10,1,Mar-22 21:41:23,0,0,6,1073,20,19,0,0,0,0,57,12,10,59
311710,3141,199500,22176,2645,9102,1,0,8,13280,349941,7,13,0,10,1,Mar-22 21:41:24,0,0,6,1073,20,19,0,0,0,0,57,12,10,59
311710,3141,199453,22176,829,1444,0,0,0,13280,349939,7,13,0,10,1,Mar-22 21:41:25,0,0,6,1072,20,19,0,0,0,0,57,12,10,59
311710,3141,199725,22176,1005,1725,3,0,0,13280,349938,7,13,0,9,1,Mar-22 21:41:26,0,0,6,1072,20,19,0,0,92,0,57,12,10,59
311710,3141,208144,22176,1185,4002,3,0,8,13280,349956,7,13,0,10,1,Mar-22 21:41:27,0,0,6,1072,20,19,0,0,1209,3550,57,12,10,59
311710,3141,208032,22176,913,1552,3,0,0,13280,349956,7,13,0,10,1,Mar-22 21:41:28,0,0,6,1071,20,19,0,0,15978,4840,56,12,10,58
311710,3141,207939,22176,988,2596,2,0,9,13280,349966,7,13,0,10,1,Mar-22 21:41:29,0,0,6,1071,20,19,0,0,167,187,56,12,10,58
311710,3141,207766,22176,794,2022,3,0,0,13280,349968,7,12,1,10,2,Mar-22 21:41:30,0,0,6,1072,21,19,0,0,505,1894,56,12,10,58
311710,3141,207776,22176,870,1385,1,0,0,13280,349978,7,13,0,11,1,Mar-22 21:41:31,0,0,6,1071,20,19,0,0,17347,4233,56,12,10,58
311710,3141,207534,22176,825,2280,1,0,7,13280,349981,7,13,0,11,1,Mar-22 21:41:32,0,0,6,1071,20,19,0,0,86,464,56,12,10,58
311710,3141,207611,22176,830,1483,1,0,1,13280,349975,7,13,0,11,1,Mar-22 21:41:33,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311710,3141,207989,22176,1004,2644,1,0,8,13280,349986,7,13,0,11,1,Mar-22 21:41:34,0,0,6,1071,20,19,0,0,396,446,56,12,10,58
311710,3141,207873,22176,764,1271,1,0,0,13280,349986,7,13,0,11,1,Mar-22 21:41:35,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311710,3141,207813,22176,745,1225,1,0,0,13280,349985,7,13,0,11,1,Mar-22 21:41:36,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311710,3141,207508,22176,781,1247,3,0,0,13280,349989,7,13,1,11,1,Mar-22 21:41:37,0,0,6,1074,20,19,0,0,600,784,56,12,10,58
311710,3141,207206,22176,847,2528,2,0,8,13280,349999,7,14,0,9,1,Mar-22 21:41:38,0,0,6,1074,20,19,0,0,94,413,56,12,10,58
311710,3141,207277,22176,854,2542,1,0,8,13248,349994,7,13,0,10,1,Mar-22 21:41:39,0,0,6,1071,20,19,0,0,405,318,56,12,10,58
311710,3141,206899,22176,769,1260,1,0,0,13248,349996,7,13,0,10,1,Mar-22 21:41:40,0,0,6,1071,20,19,0,0,2508,106,56,12,10,58
311710,3141,206777,22176,871,2150,1,0,1,13248,350007,7,13,0,11,1,Mar-22 21:41:41,0,0,6,1071,20,19,0,0,1209,3192,56,12,10,58
311710,3141,206857,22176,777,1252,1,0,0,13248,350006,7,13,0,11,1,Mar-22 21:41:42,0,0,6,1071,20,19,0,0,16052,3106,56,12,10,58
311710,3141,206750,22176,1063,2627,1,0,8,13248,350006,7,13,0,11,1,Mar-22 21:41:43,0,0,6,1071,20,19,0,0,167,187,56,12,10,58
311710,3141,208682,22176,1057,3076,2,0,7,13248,348893,7,13,0,11,1,Mar-22 21:41:44,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311710,3141,208808,22176,762,1355,1,0,1,13248,348886,7,13,0,11,1,Mar-22 21:41:45,0,0,6,1071,20,19,0,0,2542,0,56,12,10,58
311710,3141,208496,22176,799,1295,0,0,0,13248,348898,7,13,0,10,1,Mar-22 21:41:46,0,0,6,1071,20,19,0,0,8056,133,56,12,10,58
311710,3141,208631,22176,780,1231,1,0,0,13248,348897,7,13,0,10,1,Mar-22 21:41:47,0,0,6,1071,20,19,0,0,1188,0,56,12,10,58
311710,3141,208273,22176,996,2612,1,0,8,13216,348907,7,13,0,9,1,Mar-22 21:41:48,0,0,6,1071,20,19,0,0,782,358,56,12,10,58
311710,3141,208276,22176,782,1279,2,0,0,13216,348907,7,13,0,9,1,Mar-22 21:41:49,0,0,6,1071,20,19,0,0,167,187,56,12,10,58
311710,3141,208165,22176,774,2460,3,0,8,13248,348907,7,13,0,9,1,Mar-22 21:41:50,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311710,3141,208057,22176,760,1387,0,0,0,13248,348906,7,13,0,9,1,Mar-22 21:41:51,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311710,3141,208254,22176,940,2164,4,0,0,13248,348847,7,13,0,9,1,Mar-22 21:41:52,0,0,6,1071,20,19,0,0,1249,3192,56,12,10,58
311710,3141,208328,22176,1054,2705,1,0,8,13248,348856,7,13,0,9,1,Mar-22 21:41:53,0,0,6,1071,20,19,0,0,15972,3066,56,12,10,58
311710,3141,208334,22176,887,2147,2,0,1,13248,348857,7,13,0,10,1,Mar-22 21:41:54,0,0,6,1071,20,19,0,0,16213,5462,56,12,10,58
311710,3141,208374,22176,972,2598,1,0,8,13248,348868,7,13,0,10,1,Mar-22 21:41:55,0,0,6,1071,20,19,0,0,15674,1150,56,12,10,58
311710,3141,208317,22176,729,1301,0,0,0,13248,348868,7,13,0,10,1,Mar-22 21:41:56,0,0,6,1071,20,19,0,0,817,671,56,12,10,58
311710,3141,208342,22176,680,1177,0,0,0,13248,348867,7,13,0,10,1,Mar-22 21:41:57,0,0,6,1071,20,19,0,0,56,74,56,12,10,58
311808,3141,208231,22176,1049,2726,3,0,8,13248,348868,7,13,0,9,1,Mar-22 21:41:58,0,0,6,1071,20,19,0,0,56,432,56,12,10,58
311836,3141,208315,22176,814,1423,2,0,0,13248,348868,7,13,0,9,1,Mar-22 21:41:59,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311836,3141,208430,22176,1138,2914,1,0,8,13248,348870,7,13,0,9,1,Mar-22 21:42:00,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311836,3141,167587,22176,2450,37018,2,0,8,13280,349940,7,13,0,9,1,Mar-22 21:42:01,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311836,3141,167288,22176,796,1782,1,0,0,13280,349958,7,13,0,9,1,Mar-22 21:42:02,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311836,3141,167168,22176,1145,3463,2,0,8,13280,349955,7,13,0,10,1,Mar-22 21:42:03,0,0,6,1071,20,19,0,0,1619,3318,56,12,10,58
311836,3141,166625,22176,798,1397,1,0,0,13280,349956,7,13,0,9,1,Mar-22 21:42:04,0,0,6,1071,20,19,0,0,15602,2980,56,12,10,58
311836,3141,166382,22176,875,2407,1,0,8,13280,349955,7,13,0,9,1,Mar-22 21:42:05,0,0,6,1071,20,19,0,0,240,0,56,12,10,58
311836,3141,163172,22176,939,2018,1,0,1,13280,350002,7,13,0,9,1,Mar-22 21:42:06,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
311836,3141,164281,22176,773,1299,1,0,0,13248,349976,7,13,0,9,1,Mar-22 21:42:07,0,0,6,1071,20,19,0,0,0,0,56,12,10,58
