"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/ipc_int_lock_sys_vm_udp_socket_time_page_tcp.csv --ipc --int --lock --sys --vm --udp --socket --time --page --tcp 1 600",,,,"Date:","23 Mar 2023 13:42:08 -03"
"sysv ipc",,,"interrupts",,,"file locks",,,,"system",,"virtual memory",,,,"udp",,"sockets",,,,,"system","paging",,"tcp sockets",,,,
0,0,5,0,125,0,83,12,13,82,2962,9513,0,9100,11710,22955,25,15,1208,26,33,0,0,Mar-23 13:50:54,0,0,7,23,0,7,1
0,0,5,0,165,0,83,12,13,82,2933,7069,0,857,2488,2641,25,15,1208,26,33,0,0,Mar-23 13:50:55,0,0,7,23,0,7,1
0,0,5,0,187,0,84,12,13,83,3571,12024,0,21103,21721,10228,25,17,1224,26,33,0,0,Mar-23 13:50:56,0,0,7,23,0,7,1
0,0,5,0,144,0,84,12,13,83,3431,14003,0,11337,14339,15511,25,17,1224,26,33,0,0,Mar-23 13:50:57,0,0,7,23,0,7,1
0,0,5,0,122,0,84,12,13,83,2621,6368,0,517,3015,3850,25,17,1224,26,33,0,0,Mar-23 13:50:58,0,0,7,23,0,7,1
0,0,5,0,118,0,84,12,13,83,2792,8588,0,2938,3617,4587,25,17,1224,26,33,0,0,Mar-23 13:50:59,0,0,7,23,0,6,1
0,0,5,0,122,0,84,12,13,83,2674,6025,0,269,1688,1792,25,17,1224,26,33,0,0,Mar-23 13:51:00,0,0,7,23,0,6,1
0,0,5,0,162,0,84,12,13,83,3068,7446,0,4164,8440,3325,25,17,1224,26,33,0,0,Mar-23 13:51:01,0,0,7,23,0,6,1
0,0,5,0,121,0,84,12,13,83,2844,9032,0,7535,9101,5397,25,17,1224,26,33,0,0,Mar-23 13:51:02,0,0,7,23,0,6,1
0,0,5,0,144,0,84,12,13,83,2724,6714,1,761,1210,1323,25,17,1224,26,33,0,0,Mar-23 13:51:03,0,0,7,23,0,7,1
0,0,5,0,142,0,84,12,13,83,2910,8790,0,6568,8062,7149,25,17,1224,26,33,0,0,Mar-23 13:51:04,0,0,7,23,0,7,1
0,0,5,0,118,0,84,12,13,83,3854,10006,0,1663,4497,4422,25,17,1224,26,33,0,0,Mar-23 13:51:05,0,0,7,23,0,7,1
0,0,5,0,125,0,84,12,13,83,2663,5808,0,409,1692,3984,25,17,1224,26,33,0,0,Mar-23 13:51:06,0,0,7,23,0,7,1
0,0,5,0,165,0,84,12,13,83,2592,6044,0,772,1707,2078,25,17,1224,26,33,0,0,Mar-23 13:51:07,0,0,7,23,0,7,1
0,0,5,0,121,0,84,12,13,83,2753,7092,0,1093,2216,2269,25,16,1223,26,33,0,0,Mar-23 13:51:08,0,0,7,23,0,7,1
0,0,5,0,116,0,84,12,13,83,2676,8798,0,7832,9626,4914,25,16,1223,26,33,0,0,Mar-23 13:51:09,0,0,7,23,0,6,1
0,0,5,0,121,0,84,12,13,83,2551,5741,0,409,1710,4297,25,16,1223,26,33,0,0,Mar-23 13:51:10,0,0,7,23,0,6,1
0,0,5,0,123,0,84,12,13,83,2558,5800,0,371,876,783,25,16,1223,26,33,0,0,Mar-23 13:51:11,0,0,7,23,0,6,1
0,0,5,0,122,0,84,12,13,83,3374,36318,0,36978,58606,33203,25,16,1217,26,33,0,0,Mar-23 13:51:12,0,0,7,23,0,6,1
0,0,5,0,167,0,84,12,13,83,2865,6341,0,927,1471,2596,25,16,1217,26,33,0,0,Mar-23 13:51:13,0,0,7,23,0,6,1
0,0,5,0,154,0,84,12,13,83,2897,9328,0,3065,4050,4125,25,16,1217,26,33,0,0,Mar-23 13:51:14,0,0,7,23,0,7,1
0,0,5,0,121,0,84,12,13,83,2586,6757,0,1278,2779,1921,25,16,1217,26,33,0,0,Mar-23 13:51:15,0,0,7,23,0,7,1
0,0,5,0,124,0,84,12,13,83,2625,6269,0,269,1221,1147,25,16,1217,26,33,0,0,Mar-23 13:51:16,0,0,7,23,0,7,1
0,0,5,0,120,0,84,12,13,83,2549,6077,0,5924,7569,1847,25,16,1217,26,33,0,0,Mar-23 13:51:17,0,0,7,23,0,7,1
0,0,5,0,121,0,84,12,13,83,2696,5956,0,614,1381,1233,25,16,1217,26,33,0,0,Mar-23 13:51:18,0,0,7,23,0,7,1
0,0,5,0,158,0,84,12,13,83,2771,8188,0,2847,3583,7417,25,16,1215,26,33,0,0,Mar-23 13:51:19,0,0,7,23,0,7,1
0,0,5,0,118,0,84,12,13,83,2717,6310,0,317,2089,3372,25,16,1213,26,33,0,0,Mar-23 13:51:20,0,0,7,23,0,7,1
0,0,5,0,128,0,84,12,13,83,2515,5789,0,820,1761,1520,25,16,1213,26,33,0,0,Mar-23 13:51:21,0,0,7,23,0,7,1
0,0,5,0,118,0,84,12,13,83,2869,7006,0,3031,4105,7050,25,16,1213,26,33,0,0,Mar-23 13:51:22,0,0,7,23,0,6,1
0,0,5,0,124,0,84,12,13,83,2644,6205,0,392,1091,1223,25,15,1212,26,33,0,0,Mar-23 13:51:23,0,0,7,23,0,6,1
0,0,5,0,155,0,84,12,13,83,2982,9456,0,8657,10894,9211,25,15,1212,26,33,0,0,Mar-23 13:51:24,0,0,7,23,0,7,1
0,0,5,0,162,0,84,12,13,83,2697,5825,0,255,2511,1828,25,14,1211,26,33,0,0,Mar-23 13:51:25,0,0,7,23,0,7,1
0,0,5,0,130,0,84,12,13,83,2977,6763,0,465,1554,2767,25,13,1210,26,33,0,0,Mar-23 13:51:26,0,0,7,23,0,7,1
0,0,5,0,119,0,84,12,13,83,2839,6248,0,979,1286,8959,25,13,1202,26,33,0,0,Mar-23 13:51:27,0,0,7,23,0,7,1
0,0,5,0,122,0,84,12,13,83,2462,5632,0,214,690,694,25,13,1202,26,33,0,0,Mar-23 13:51:28,0,0,7,23,0,7,1
0,0,5,0,120,0,83,12,13,82,2682,8257,0,1670,2793,8304,25,13,1206,26,33,0,0,Mar-23 13:51:29,0,0,7,23,0,7,1
0,0,5,0,118,0,83,12,13,82,2763,7463,0,1501,3033,2677,25,13,1202,26,33,0,0,Mar-23 13:51:30,0,0,7,23,0,7,1
0,0,5,0,150,0,83,12,13,82,2676,5963,0,797,1369,1686,25,13,1202,26,33,0,0,Mar-23 13:51:31,0,0,7,23,0,7,1
0,0,5,0,122,0,83,12,13,82,2587,5983,0,4826,6409,1780,25,13,1202,26,33,0,0,Mar-23 13:51:32,0,0,7,23,0,6,1
0,0,5,0,124,0,83,12,13,82,2443,5705,0,208,708,1404,25,13,1202,26,33,0,0,Mar-23 13:51:33,0,0,7,23,0,6,1
0,0,5,0,120,0,83,12,13,82,2788,7364,0,2034,2738,2217,25,13,1202,26,33,0,0,Mar-23 13:51:34,0,0,7,23,0,6,1
0,0,5,0,143,0,83,12,13,82,2804,7959,0,1677,2273,2152,25,13,1201,25,33,0,0,Mar-23 13:51:35,0,0,7,21,0,7,2
0,0,5,0,127,0,83,12,13,82,2819,6931,0,1047,3379,31935,25,13,1201,25,33,0,0,Mar-23 13:51:36,0,0,7,21,0,7,2
0,0,5,0,152,0,83,12,13,82,2574,6380,0,384,1291,884,25,13,1204,25,33,0,0,Mar-23 13:51:37,0,0,7,21,1,7,2
0,0,5,0,154,0,83,12,13,82,2633,6610,0,283,840,990,25,13,1204,25,33,0,0,Mar-23 13:51:38,0,0,7,21,1,7,2
0,0,5,0,121,0,83,12,13,82,2654,7031,1,3031,3109,2958,25,13,1203,25,33,0,0,Mar-23 13:51:39,0,0,7,21,0,7,2
0,0,5,0,124,0,83,12,13,82,2641,7380,0,7130,8855,4322,25,13,1201,25,33,0,0,Mar-23 13:51:40,0,0,7,21,0,7,2
0,0,5,0,115,0,83,12,13,82,2631,5894,0,334,1846,3377,25,13,1201,25,33,0,0,Mar-23 13:51:41,0,0,7,21,0,7,2
0,0,5,0,149,0,83,12,13,82,2634,6061,0,509,1626,7620,25,14,1202,25,33,0,0,Mar-23 13:51:42,0,0,7,21,0,6,2
0,0,5,0,177,0,83,12,13,82,2819,7289,0,2829,3873,8009,25,15,1203,25,33,0,0,Mar-23 13:51:43,0,0,7,21,0,6,2
0,0,5,0,121,0,83,12,13,82,2584,7415,0,1864,3780,3186,25,15,1203,25,33,0,0,Mar-23 13:51:44,0,0,7,21,0,6,2
0,0,5,0,116,0,83,12,13,82,2733,7046,0,2013,2618,2229,25,15,1203,25,33,0,0,Mar-23 13:51:45,0,0,7,21,0,6,2
0,0,5,0,148,0,83,12,13,82,3988,11800,0,422,2891,3666,25,15,1203,25,33,0,0,Mar-23 13:51:46,0,0,7,21,0,7,2
0,0,5,0,123,0,83,12,13,82,2777,6105,0,5708,7322,2559,25,15,1203,25,33,0,0,Mar-23 13:51:47,0,0,7,21,0,7,2
0,0,5,0,117,0,83,12,13,82,2611,5719,0,235,698,3199,25,15,1203,25,33,0,0,Mar-23 13:51:48,0,0,7,21,0,7,2
0,0,5,0,163,0,83,12,13,82,3658,37102,0,32018,52680,24893,25,15,1205,25,33,0,0,Mar-23 13:51:49,0,0,7,21,0,7,2
0,0,5,0,118,0,83,12,13,82,2803,7968,0,9593,11647,3018,25,15,1203,25,33,0,0,Mar-23 13:51:50,0,0,7,21,0,7,2
0,0,5,0,123,0,83,12,13,82,2638,6459,0,1301,2956,1790,25,15,1203,25,33,0,0,Mar-23 13:51:51,0,0,7,21,0,7,2
0,0,5,0,137,0,83,12,13,82,2612,5960,0,279,1245,1314,25,15,1203,25,33,0,0,Mar-23 13:51:52,0,0,7,21,0,6,2
0,0,5,0,127,0,83,12,13,82,2644,5851,0,215,1385,2226,25,15,1203,25,33,0,0,Mar-23 13:51:53,0,0,7,21,0,6,2
0,0,5,0,158,0,83,12,13,82,2783,8352,0,3963,5576,6342,25,16,1205,26,33,0,0,Mar-23 13:51:54,0,0,7,23,0,6,1
0,0,5,0,156,0,83,12,13,82,2579,6957,0,4878,5951,2166,25,16,1205,26,33,0,0,Mar-23 13:51:55,0,0,7,23,0,6,1
0,0,5,0,136,0,83,12,13,82,2767,7070,0,796,2438,2884,25,16,1205,26,33,0,0,Mar-23 13:51:56,0,0,7,23,0,7,1
0,0,5,0,140,0,83,12,13,82,2995,7514,0,1698,2609,13945,25,16,1205,26,33,0,0,Mar-23 13:51:57,0,0,7,23,0,7,1
0,0,5,0,121,0,83,12,13,82,2607,6506,0,234,1363,666,25,16,1205,26,33,0,0,Mar-23 13:51:58,0,0,7,23,0,7,1
0,0,5,0,125,0,83,12,13,82,2753,6870,0,4399,5045,4952,25,16,1207,26,33,0,0,Mar-23 13:51:59,0,0,7,23,0,7,1
0,0,5,0,127,0,83,12,13,82,2887,7469,0,2297,2939,3490,28,16,1208,26,36,0,0,Mar-23 13:52:00,0,0,7,23,0,7,1
0,0,5,0,169,0,83,12,13,82,2697,6418,0,1171,2805,2373,28,16,1208,26,36,0,0,Mar-23 13:52:01,0,0,7,23,0,7,1
0,0,5,0,125,0,83,12,13,82,2882,8722,0,7198,9405,11008,28,16,1208,26,36,0,0,Mar-23 13:52:02,0,0,7,23,0,7,1
0,0,5,0,129,0,83,12,13,82,2656,6018,0,813,1305,982,28,16,1208,26,36,0,0,Mar-23 13:52:03,0,0,7,23,0,7,1
0,0,5,0,122,0,83,12,13,82,2738,7731,0,3454,4258,4038,28,16,1208,26,36,0,0,Mar-23 13:52:04,0,0,7,23,0,7,1
0,0,5,0,121,0,83,12,13,82,2735,7695,0,1511,2881,28249,25,16,1205,26,33,0,0,Mar-23 13:52:05,0,0,7,23,0,6,1
0,0,5,0,118,0,83,12,13,82,2392,5643,0,597,1500,2178,25,16,1205,26,33,0,0,Mar-23 13:52:06,0,0,7,23,0,6,1
0,0,5,0,177,0,83,12,13,82,2769,6749,0,417,1028,26705,25,16,1205,26,33,0,0,Mar-23 13:52:07,0,0,7,23,0,7,1
