"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/mem_udp_socket_unix_swap_time_zones_lock_io_sys_vm_ipc.csv --mem --udp --socket --unix --swap --time --zones --lock --io --sys --vm --ipc 1 600",,,,"Date:","23 Mar 2023 13:42:08 -03"
"memory usage",,,,"udp",,"sockets",,,,,"unix sockets",,,,"swap",,"system","zones memory",,,,"file locks",,,,"io/total",,"system",,"virtual memory",,,,"sysv ipc",,
5414313984,2597613568,7962779648,11023314944,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:19,159767,3141,471088,22688,83,12,13,82,0,64,2588,5956,0,875,1537,1461,0,0,5
5414027264,2595418112,7965261824,11044585472,25,14,1202,24,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:20,159767,3141,470552,22688,83,12,13,82,0,0,2902,7520,0,1788,3681,2779,0,0,5
5412679680,2597466112,7964561408,11055460352,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:21,159767,3141,471052,22688,83,12,13,82,0,40,2751,7198,0,378,1945,2894,0,0,5
5414121472,2595770368,7964815360,11053719552,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:22,159767,3141,470638,22688,83,12,13,82,0,64,2754,7848,0,1721,2514,2299,0,0,5
5418483712,2594320384,7961903104,11049881600,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:23,159767,3141,470284,22688,83,12,13,82,0,0,2720,7205,0,1935,2201,3146,0,0,5
5426962432,2587328512,7960416256,11039133696,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:24,159767,3141,467821,22688,83,12,13,82,0,0,2542,6136,0,7397,9142,3689,0,0,5
5442375680,2569830400,7962501120,11023179776,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:25,159767,3141,464305,22688,83,12,13,82,0,0,2517,5834,0,273,1341,762,0,0,5
5441458176,2570534912,7962714112,11023724544,25,14,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:26,159767,3141,464477,22688,83,12,13,82,0,66,2722,6118,0,640,2131,1844,0,0,5
5394870272,2615320576,7964516352,11117015040,25,14,1205,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:27,159767,3141,475411,22688,83,12,13,82,0,52,3031,9265,0,3309,4754,15850,0,0,5
5396156416,2613944320,7964606464,11115950080,25,14,1205,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:28,159767,3141,475075,22688,83,12,13,82,0,0,2660,7086,0,1477,2056,2088,0,0,5
5396373504,2613256192,7965077504,11115274240,25,14,1205,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:29,159767,3141,474907,22688,83,12,13,82,0,0,2536,5703,0,254,915,781,0,0,5
5397278720,2612797440,7964631040,11114827776,25,14,1205,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:30,159767,3141,474795,22688,83,12,13,82,0,0,2631,5854,0,263,768,1249,0,0,5
5396549632,2613522432,7964635136,11115556864,25,14,1205,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:31,159767,3141,474972,22688,83,12,13,82,0,290,2657,6106,0,548,1638,1517,0,0,5
5311070208,2706804736,7956832256,11114242048,25,14,1205,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:32,159767,3141,497746,22688,83,12,13,82,0,26,2729,7480,0,6798,8883,31333,0,0,5
5311762432,2705494016,7957450752,11133321216,25,14,1205,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:33,159767,3141,497426,22688,83,12,13,82,0,12,2715,7940,0,1612,2467,2880,0,0,5
5301944320,2713300992,7959461888,11139723264,25,16,1207,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:34,159767,3141,499332,22688,83,12,13,82,0,0,2897,8149,0,1399,4010,5279,0,0,5
5302665216,2712461312,7959597056,11138867200,25,16,1207,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:35,159767,3141,499127,22688,83,12,13,82,8,0,2669,6629,1,864,898,906,0,0,5
5275398144,2738081792,7961243648,11159719936,25,16,1207,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:36,159767,3141,505382,22688,83,12,13,82,0,2372,4077,11503,0,752,4580,9412,0,0,5
5278875648,2738118656,7957729280,11157131264,25,16,1207,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:37,159767,3141,505391,22688,83,12,13,82,0,0,2709,7085,0,1549,2154,2971,0,0,5
5274918912,2728439808,7971364864,11147538432,25,17,1216,27,33,0,0,56,983,55,928,108527616,914878464,Mar-23 13:48:38,159767,3141,503028,22688,83,12,13,82,0,20,3236,9385,0,11187,13895,8084,0,0,5
5262598144,2749472768,7962652672,11149074432,25,17,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:39,159767,3141,507679,22688,83,12,13,82,0,0,3761,8837,0,21224,23662,26237,0,0,5
5297037312,2712621056,7965065216,11114799104,25,19,1209,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:40,159767,3141,499166,22688,83,12,13,82,0,0,3160,7168,0,11402,13722,9497,0,0,5
5397360640,2608095232,7969267712,10989522944,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:41,159767,3141,473647,22688,83,12,13,82,0,56,4333,36705,0,40514,63488,32498,0,0,5
5403107328,2603012096,7968604160,10984312832,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:42,159767,3141,472406,22688,83,12,13,82,0,52,2768,7259,0,1585,3123,3431,0,0,5
5404790784,2601320448,7968612352,10982625280,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:43,159767,3141,471993,22688,83,12,13,82,0,0,2722,7087,0,1703,2161,3581,0,0,5
5394350080,2611752960,7968620544,10993262592,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:44,159767,3141,473535,22688,83,12,13,82,0,30,2808,6910,0,3161,5319,6631,0,0,5
5401976832,2606161920,7966584832,10985275392,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:45,159767,3141,473175,22688,83,12,13,82,0,0,2589,5773,0,253,1776,2333,0,0,5
5404979200,2603896832,7965847552,10984431616,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:46,159767,3141,472622,22688,83,12,13,82,0,0,2554,6067,0,869,1368,1039,0,0,5
5409173504,2599604224,7965945856,11002396672,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:47,159767,3141,471574,22688,83,12,13,82,0,124,2870,7828,0,6925,9229,7560,0,0,5
5394214912,2611609600,7968899072,11014844416,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:48,159767,3141,474505,22688,83,12,13,82,0,0,2890,8462,0,4069,5480,6658,0,0,5
5395300352,2610905088,7968518144,11014230016,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:49,159767,3141,474333,22688,83,12,13,82,0,0,2533,5800,0,265,763,844,0,0,5
5395697664,2610446336,7968579584,11013828608,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:50,159767,3141,474221,22688,83,12,13,82,0,70,2598,5870,0,424,1162,1372,0,0,5
5396500480,2609700864,7968522240,11014692864,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:51,159767,3141,474039,22688,83,12,13,82,0,38,2633,6025,0,1025,1373,1251,0,0,5
5401251840,2606702592,7966769152,11009126400,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:52,159767,3141,473307,22688,83,12,13,82,0,170,2847,7462,0,1565,3434,4333,0,0,5
5402718208,2605809664,7966195712,11008167936,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:53,159767,3141,473089,22688,83,12,13,82,0,0,2567,7005,0,1527,2099,2197,0,0,5
5408063488,2601795584,7964864512,11003461632,25,18,1209,28,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:54,159767,3141,471857,22688,83,12,13,82,0,0,2849,7337,0,8260,10143,3943,0,0,5
5417828352,2587570176,7969325056,11138392064,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:55,159767,3141,468636,22688,83,12,13,82,0,0,2575,7130,0,1728,3001,3651,0,0,5
5418217472,2586079232,7970426880,11138109440,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:56,159767,3141,468272,22688,83,12,13,82,0,0,2650,6025,0,734,1516,1016,0,0,5
5413879808,2590584832,7970258944,11146694656,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:57,159767,3141,469372,22688,83,12,13,82,0,60,2643,7257,0,1843,2960,4822,0,0,5
5417373696,2588221440,7969128448,11144118272,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:58,159767,3141,468795,22688,83,12,13,82,0,2,2778,7212,0,2766,3866,3965,0,0,5
5418463232,2589425664,7966834688,11142946816,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:48:59,159767,3141,469089,22688,83,12,13,82,0,0,2607,6018,0,1487,1999,2184,0,0,5
5419302912,2589270016,7966150656,11137343488,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:00,159767,3141,469051,22688,83,12,13,82,0,0,2525,5894,0,574,957,2844,0,0,5
5421166592,2588004352,7965552640,11136090112,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:01,159767,3141,468742,22688,83,12,13,82,0,30,2624,6102,0,1459,2773,2099,0,0,5
5426941952,2579611648,7968169984,11126181888,25,18,1208,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:02,159767,3141,466693,22688,83,12,13,82,0,160,3281,11315,0,9067,12788,10513,0,0,5
5427904512,2578456576,7968378880,11125260288,25,16,1206,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:03,159767,3141,466411,22688,83,12,13,82,0,0,2695,6860,0,1975,2519,2109,0,0,5
5428633600,2577309696,7968796672,11124215808,25,16,1206,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:04,159767,3141,466131,22688,83,12,13,82,0,56,2595,5914,0,352,966,1525,0,0,5
5429788672,2576416768,7968534528,11123331072,25,16,1206,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:05,159767,3141,465913,22688,83,12,13,82,0,0,2674,6456,0,240,771,860,0,0,5
5433847808,2575011840,7965880320,11119521792,25,16,1206,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:06,159767,3141,465570,22688,83,12,13,82,0,0,2582,5780,0,704,1170,1579,0,0,5
5433454592,2575138816,7966146560,11119661056,25,16,1206,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:07,159767,3141,465601,22688,83,12,13,82,0,442,2761,7002,0,1664,3199,3059,0,0,5
5261795328,2751541248,7961403392,11161665536,25,15,1205,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:08,159767,3141,508668,22688,83,12,13,82,0,218,2810,7470,0,1565,2830,46683,0,0,5
5278347264,2736922624,7959461888,11146768384,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:09,159767,3141,504973,22688,83,12,13,82,0,0,3162,8250,0,9091,12019,6151,0,0,5
5282254848,2731458560,7961018368,11142967296,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:10,159767,3141,503765,22688,83,12,13,82,0,56,2800,6005,0,1816,2508,1085,0,0,5
5275189248,2738065408,7961477120,11141066752,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:11,159767,3141,505378,22688,83,12,13,82,0,0,2606,5885,0,450,949,2864,0,0,5
5279981568,2733142016,7961608192,11136188416,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:12,159767,3141,504176,22688,83,12,13,82,2,2170,4207,12285,1,1480,4576,4716,0,0,5
5281603584,2732027904,7961100288,11135086592,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:13,159767,3141,503904,22688,83,12,13,82,0,0,2764,7683,0,2224,3016,3300,0,0,5
5276282880,2739744768,7958704128,11140407296,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:14,159767,3141,505788,22688,83,12,13,82,0,0,2584,5815,0,216,726,3921,0,0,5
5276942336,2737528832,7960260608,11138187264,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:15,159767,3141,505247,22688,83,12,13,82,0,22,2615,5755,0,678,1661,1145,0,0,5
5259984896,2751913984,7962832896,11136552960,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:16,159767,3141,508759,22688,83,12,13,82,0,0,2906,8503,0,2410,3838,6654,0,0,5
5283291136,2730110976,7961329664,11115053056,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:17,159767,3141,503436,22688,83,12,13,82,0,46,2671,7105,0,5867,7956,2631,0,0,5
5282451456,2730840064,7961440256,11115917312,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:18,159767,3141,503614,22688,83,12,13,82,0,0,2802,7861,0,3377,3999,4431,0,0,5
5407227904,2600968192,7966535680,10999033856,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:19,159767,3141,471907,22688,83,12,13,82,0,0,3409,35417,0,36377,57912,21604,0,0,5
5416194048,2593628160,7964909568,10989359104,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:20,159767,3141,470115,22688,83,12,13,82,0,50,2852,6198,0,1761,3134,3395,0,0,5
5407248384,2603560960,7963922432,11001434112,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:21,159767,3141,472540,22688,83,12,13,82,0,0,2500,5751,0,411,1410,3440,0,0,5
5407539200,2603102208,7964090368,11000975360,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:22,159767,3141,472365,22688,83,12,13,82,0,40,2604,5860,0,200,1366,1356,0,0,5
5401010176,2607923200,7965798400,10998800384,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:23,159767,3141,473605,22688,83,12,13,82,0,0,3215,9419,0,5189,6374,6658,0,0,5
5400793088,2608259072,7965679616,10996215808,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:24,159767,3141,473435,22688,83,12,13,82,0,0,2651,6542,0,2040,4004,4487,0,0,5
5407830016,2600034304,7966867456,11039334400,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:25,159767,3141,471679,22688,83,12,13,82,0,18,2517,5723,0,218,1182,1461,0,0,5
5368381440,2639511552,7966838784,11046514688,25,14,1205,28,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:26,159767,3141,481317,22688,83,12,13,82,0,0,2717,6704,0,244,845,10834,0,0,5
5370589184,2639175680,7964966912,11043778560,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:27,159767,3141,481235,22688,83,12,13,82,0,0,2539,5707,0,948,1414,1808,0,0,5
5373145088,2636574720,7965011968,11041185792,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:28,159767,3141,480600,22688,83,12,13,82,0,254,3067,8720,0,2801,4676,4708,0,0,5
5374545920,2635677696,7964508160,11044835328,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:29,159767,3141,480381,22688,83,12,13,82,0,0,2446,5519,0,214,690,957,0,0,5
5376102400,2633007104,7965622272,11045269504,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:30,159767,3141,479729,22688,83,12,13,82,0,32,2644,7099,0,2241,3547,1864,0,0,5
5373083648,2634125312,7967522816,11054260224,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:31,159767,3141,480002,22688,83,12,13,82,0,0,2663,6273,0,537,1143,2048,0,0,5
5379317760,2626453504,7968960512,11050086400,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:32,159767,3141,478129,22688,83,12,13,82,0,0,2694,6132,0,4935,6537,4370,0,0,5
5381210112,2626215936,7967305728,11049414656,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:33,159767,3141,478071,22688,83,12,13,82,0,64,2768,8406,0,2756,4409,5283,0,0,5
5353943040,2654887936,7965900800,11163021312,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:34,159767,3141,485071,22688,83,12,13,82,0,0,2475,5618,0,233,1092,7221,0,0,5
5351649280,2657792000,7965290496,11161133056,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:35,159767,3141,485780,22688,83,12,13,82,0,18,2665,5925,0,581,1170,2368,0,0,5
5352566784,2657128448,7965036544,11160363008,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:36,159767,3141,485618,22688,83,12,13,82,0,0,2780,6983,0,794,1254,1103,0,0,5
5280227328,2728611840,7965892608,11164262400,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:37,159767,3141,503070,22688,83,12,13,82,0,0,2833,8057,0,1327,2542,18900,0,0,5
5278543872,2729697280,7966490624,11165896704,25,14,1204,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:38,159767,3141,503335,22688,83,12,13,82,0,42,2990,8675,0,3645,4661,4515,0,0,5
5277511680,2730770432,7966449664,11166867456,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:39,159767,3141,503597,22688,83,12,13,82,0,0,2602,6094,0,4800,5865,2970,0,0,5
5286047744,2720931840,7967752192,11157753856,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:40,159767,3141,501195,22688,83,12,13,82,0,18,2513,5648,0,1430,2431,1386,0,0,5
5247963136,2761584640,7965184000,11158638592,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:41,159767,3141,511120,22688,83,12,13,82,0,0,2635,5800,0,1074,1653,11449,0,0,5
5249220608,2760077312,7965433856,11157090304,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:42,159767,3141,510752,22688,83,12,13,82,0,32,2697,6134,0,349,1062,809,0,0,5
5250297856,2758656000,7965777920,11155718144,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:43,159767,3141,510405,22688,83,12,13,82,0,458,2915,7642,0,1727,3406,3476,0,0,5
5252423680,2755944448,7966363648,11154219008,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:44,159767,3141,509617,22688,83,12,13,82,0,48,2820,8222,0,2981,4181,2749,0,0,5
5251141632,2755637248,7967952896,11155587072,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:45,159767,3141,509668,22688,83,12,13,82,0,0,2628,5912,0,236,1085,1112,0,0,5
5253283840,2753228800,7968219136,11153178624,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:46,159767,3141,509080,22688,83,12,13,82,0,0,2546,5764,0,1154,1775,1215,0,0,5
5267439616,2738671616,7968620544,11137810432,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:47,159767,3141,505526,22688,83,12,13,82,0,0,2500,6161,0,5775,7253,2192,0,0,5
5270437888,2741571584,7962710016,11132526592,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:48,159767,3141,506234,22688,83,12,13,82,0,488,2910,8585,0,1514,3565,6979,0,0,5
5270265856,2744057856,7960395776,11132645376,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:49,159767,3141,506841,22688,83,12,13,82,0,24,2632,6987,0,2238,2783,3433,0,0,5
5270282240,2743701504,7960735744,11132440576,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:50,159767,3141,506754,22688,83,12,13,82,0,0,2565,5733,0,251,897,734,0,0,5
5259714560,2752876544,7962128384,11137384448,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:51,159767,3141,508994,22688,83,12,13,82,0,46,2707,7190,0,3653,4563,5550,0,0,5
5261496320,2749353984,7963869184,11135623168,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:52,159767,3141,508134,22688,83,12,13,82,0,28,2570,5978,0,1837,3222,2251,0,0,5
5261344768,2749255680,7964119040,11135545344,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:53,159767,3141,508110,22688,83,12,13,82,0,1676,4014,11980,0,1516,3408,3491,0,0,5
5262761984,2748112896,7963844608,11134402560,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:54,159767,3141,507831,22688,83,12,13,82,0,0,2684,7278,0,2393,3634,3745,0,0,5
5278961664,2732748800,7963009024,11119325184,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:55,159767,3141,504080,22688,83,12,13,82,0,0,2537,5857,0,5140,6107,2492,0,0,5
5367656448,2646233088,7960829952,11057786880,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:56,159767,3141,481824,22688,83,12,13,82,0,0,3464,36374,0,33985,54183,21991,0,0,5
5407891456,2600919040,7965908992,11017637888,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:57,159767,3141,471839,22688,83,12,13,82,0,42,2566,5982,0,2730,4777,1028,0,0,5
5399396352,2607779840,7967543296,11046043648,25,13,1203,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:58,159767,3141,473570,22688,83,12,13,82,0,60,2898,9398,0,1677,4201,7150,0,0,5
5395714048,2610655232,7968350208,11043778560,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:49:59,159767,3141,474272,22688,83,12,13,82,0,0,2663,7304,0,1768,2340,4364,0,0,5
5419794432,2586570752,7968354304,11019694080,28,13,1205,26,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:00,159767,3141,468392,22688,83,12,13,82,0,0,2623,5898,0,6264,6772,1312,0,0,5
5421223936,2586136576,7967358976,11017932800,28,13,1205,26,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:01,159767,3141,468286,22688,83,12,13,82,0,0,2637,6125,0,795,1313,1606,0,0,5
5433253888,2574819328,7966646272,11004329984,28,13,1205,26,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:02,159767,3141,465523,22688,83,12,13,82,0,16,2694,8432,0,7085,8643,4390,0,0,5
5418815488,2589806592,7966097408,11019100160,28,13,1205,26,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:03,159767,3141,469187,22688,83,12,13,82,0,102,2741,7259,0,1709,3168,7368,0,0,5
5421125632,2587332608,7966261248,11017043968,28,13,1205,26,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:04,159767,3141,468578,22688,83,12,13,82,0,0,2597,6762,0,3026,3625,2488,0,0,5
5418897408,2588467200,7967354880,11056201728,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:05,159767,3141,468855,22688,83,12,13,82,0,0,2779,7070,0,3425,4631,6188,0,0,5
5416816640,2588598272,7969304576,11057590272,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:06,159767,3141,468887,22688,83,12,13,82,0,0,2571,5995,0,931,1767,1160,0,0,5
5412753408,2593181696,7968784384,11064049664,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:07,159767,3141,470006,22688,83,12,13,82,0,26,2600,5843,0,732,1219,3879,0,0,5
5400551424,2605391872,7968792576,11063848960,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:08,159767,3141,472987,22688,83,12,13,82,0,0,2677,7093,0,2194,2759,5365,0,0,5
5411164160,2598338560,7965233152,11052969984,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:09,159767,3141,471265,22688,83,12,13,82,0,154,2959,8690,0,3007,5341,9920,0,0,5
5397680128,2610049024,7967006720,11037745152,25,14,1203,26,34,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:10,159767,3141,474124,22688,83,12,13,82,0,0,2595,5987,0,5622,6966,4864,0,0,5
5398949888,2608091136,7967694848,11043708928,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:11,159767,3141,473646,22688,83,12,13,82,0,0,3207,6892,0,812,2005,1643,0,0,5
5398417408,2608558080,7967760384,11051995136,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:12,159767,3141,473760,22688,83,12,13,82,0,24,3720,8875,0,2543,4561,3129,0,0,5
5395410944,2596868096,7982456832,11041697792,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:13,159767,3141,470906,22688,83,12,13,82,0,36,3711,9334,0,2923,8087,3992,0,0,5
5397639168,2597183488,7979909120,11042025472,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:14,159767,3141,470983,22688,83,12,13,82,0,76,3746,9351,0,1503,3584,4248,0,0,5
5399339008,2596331520,7979061248,11041177600,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:15,159767,3141,470775,22688,83,12,13,82,0,0,3431,7477,0,389,1582,2163,0,0,5
5400883200,2597183488,7976665088,11039633408,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:16,159767,3141,470983,22688,83,12,13,82,0,0,3477,7551,0,734,2069,2430,0,0,5
5413277696,2582695936,7978758144,11024134144,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:17,159767,3141,467446,22688,83,12,13,82,0,0,3481,7846,0,5562,8244,6338,0,0,5
5416779776,2588831744,7969120256,11028840448,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:18,159767,3141,468944,22688,83,12,13,82,0,42,3575,8630,0,1533,3034,5430,0,0,5
5403209728,2602000384,7969521664,11044921344,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:19,159767,3141,472159,22688,83,12,13,82,0,400,3940,10376,0,3603,6855,8975,0,0,5
5402222592,2601463808,7971045376,11046113280,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:20,159767,3141,472028,22688,83,12,13,82,0,0,3484,8451,0,334,2020,1674,0,0,5
5375160320,2628026368,7971545088,11155238912,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:21,159767,3141,478513,22688,83,12,13,82,0,0,3454,7618,0,834,2779,9440,0,0,5
5376446464,2627198976,7971086336,11154214912,25,13,1209,29,33,0,0,56,979,55,924,108527616,914878464,Mar-23 13:50:22,159767,3141,478311,22688,83,12,13,82,0,0,3528,7944,0,597,2518,2294,0,0,5
