"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/vm_time_zones_swap_mem_vm-adv.csv --vm --time --zones --swap --mem --vm-adv 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
"virtual memory",,,,"system","zones memory",,,,"swap",,"memory usage",,,,"advanced virtual memory",,,,
0,445,704,460,Mar-22 21:41:31,311710,3141,207654,22176,1835008,1021571072,3158364160,2140946432,10587201536,12785037312,0,0,0,0,0
0,1325,1416,1822,Mar-22 21:41:32,311710,3141,207601,22176,1835008,1021571072,3159973888,2140729344,10585808896,12784873472,0,0,0,0,0
0,271,355,235,Mar-22 21:41:33,311710,3141,207611,22176,1835008,1021571072,3159109632,2140770304,10586632192,12785233920,0,0,0,0,0
0,1564,2009,1882,Mar-22 21:41:34,311710,3141,207933,22176,1835008,1021571072,3156975616,2142089216,10587447296,12785827840,0,0,0,0,0
0,32,111,206,Mar-22 21:41:35,311710,3141,207873,22176,1835008,1021571072,3157725184,2141843456,10586943488,12785582080,0,0,0,0,0
0,13,96,94,Mar-22 21:41:36,311710,3141,207813,22176,1835008,1021571072,3158228992,2141597696,10586685440,12785348608,0,0,0,0,0
0,1569,1511,1648,Mar-22 21:41:37,311710,3141,207574,22176,1835008,1021571072,3159482368,2140618752,10586411008,12784369664,0,0,0,0,0
0,246,555,246,Mar-22 21:41:38,311710,3141,207206,22176,1835008,1021571072,3160367104,2139111424,10587033600,12782940160,0,0,0,0,0
0,1277,1791,1651,Mar-22 21:41:39,311710,3141,206899,22176,1835008,1021571072,3161337856,2137853952,10587320320,12781682688,0,0,0,0,0
0,14,93,90,Mar-22 21:41:40,311710,3141,206837,22176,1835008,1021571072,3161600000,2137600000,10587312128,12781490176,0,0,0,0,0
0,639,310,429,Mar-22 21:41:41,311710,3141,206847,22176,1835008,1021571072,3162042368,2137640960,10586828800,12781531136,0,0,0,0,0
0,433,368,582,Mar-22 21:41:42,311710,3141,207116,22176,1835008,1021571072,3161968640,2138742784,10585800704,12782682112,0,0,0,0,0
0,955,1545,1201,Mar-22 21:41:43,311710,3141,206690,22176,1835008,1021571072,3162140672,2136997888,10587373568,12780937216,0,0,0,0,0
0,1292,1962,4173,Mar-22 21:41:44,311710,3141,208821,22176,1835008,1021571072,3160223744,2145726464,10580557824,12784586752,0,0,0,0,0
0,287,354,119,Mar-22 21:41:45,311710,3141,208682,22176,1835008,1021571072,3160719360,2145157120,10580631552,12784037888,0,0,0,0,0
0,339,730,514,Mar-22 21:41:46,311710,3141,208626,22176,1835008,1021571072,3160338432,2144927744,10581241856,12783431680,0,0,0,0,0
0,39,118,223,Mar-22 21:41:47,311710,3141,208631,22176,1835008,1021571072,3161092096,2144948224,10580467712,12783464448,0,0,0,0,0
0,1413,1663,1396,Mar-22 21:41:48,311710,3141,208273,22176,1835008,1021571072,3161985024,2143481856,10581041152,12782055424,0,0,0,0,0
0,1547,1864,1901,Mar-22 21:41:49,311710,3141,208221,22176,1835008,1021571072,3162189824,2143268864,10581049344,12781932544,0,0,0,0,0
0,105,113,222,Mar-22 21:41:50,311710,3141,208228,22176,1835008,1021571072,3162673152,2143297536,10580537344,12781985792,0,0,0,0,0
0,15,247,118,Mar-22 21:41:51,311710,3141,208057,22176,1835008,1021571072,3162841088,2142597120,10581069824,12781285376,0,0,0,0,0
0,434,573,932,Mar-22 21:41:52,311710,3141,208318,22176,1835008,1021571072,3163508736,2143666176,10579333120,12782022656,0,0,0,0,0
0,2215,2140,1723,Mar-22 21:41:53,311710,3141,208394,22176,1835008,1021571072,3161772032,2143977472,10580758528,12782886912,0,0,0,0,0
0,640,730,941,Mar-22 21:41:54,311710,3141,208650,22176,1835008,1021571072,3161939968,2145026048,10579542016,12784095232,0,0,0,0,0
0,1162,1746,1714,Mar-22 21:41:55,311710,3141,208374,22176,1835008,1021571072,3161567232,2143895552,10581045248,12782813184,0,0,0,0,0
0,11,376,509,Mar-22 21:41:56,311710,3141,208322,22176,1835008,1021571072,3162554368,2143682560,10580271104,12782616576,0,0,0,0,0
0,269,93,111,Mar-22 21:41:57,311710,3141,208342,22176,1835008,1021571072,3162222592,2143764480,10580520960,12782698496,0,0,0,0,0
0,1365,1503,1438,Mar-22 21:41:58,311836,3141,208300,22176,1835008,1021571072,3161354240,2144108544,10581045248,12782739456,0,0,0,0,0
0,34,162,509,Mar-22 21:41:59,311836,3141,208699,22176,1835008,1021571072,3161292800,2145742848,10579472384,12784373760,0,0,0,0,0
0,1302,5950,11224,Mar-22 21:42:00,311836,3141,216817,22176,1835008,1021571072,3149348864,2178994176,10558164992,12817653760,0,0,0,0,0
0,51439,72894,22346,Mar-22 21:42:01,311836,3141,167398,22176,1835008,1021571072,3346067456,1976573952,10563862528,12632551424,0,0,0,0,0
0,916,1116,352,Mar-22 21:42:02,311836,3141,167288,22176,1835008,1021571072,3346251776,1976123392,10564128768,12632449024,0,0,0,0,0
0,1313,1571,1661,Mar-22 21:42:03,311836,3141,167042,22176,1835008,1021571072,3347238912,1975115776,10564149248,12631453696,0,0,0,0,0
0,9,461,704,Mar-22 21:42:04,311836,3141,166499,22176,1835008,1021571072,3349454848,1972891648,10564157440,12629229568,0,0,0,0,0
0,1566,1645,1509,Mar-22 21:42:05,311836,3141,166382,22176,1835008,1021571072,3349950464,1972412416,10564141056,12628762624,0,0,0,0,0
0,5070,6070,1608,Mar-22 21:42:06,311836,3141,163562,22176,1835008,1021571072,3360542720,1960828928,10565132288,12629729280,0,0,0,0,0
0,23,126,5166,Mar-22 21:42:07,311836,3141,168181,22176,1835008,1021571072,3341578240,1979781120,10565144576,12648689664,0,0,0,0,0
