"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/disk_tcp_unix_vm-adv_fs_vm_cpu_load_sys_proc_lock_mem.csv --disk --tcp --unix --vm-adv --fs --vm --cpu --load --sys --proc --lock --mem 1 600",,,,"Date:","23 Mar 2023 13:42:08 -03"
"dsk/total",,"tcp sockets",,,,,"unix sockets",,,,"advanced virtual memory",,,,,"filesystem",,"virtual memory",,,,"total cpu usage",,,,,"load avg",,,"system",,"procs",,,"file locks",,,,"memory usage",,,
0,581632,7,20,0,7,1,56,975,55,920,0,0,0,0,0,13984,183084,0,246,835,1679,10.644,3.094,86.262,0,0,0.640,0.840,1.060,2616,5764,5,0,0,83,12,13,82,5392580608,2621411328,7960788992,11005706240
0,0,7,20,0,7,1,56,975,55,920,0,0,0,0,0,13984,183084,0,201,731,701,9.988,3.822,86.067,0.123,0,0.640,0.840,1.060,2543,5825,2,0,0,83,12,13,82,5393313792,2620833792,7960633344,11004948480
0,8224768,7,20,0,8,1,56,975,55,920,0,0,0,0,0,13952,183086,0,376,1893,2122,9.726,3.990,86.160,0.125,0,0.640,0.840,1.060,2740,6790,3,0,0,83,12,13,82,5392109568,2621771776,7960899584,11005886464
0,0,7,20,0,8,1,56,975,55,920,0,0,0,0,0,13984,183087,0,741,1223,1139,10.701,3.690,85.609,0,0,0.660,0.840,1.060,2761,6244,2,0,0,83,12,13,82,5392596992,2621026304,7961157632,11005140992
0,0,7,20,0,8,1,56,975,55,920,0,0,0,0,0,14048,183112,0,3561,5044,6484,12.734,2.871,84.395,0,0,0.660,0.840,1.060,2811,9583,2,0,16,83,12,13,82,5389881344,2621722624,7963176960,11013685248
0,573440,7,20,0,8,1,56,975,55,920,0,0,0,0,0,14080,183109,0,201,789,1096,9.625,2.750,87.500,0.125,0,0.660,0.840,1.060,2492,5899,2,0,0,83,12,13,82,5389291520,2622382080,7963107328,11014348800
0,0,7,20,0,8,1,56,975,55,920,0,0,0,0,0,14080,182000,0,5903,7547,8647,10.099,4.310,85.468,0.123,0,0.660,0.840,1.060,2642,6075,2,0,0,83,12,13,82,5385027584,2631294976,7958458368,11016089600
0,9216000,7,20,0,8,1,56,975,55,920,0,0,0,0,0,14080,182001,0,225,1866,1829,9.777,3.094,87.005,0.124,0,0.660,0.840,1.060,2606,5927,2,0,0,83,12,13,82,5383749632,2632560640,7958470656,11017322496
0,0,7,20,0,8,1,56,975,55,920,0,0,0,0,0,14048,182010,0,1183,1663,4016,10.037,3.470,86.493,0,0,0.610,0.830,1.050,2448,5695,1,0,0,83,12,13,82,5373902848,2642575360,7958302720,11168911360
0,1892352,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14080,181983,0,2846,3750,4253,9.436,4.412,86.029,0.123,0,0.610,0.830,1.050,2716,8071,2,0,16,83,12,13,82,5378494464,2640384000,7955902464,11164594176
0,655360,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14080,182003,0,760,1510,1406,8.701,3.531,87.516,0.252,0,0.610,0.830,1.050,2614,6226,4,0,1,83,12,13,82,5375275008,2643341312,7956164608,11167375360
0,0,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14080,182011,0,1163,2467,1624,13.011,2.726,84.139,0.124,0,0.610,0.830,1.050,2700,7348,4,0,0,83,12,13,82,5372231680,2643935232,7958614016,11171762176
0,0,7,20,0,8,1,56,975,55,920,0,0,0,0,0,14080,182014,0,171,773,1384,10.507,3.585,85.909,0,0,0.610,0.830,1.050,2522,6776,1,0,0,83,12,13,82,5377605632,2639077376,7958097920,11167707136
0,14630912,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14048,182016,0,351,3114,2645,8.489,3.745,87.640,0.125,0,0.640,0.830,1.050,3376,9897,1,0,0,83,12,13,82,5376208896,2638831616,7959670784,11167334400
0,0,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14080,182015,0,10249,11681,6018,9.565,4.720,85.590,0.124,0,0.640,0.830,1.050,2889,10625,2,0,24,83,12,13,82,5394571264,2620375040,7959764992,11148972032
0,1761280,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14048,183083,0,36262,57920,21742,9.988,4.192,85.697,0.123,0,0.640,0.830,1.050,3493,35519,2,0,0,83,12,13,82,5530730496,2480668672,7963312128,11013111808
0,0,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14048,183055,0,214,716,1280,10.409,3.222,86.369,0,0,0.640,0.830,1.050,2560,5746,3,0,0,83,12,13,82,5533843456,2479951872,7960915968,11010002944
0,0,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14048,183053,0,233,848,708,10.319,3.317,86.241,0.123,0,0.640,0.830,1.050,2541,5665,1,0,0,83,12,13,82,5535023104,2478247936,7961440256,11025981440
0,8790016,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14048,183082,0,2382,4635,1997,13.483,3.121,83.271,0.125,0,0.670,0.830,1.050,2773,7397,3,0,0,83,12,13,82,5539311616,2471456768,7963942912,11022843904
0,0,7,20,0,6,1,56,975,55,920,0,0,0,0,0,14016,183088,0,2713,3196,2995,9.524,4.637,85.840,0,0,0.670,0.830,1.050,2635,7833,2,0,15,83,12,13,82,5541801984,2469449728,7963459584,11020877824
0,3137536,7,20,0,6,1,56,975,55,920,0,0,0,0,0,14016,183080,0,604,1691,1711,10.061,3.436,86.258,0.245,0,0.670,0.830,1.050,2650,6157,2,0,1,83,12,13,82,5543800832,2467500032,7963410432,11018956800
0,0,7,20,0,6,1,56,975,55,920,0,0,0,0,0,14016,183081,0,5685,7460,3471,10.336,3.113,86.550,0,0,0.670,0.830,1.050,3042,6040,2,0,0,83,12,13,82,5559390208,2451451904,7963869184,11001315328
0,0,7,20,0,6,1,56,975,55,920,0,0,0,0,0,14016,183053,0,364,693,1845,10.147,3.667,86.064,0.122,0,0.670,0.830,1.050,2605,5745,2,0,0,83,12,13,82,5562314752,2450694144,7961702400,10998042624
81920,9306112,7,20,0,7,1,56,975,55,920,0,0,0,0,0,13984,183064,1,755,2436,44579,11.029,4.902,83.946,0.123,0,0.700,0.840,1.050,2840,7188,1,0,1,83,12,13,82,5388668928,2624708608,7961333760,11006177280
0,638976,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14016,183061,0,1569,2705,2822,10.675,4.294,84.663,0.368,0,0.700,0.840,1.050,2845,7688,5,0,12,83,12,13,82,5391241216,2622083072,7961387008,11003273216
0,0,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14016,183091,0,3400,5014,3250,13.092,2.743,84.165,0,0,0.700,0.840,1.050,2899,8308,0,0,4,83,12,13,82,5390290944,2620084224,7964336128,11051630592
0,0,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14016,183091,0,357,678,688,9.148,3.133,87.594,0.125,0,0.700,0.840,1.050,2444,5672,5,0,0,83,12,13,82,5390745600,2619625472,7964340224,11051175936
0,0,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14016,183090,0,234,715,894,10.462,3.528,86.010,0,0,0.700,0.840,1.050,2595,5842,1,0,0,83,12,13,82,5391671296,2619224064,7963815936,11050758144
0,4972544,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14048,183044,0,1016,2105,2337,9.536,3.513,86.700,0.251,0,0.640,0.820,1.050,2547,5795,3,0,0,83,12,13,82,5393166336,2619129856,7962415104,11049263104
0,524288,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14080,183065,0,8307,10699,4607,12.136,4.733,83.010,0.121,0,0.640,0.820,1.050,2773,7698,2,0,9,83,12,13,82,5417328640,2595008512,7962370048,11025494016
0,0,7,20,0,7,1,56,975,55,920,0,0,0,0,0,14048,183075,0,3124,3655,4210,11.316,3.936,84.625,0.123,0,0.640,0.820,1.050,2814,7164,2,0,8,83,12,13,82,5414133760,2598322176,7962251264,11024003072
0,696320,7,20,0,6,1,56,975,55,920,0,0,0,0,0,14048,183075,0,716,1552,1460,11.043,3.190,85.644,0.123,0,0.640,0.820,1.050,2634,6030,2,0,0,83,12,13,82,5414559744,2597367808,7962779648,11023093760
0,0,7,20,0,6,1,56,975,55,920,0,0,0,0,0,14016,183104,0,1832,3718,2815,14.161,2.609,83.230,0,0,0.640,0.820,1.050,2909,7574,0,0,0,83,12,13,82,5414473728,2594930688,7965302784,11044089856
0,3268608,7,22,0,6,0,56,975,55,920,0,0,0,0,0,14016,183106,0,339,1904,2853,9.988,3.870,86.017,0.125,0,0.670,0.830,1.050,2714,7107,4,0,1,83,12,13,82,5412421632,2597466112,7964819456,11055460352
0,1138688,7,22,0,7,0,56,975,55,920,0,0,0,0,0,14080,183105,0,1890,2544,2551,11.808,4.059,84.010,0.123,0,0.670,0.830,1.050,2783,7950,1,0,8,83,12,13,82,5414625280,2595266560,7964815360,11053215744
0,0,7,22,0,7,0,56,975,55,920,0,0,0,0,0,14080,183076,0,1806,2216,2947,11.165,4.369,84.345,0.121,0,0.670,0.830,1.050,2724,7178,4,0,9,83,12,13,82,5418483712,2594320384,7961903104,11049881600
0,0,7,22,0,7,0,56,975,55,920,0,0,0,0,0,14080,183075,0,7432,9553,3663,10.383,3.832,85.785,0,0,0.670,0.830,1.050,2510,6139,1,0,0,83,12,13,82,5442170880,2570604544,7961931776,11023917056
0,0,7,22,0,7,0,56,975,55,920,0,0,0,0,0,14112,183078,0,221,914,741,10.455,2.829,86.593,0.123,0,0.670,0.830,1.050,2572,5852,2,0,0,83,12,13,82,5442834432,2569371648,7962501120,11022721024
0,8208384,7,22,0,7,0,56,975,55,920,0,0,0,0,0,14112,183088,0,773,2098,1851,9.975,3.741,86.160,0.125,0,0.620,0.810,1.040,2655,5993,2,0,0,83,12,13,82,5442428928,2569564160,7962714112,11022802944
0,1138688,7,24,0,7,0,56,975,55,920,0,0,0,0,0,14048,183117,0,3152,4743,15824,13.699,2.989,83.188,0.125,0,0.620,0.810,1.040,3023,9248,2,0,8,83,12,13,82,5395329024,2614861824,7964516352,11116556288
0,0,7,24,0,7,0,56,975,55,920,0,0,0,0,0,14080,183117,0,1478,2201,2135,10.714,3.571,85.591,0.123,0,0.620,0.810,1.040,2688,7121,2,0,8,83,12,13,82,5395890176,2613944320,7964872704,11115950080
0,0,7,24,0,7,0,56,975,55,920,0,0,0,0,0,14048,183117,0,260,799,763,10.149,3.342,86.510,0,0,0.620,0.810,1.040,2507,5683,5,0,0,83,12,13,82,5396307968,2613256192,7965143040,11115274240
0,0,7,24,0,6,0,56,977,55,922,0,0,0,0,0,14048,183119,0,409,749,1249,11.016,3.182,85.679,0.122,0,0.620,0.810,1.040,2642,5942,2,0,0,83,12,13,82,5397737472,2612338688,7964631040,11114369024
0,6160384,7,24,0,6,0,56,975,55,920,0,0,0,0,0,14016,183116,0,420,1679,1508,12.500,4.126,83.010,0.364,0,0.730,0.830,1.050,2718,6163,1,0,0,83,12,13,82,5396549632,2613522432,7964635136,11115556864
0,1949696,7,24,0,6,0,56,975,55,920,0,0,0,0,0,14048,181979,0,6795,9003,31332,9.926,4.839,85.236,0,0,0.730,0.830,1.050,2685,7416,4,0,8,83,12,13,82,5310959616,2706391040,7957356544,11113836544
0,237568,7,24,0,7,0,56,975,55,920,0,0,0,0,0,14048,181989,0,1618,2356,2889,10.488,4.146,85.244,0.122,0,0.730,0.830,1.050,2749,8024,0,0,8,83,12,13,82,5311385600,2705780736,7957540864,11133767680
0,0,7,24,0,7,0,56,975,55,920,0,0,0,0,0,14080,182018,0,1367,3946,5249,13.659,2.632,83.584,0.125,0,0.730,0.830,1.050,2824,7997,2,0,0,83,12,13,82,5302448128,2712567808,7959691264,11139006464
40960,0,7,24,0,8,0,56,975,55,920,0,0,0,0,0,14048,182019,1,878,1193,948,11.779,3.313,84.908,0,0,0.730,0.830,1.050,2728,6733,2,0,1,83,12,13,82,5301346304,2712727552,7960649728,11139153920
0,23388160,7,24,0,7,0,56,975,55,920,0,0,0,0,0,14048,182020,0,770,4347,9404,10.513,4.034,85.330,0.122,0,0.670,0.820,1.040,4099,11563,3,0,0,83,12,13,82,5275643904,2737836032,7961243648,11159478272
0,0,7,24,0,7,0,56,975,55,920,0,0,0,0,0,14048,181991,0,1524,2380,2960,11.125,4.079,84.672,0.124,0,0.670,0.820,1.040,2693,6971,2,0,8,83,12,13,82,5279363072,2736832512,7958528000,11155845120
0,1794048,7,24,0,7,0,56,985,55,930,0,0,0,0,0,14080,182081,0,19768,22274,13778,14.109,5.074,80.817,0,0,0.670,0.820,1.040,3607,10096,5,0,24,83,12,13,82,5300469760,2706944000,7967309824,11126042624
0,0,7,24,0,7,0,56,975,55,920,0,0,0,0,0,14112,181922,0,12762,15534,23383,13.145,3.808,83.047,0,0,0.670,0.820,1.040,3373,8190,1,0,2,83,12,13,82,5272244224,2738552832,7963926528,11140460544
0,0,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14080,181926,0,11308,13221,6644,12.667,3.776,83.435,0.122,0,0.670,0.820,1.040,3157,7074,4,0,1,83,12,13,82,5297262592,2712629248,7964831744,11114807296
0,4464640,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14048,183021,0,40494,63927,32953,15.558,4.015,80.301,0.125,0,0.700,0.820,1.040,4390,36992,2,0,0,83,12,13,82,5399355392,2606329856,7969038336,10987511808
0,0,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14016,183020,0,1580,2676,4302,9.271,4.079,86.527,0.124,0,0.700,0.820,1.040,2718,7021,1,0,8,83,12,13,82,5403680768,2602496000,7968546816,10983800832
0,0,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14048,183021,0,1738,2199,2276,10.976,3.902,85.122,0,0,0.700,0.820,1.040,2765,7159,1,0,8,83,12,13,82,5405036544,2601066496,7968620544,10982371328
0,2965504,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14048,183017,0,3120,5267,6614,11.721,3.865,84.289,0.125,0,0.700,0.820,1.040,2737,6766,2,0,0,83,12,13,82,5399445504,2606649344,7968628736,10988158976
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14016,182989,0,255,1777,2338,11.515,2.909,85.576,0,0,0.700,0.820,1.040,2596,5804,2,0,0,83,12,13,82,5401972736,2606161920,7966588928,10985279488
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14048,182988,0,1763,2320,2801,11.980,3.667,84.230,0.122,0,0.640,0.810,1.030,2575,6068,2,0,0,83,12,13,82,5405626368,2603249664,7965847552,10983784448
0,5537792,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14016,182987,0,6313,8519,5908,11.057,4.982,83.840,0.122,0,0.640,0.810,1.030,2832,7834,2,0,9,83,12,13,82,5409411072,2599100416,7966212096,11001892864
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14048,183025,0,3792,5245,6546,14.673,2.219,82.984,0.123,0,0.640,0.810,1.030,2936,8514,2,0,8,83,12,13,82,5394317312,2611363840,7969042432,11014688768
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14080,183025,0,265,791,855,11.016,3.794,85.190,0,0,0.640,0.810,1.030,2551,5786,2,0,0,83,12,13,82,5395300352,2610905088,7968518144,11014230016
0,1351680,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14080,183025,0,423,1146,1384,9.630,3.827,86.296,0.247,0,0.640,0.810,1.030,2595,5948,3,0,0,83,12,13,82,5395697664,2610446336,7968579584,11013828608
0,237568,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14112,183026,0,1022,1491,1236,11.111,2.963,85.802,0.123,0,0.590,0.790,1.030,2579,5895,2,0,0,83,12,13,82,5397139456,2608726016,7968858112,11013722112
0,9109504,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14080,182998,0,1568,3287,4308,9.625,4.125,86.125,0.125,0,0.590,0.790,1.030,2801,7375,2,0,8,83,12,13,82,5401784320,2606215168,7966724096,11008573440
0,0,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14112,182998,0,1528,2114,2220,9.852,3.818,86.207,0.123,0,0.590,0.790,1.030,2596,7079,3,0,8,83,12,13,82,5402963968,2605563904,7966195712,11007922176
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14080,182998,0,8255,10139,3938,10.379,4.151,85.470,0,0,0.590,0.790,1.030,2892,7376,1,0,0,83,12,13,82,5421944832,2586353664,7966425088,10989408256
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14048,183027,0,1748,3028,3675,12.361,2.349,85.167,0.124,0,0.590,0.790,1.030,2662,7327,2,0,0,83,12,13,82,5417828352,2587570176,7969325056,11138392064
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14048,183038,0,743,1521,1020,10.894,3.672,85.435,0,0,0.700,0.810,1.030,2570,5844,0,0,0,83,12,13,82,5418373120,2585907200,7970443264,11137937408
0,4202496,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14048,183036,0,1813,2907,4775,9.801,4.094,85.732,0.372,0,0.700,0.810,1.030,2578,7105,2,0,8,83,12,13,82,5414580224,2589884416,7970258944,11145994240
0,270336,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14080,183034,0,2773,3907,3997,10.864,3.210,85.802,0.123,0,0.700,0.810,1.030,2870,7452,3,0,8,83,12,13,82,5418082304,2587746304,7968894976,11143643136
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14080,183008,0,1500,1994,2192,11.207,3.571,85.222,0,0,0.700,0.810,1.030,2549,5912,2,0,0,83,12,13,82,5418442752,2589179904,7967100928,11142705152
0,0,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14048,183008,0,586,980,2831,11.529,3.641,84.709,0.121,0,0.700,0.810,1.030,2558,5976,2,0,1,83,12,13,82,5419298816,2589270016,7966154752,11137355776
0,1138688,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14080,183007,0,1438,2743,2100,10.599,2.743,86.534,0.125,0,0.640,0.800,1.030,2619,6084,2,0,0,83,12,13,82,5421166592,2588004352,7965552640,11136090112
0,9969664,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14112,183035,0,9086,12791,10514,14.233,2.577,83.067,0.123,0,0.640,0.800,1.030,3213,11129,1,0,16,83,12,13,82,5426905088,2579648512,7968169984,11126218752
0,0,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14048,183043,0,2014,2578,2100,11.001,3.708,85.290,0,0,0.640,0.800,1.030,2714,6958,1,0,8,83,12,13,82,5428645888,2577453056,7968641024,11124256768
0,475136,7,25,0,6,0,56,975,55,920,0,0,0,0,0,14048,183044,0,286,888,1516,9.877,3.210,86.790,0.123,0,0.640,0.800,1.030,2586,5863,4,0,0,83,12,13,82,5429108736,2576834560,7968796672,11123744768
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14048,183036,0,270,823,909,11.312,4.332,84.236,0.120,0,0.640,0.800,1.030,2786,6648,0,0,0,83,12,13,82,5429960704,2576244736,7968534528,11123159040
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14016,183008,0,708,1174,1579,10.244,4.878,84.878,0,0,0.590,0.790,1.020,2562,5755,0,0,0,83,12,13,82,5434105856,2574753792,7965880320,11119271936
0,7856128,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14048,183008,0,1658,3179,3033,10.358,5.425,84.094,0.123,0,0.590,0.790,1.020,2776,7039,2,0,8,83,12,13,82,5433196544,2575138816,7966404608,11119661056
0,3383296,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14048,181900,0,1717,2963,48154,10.500,4.375,85,0.125,0,0.590,0.790,1.020,3105,7508,1,0,10,83,12,13,82,5262553088,2752880640,7959306240,11163004928
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14080,181926,0,10365,13312,4671,13.317,2.219,84.340,0.123,0,0.590,0.790,1.020,2781,8044,2,0,0,83,12,13,82,5281935360,2731773952,7961022464,11143266304
0,1597440,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14048,181925,0,392,1084,1074,11.383,3.672,84.823,0.122,0,0.590,0.790,1.020,2831,6044,1,0,0,83,12,13,82,5281972224,2731737088,7961022464,11143249920
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14048,181936,0,472,947,2860,11.506,3.672,84.700,0.122,0,0.550,0.770,1.020,2568,5814,2,0,0,83,12,13,82,5275611136,2737549312,7961571328,11140554752
73728,23764992,7,25,0,8,0,56,975,55,920,0,0,0,0,0,14080,181936,1,2141,5444,5830,10.834,6.102,82.939,0.125,0,0.550,0.770,1.020,4283,12965,3,0,9,83,12,13,82,5280710656,2732412928,7961608192,11135459328
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14080,181935,0,1511,2142,4850,9.890,3.663,86.447,0,0,0.550,0.770,1.020,2763,7161,3,0,8,83,12,13,82,5273538560,2740092928,7961100288,11143151616
0,0,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14080,181907,0,248,748,1274,10.565,3.808,85.504,0.123,0,0.550,0.770,1.020,2566,5797,2,0,0,83,12,13,82,5276291072,2739744768,7958695936,11140395008
0,1662976,7,25,0,7,0,56,975,55,920,0,0,0,0,0,14112,181910,0,705,1658,1160,10.811,3.686,85.381,0.123,0,0.550,0.770,1.020,2594,5695,0,0,0,83,12,13,82,5277048832,2737340416,7960342528,11137998848
0,0,7,23,1,8,1,56,975,55,920,0,0,0,0,0,14112,181939,0,2381,3841,6638,13.831,3.794,82.375,0,0,0.660,0.790,1.020,2947,8815,3,0,0,83,12,13,82,5260206080,2751684608,7962841088,11136581632
0,3260416,7,25,0,9,0,56,975,55,920,0,0,0,0,0,14112,181938,0,6827,8835,3768,11.481,4.691,83.704,0.123,0,0.660,0.790,1.020,2730,7614,4,0,7,83,12,13,82,5281468416,2731737088,7961526272,11116855296
0,0,7,25,0,9,0,56,975,55,920,0,0,0,0,0,14112,181936,0,2385,3078,3288,9.594,3.690,86.593,0.123,0,0.660,0.790,1.020,2705,7068,2,0,9,83,12,13,82,5281378304,2731913216,7961440256,11117010944
0,3137536,7,25,0,9,0,56,975,55,920,0,0,0,0,0,14048,183006,0,36416,58296,22068,10.501,4.884,84.493,0.122,0,0.660,0.790,1.020,3495,35557,3,0,0,83,12,13,82,5408038912,2599706624,7966986240,10998071296
0,0,7,25,0,9,0,56,975,55,920,0,0,0,0,0,14080,182979,0,1729,2750,2934,10.150,3.258,86.591,0,0,0.660,0.790,1.020,2737,6000,3,0,0,83,12,13,82,5416194048,2593628160,7964909568,10989359104
0,0,7,25,0,9,0,56,975,55,920,0,0,0,0,0,14080,182978,0,402,1416,3443,10.404,2.938,86.536,0.122,0,0.610,0.780,1.010,2560,5865,2,0,0,83,12,13,82,5407248384,2603560960,7963922432,11001434112
0,5169152,7,25,0,9,0,56,975,55,920,0,0,0,0,0,14080,182978,0,201,1345,1336,10.247,3.827,85.926,0,0,0.610,0.780,1.010,2544,5738,2,0,0,83,12,13,82,5407035392,2603540480,7964155904,11001413632
0,0,7,25,0,8,0,56,975,55,920,0,0,0,0,0,14016,183007,0,5210,6745,6679,18.695,1.882,79.297,0.125,0,0.610,0.780,1.010,3250,9557,1,0,16,83,12,13,82,5401669632,2605887488,7967174656,10998423552
0,737280,7,25,0,8,0,56,975,55,920,0,0,0,0,0,14080,183007,0,2041,4156,5155,10.840,3.654,85.384,0.122,0,0.610,0.780,1.010,2655,6580,1,0,1,83,12,13,82,5406396416,2601267200,7967068160,11040555008
0,0,7,25,0,8,0,56,975,55,920,0,0,0,0,0,14048,183006,0,228,732,812,11.138,3.511,85.230,0.121,0,0.610,0.780,1.010,2611,5718,2,0,0,83,12,13,82,5407887360,2600034304,7966810112,11039535104
0,0,7,24,1,9,0,56,975,55,920,0,0,0,0,0,14048,183016,0,213,789,10820,10.298,3.598,86.104,0,0,0.560,0.770,1.010,2619,6588,2,0,0,83,12,13,82,5368729600,2639163392,7966838784,11046166528
0,0,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14048,182989,0,993,1483,1889,12.139,3.365,84.495,0,0,0.560,0.770,1.010,2603,5864,2,0,0,83,12,13,82,5371056128,2638700544,7964975104,11043311616
0,9609216,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14112,182988,0,2791,4614,4598,10.727,4.809,84.217,0.247,0,0.560,0.770,1.010,2921,8402,0,0,16,83,12,13,82,5374156800,2635542528,7965032448,11040174080
0,0,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14080,182987,0,214,741,1007,9.864,3.822,86.313,0,0,0.560,0.770,1.010,2554,5786,2,0,0,83,12,13,82,5374791680,2635431936,7964508160,11044589568
0,368640,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14048,183015,0,2213,3595,2835,12.798,1.631,85.445,0.125,0,0.560,0.770,1.010,2623,7106,1,0,0,83,12,13,82,5373173760,2634604544,7966953472,11054886912
0,0,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14080,183017,0,533,1030,1034,11.314,3.771,84.793,0.122,0,0.600,0.770,1.010,2626,6069,2,0,0,83,12,13,82,5373243392,2633895936,7967592448,11054030848
0,0,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14112,183063,0,4942,6549,4761,9.951,4.177,85.872,0,0,0.600,0.770,1.010,2717,6203,2,0,0,83,12,13,82,5377667072,2627899392,7969165312,11051622400
0,8175616,7,23,0,8,1,56,975,55,920,0,0,0,0,0,14144,183016,0,2786,4732,4940,10.610,4.390,84.878,0.122,0,0.600,0.770,1.010,2799,8481,2,0,16,83,12,13,82,5381005312,2625429504,7968296960,11048628224
0,0,7,23,0,8,1,56,975,55,920,0,0,0,0,0,14112,182999,0,222,935,7232,10.061,3.681,86.135,0.123,0,0.600,0.770,1.010,2486,5641,2,0,0,83,12,13,82,5354524672,2653794304,7966412800,11161923584
0,802816,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14112,182997,0,551,981,2351,10.767,3.342,85.891,0,0,0.600,0.770,1.010,2564,5716,1,0,0,83,12,13,82,5352112128,2657316864,7965302784,11160670208
0,0,7,24,0,8,1,56,975,55,920,0,0,0,0,0,14112,182998,0,1070,1390,1202,11.722,3.663,84.493,0.122,0,0.550,0.760,1,2843,7203,2,0,1,83,12,13,82,5353025536,2656927744,7964778496,11160162304
0,0,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14080,183026,0,1068,2530,18817,12.968,2.244,84.788,0,0,0.550,0.760,1,2899,8121,2,0,0,83,12,13,82,5279170560,2728275968,7967285248,11165184000
0,417792,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14048,182980,0,3630,4543,4957,10,4.938,84.938,0.123,0,0.550,0.760,1,2867,8363,1,0,16,83,12,13,82,5277450240,2730786816,7966494720,11166990336
0,0,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14080,183024,0,5763,7269,2675,11.288,3.804,84.908,0,0,0.550,0.760,1,2608,6211,1,0,0,83,12,13,82,5285679104,2721034240,7968018432,11157848064
0,679936,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14080,183023,0,512,1101,1232,10.133,3.619,86.128,0.121,0,0.550,0.760,1,2620,5822,3,0,0,83,12,13,82,5286559744,2720415744,7967756288,11157237760
0,360448,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14080,183005,0,1052,1663,11480,10.697,2.985,86.194,0.124,0,0.500,0.750,1,2592,5821,1,0,0,83,12,13,82,5248548864,2760962048,7965220864,11158061056
0,0,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14080,183006,0,351,1019,739,11.259,3.874,84.867,0,0,0.500,0.750,1,2654,5885,1,0,0,83,12,13,82,5249601536,2759680000,7965450240,11156709376
