"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/page_swap_vm_time_udp_disk_aio_socket_mem_tcp_load_zones.csv --page --swap --vm --time --udp --disk --aio --socket --mem --tcp --load --zones 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
"paging",,"swap",,"virtual memory",,,,"system","udp",,"dsk/total",,"async","sockets",,,,,"memory usage",,,,"tcp sockets",,,,,"load avg",,,"zones memory",,,
0,0,1835008,1021571072,0,1309,1363,1373,Mar-22 21:38:16,20,6,0,0,0,1075,18,22,0,0,3573751808,1760903168,10551889920,12400775168,7,12,0,8,1,0.080,0.980,2.740,303685,3141,122895,22176
0,0,1835008,1021571072,0,73,87,344,Mar-22 21:38:17,20,6,0,0,0,1075,18,22,0,0,3573190656,1761988608,10551365632,12402225152,7,12,0,8,1,0.080,0.980,2.740,303685,3141,123160,22176
0,0,1835008,1021571072,0,1384,1885,1650,Mar-22 21:38:18,20,6,0,0,0,1075,18,22,0,0,3571912704,1762701312,10551930880,12402855936,7,12,0,8,1,0.080,0.980,2.740,303685,3141,123334,22176
0,0,1835008,1021571072,0,299,547,635,Mar-22 21:38:19,20,6,0,2990080,0,1075,18,22,0,0,3574525952,1760342016,10551676928,12400504832,7,12,0,7,1,0.070,0.960,2.730,303685,3141,122758,22176
0,0,1835008,1021571072,0,333,793,681,Mar-22 21:38:20,17,6,0,0,0,1072,18,19,0,0,3575459840,1759133696,10551951360,12399300608,7,12,0,7,1,0.070,0.960,2.730,303685,3141,122463,22176
0,0,1835008,1021571072,0,5414,8471,6794,Mar-22 21:38:21,17,6,0,16711680,0,1072,18,19,0,0,3568967680,1764937728,10552635392,12672765952,7,12,0,7,1,0.070,0.960,2.730,303244,3141,124321,22176
0,0,1835008,1021571072,0,657,1124,3378,Mar-22 21:38:22,17,6,0,0,0,1072,18,19,0,0,3561627648,1772511232,10552401920,12686385152,7,12,0,7,1,0.070,0.960,2.730,303244,3141,126170,22176
0,0,1835008,1021571072,0,1574,1636,1623,Mar-22 21:38:23,17,6,0,1753088,0,1072,18,19,0,0,3564388352,1769742336,10552410112,12683649024,7,12,0,8,1,0.070,0.960,2.730,303244,3141,125494,22176
0,0,1835008,1021571072,0,20,109,257,Mar-22 21:38:24,17,6,0,0,0,1072,18,19,0,0,3564109824,1770287104,10552143872,12684214272,7,12,0,8,1,0.070,0.950,2.710,303244,3141,125627,22176
0,0,1835008,1021571072,0,638,855,523,Mar-22 21:38:25,17,6,0,163840,0,1072,18,19,0,0,3564400640,1769373696,10552766464,12683304960,7,12,0,8,1,0.070,0.950,2.710,303244,3141,125404,22176
0,0,1835008,1021571072,0,1365,1353,1523,Mar-22 21:38:26,17,6,0,0,0,1072,18,19,0,0,3565215744,1769062400,10552262656,12682850304,7,12,0,8,1,0.070,0.950,2.710,303244,3141,125328,22176
0,0,1835008,1021571072,0,259,354,364,Mar-22 21:38:27,17,6,0,0,0,1072,18,19,0,0,3566997504,1767538688,10552004608,12681281536,7,12,0,8,1,0.070,0.950,2.710,303244,3141,124830,22176
0,0,1835008,1021571072,0,1317,1523,1439,Mar-22 21:38:28,17,6,0,0,0,1072,18,19,0,0,3567632384,1766342656,10552565760,12680900608,7,12,0,8,1,0.070,0.950,2.710,303244,3141,124664,22176
0,0,1835008,1021571072,0,2,98,218,Mar-22 21:38:29,17,6,0,0,0,1072,18,19,0,0,3567874048,1766612992,10552053760,12681207808,7,12,0,7,1,0.060,0.930,2.700,303244,3141,124730,22176
0,0,1835008,1021571072,0,370,713,621,Mar-22 21:38:30,17,6,0,221184,0,1071,17,19,0,0,3566682112,1767706624,10552152064,12682002432,7,11,0,7,1,0.060,0.930,2.700,303244,3141,124997,22176
0,0,1835008,1021571072,1,102102,110724,105306,Mar-22 21:38:31,17,6,81920,466944,0,1077,17,19,0,0,3577741312,1755836416,10552963072,12670394368,7,10,0,7,2,0.060,0.930,2.700,301882,3141,123461,22176
0,0,1835008,1021571072,5,44068,60257,59728,Mar-22 21:38:32,17,6,528384,212992,0,1077,17,19,0,0,3573796864,1759346688,10553397248,12675399680,7,10,0,7,2,0.060,0.930,2.700,301897,3141,124303,22176
0,0,1835008,1021571072,0,1976,1481,1705,Mar-22 21:38:33,17,6,0,0,0,1077,17,19,0,0,3574009856,1759899648,10552631296,12675964928,7,10,0,7,2,0.060,0.930,2.700,301708,3141,124565,22176
0,0,1835008,1021571072,0,108,77,201,Mar-22 21:38:34,17,6,0,0,0,1077,17,19,0,0,3575025664,1759416320,10552098816,12675485696,7,10,0,7,2,0.060,0.910,2.680,301708,3141,124509,22176
0,0,1835008,1021571072,0,4387,3465,3452,Mar-22 21:38:35,17,6,0,0,0,1078,18,19,0,0,3576709120,1757790208,10552041472,12673867776,7,9,1,7,3,0.060,0.910,2.680,301708,3141,124112,22176
0,0,1835008,1021571072,0,1320,1634,1525,Mar-22 21:38:36,17,6,0,663552,0,1077,17,19,0,0,3575115776,1758658560,10552766464,12674736128,7,10,0,8,2,0.060,0.910,2.680,301708,3141,124324,22176
0,0,1835008,1021571072,0,581,520,438,Mar-22 21:38:37,17,6,0,0,0,1077,17,19,0,0,3575414784,1758478336,10552647680,12674301952,7,10,0,8,2,0.060,0.910,2.680,301708,3141,124280,22176
0,0,1835008,1021571072,0,1549,1507,1379,Mar-22 21:38:38,17,6,0,0,0,1077,17,19,0,0,3575853056,1757941760,10552741888,12673798144,7,10,0,8,2,0.060,0.910,2.680,301708,3141,124149,22176
0,0,1835008,1021571072,0,3132,3930,2307,Mar-22 21:38:39,17,6,0,16384,0,1077,17,19,0,0,3574845440,1752780800,10558910464,12668641280,7,10,0,8,2,0.050,0.900,2.670,301708,3141,122889,22176
0,0,1835008,1021571072,0,7060,5109,5125,Mar-22 21:38:40,17,6,0,0,0,1077,17,19,0,0,3577233408,1750212608,10559090688,12666126336,7,10,0,7,2,0.050,0.900,2.670,301708,3141,122262,22176
0,0,1835008,1021571072,0,2470,2161,3592,Mar-22 21:38:41,17,6,0,319488,0,1077,17,19,0,0,3575840768,1757962240,10552733696,12673875968,7,10,0,7,2,0.050,0.900,2.670,301708,3141,124154,22176
0,0,1835008,1021571072,0,1971,2193,2304,Mar-22 21:38:42,17,6,0,5373952,0,1077,17,19,0,0,3577479168,1756311552,10552745984,12672233472,7,10,0,7,2,0.050,0.900,2.670,301708,3141,123751,22176
0,0,1835008,1021571072,0,1621,1598,1665,Mar-22 21:38:43,17,6,0,0,0,1077,17,19,0,0,3578589184,1755787264,10552160256,12671709184,7,10,0,7,2,0.050,0.900,2.670,301708,3141,123623,22176
0,0,1835008,1021571072,0,29,326,71822,Mar-22 21:38:44,17,6,0,0,0,1077,17,19,0,0,3297501184,2043158528,10545876992,12800364544,7,10,0,7,2,0.050,0.880,2.650,306988,3141,188502,22176
0,0,1835008,1021571072,0,206,372,301,Mar-22 21:38:45,17,6,0,0,0,1077,17,19,0,0,3297890304,2043187200,10545459200,12800421888,7,10,0,7,2,0.050,0.880,2.650,306988,3141,188509,22176
0,0,1835008,1021571072,0,1628,1680,1512,Mar-22 21:38:46,17,6,0,0,0,1077,17,19,0,0,3299127296,2041909248,10545500160,12799152128,7,10,0,8,2,0.050,0.880,2.650,306988,3141,188197,22176
0,0,1835008,1021571072,0,270,322,332,Mar-22 21:38:47,17,6,0,1966080,0,1077,17,19,0,0,3298877440,2042212352,10545446912,12799455232,7,10,0,8,2,0.050,0.880,2.650,306988,3141,188271,22176
0,0,1835008,1021571072,0,1299,1332,29763,Mar-22 21:38:48,17,6,0,0,0,1077,17,19,0,0,3298889728,2041933824,10545713152,12799188992,7,10,0,8,2,0.050,0.880,2.650,306988,3141,188203,22176
0,0,1835008,1021571072,0,42,510,93,Mar-22 21:38:49,17,6,0,0,0,1077,17,19,0,0,3298545664,2041212928,10546778112,12798468096,7,10,0,8,2,0.040,0.870,2.640,306988,3141,188027,22176
0,0,1835008,1021571072,0,528,292,443,Mar-22 21:38:50,17,6,0,0,0,1077,17,19,0,0,3297771520,2042327040,10546438144,12799586304,7,10,0,8,2,0.040,0.870,2.640,306988,3141,188299,22176
0,0,1835008,1021571072,0,1587,1403,1642,Mar-22 21:38:51,17,6,0,0,0,1077,17,19,0,0,3297923072,2042961920,10545651712,12800221184,7,10,0,8,2,0.040,0.870,2.640,306988,3141,188454,22176
0,0,1835008,1021571072,0,681,782,357,Mar-22 21:38:52,17,6,0,0,0,1077,17,19,0,0,3299704832,2041438208,10545393664,12798697472,7,10,0,7,2,0.040,0.870,2.640,306988,3141,187956,22176
0,0,1835008,1021571072,0,1786,2337,1805,Mar-22 21:38:53,17,6,0,3416064,0,1077,17,19,0,0,3300782080,2040217600,10545537024,12797632512,7,10,0,7,2,0.040,0.870,2.640,306988,3141,187784,22176
0,0,1835008,1021571072,0,86,68,76,Mar-22 21:38:54,17,6,0,0,0,1077,17,19,0,0,3301023744,2039971840,10545541120,12797399040,7,10,0,7,2,0.040,0.850,2.620,306988,3141,187724,22176
0,0,1835008,1021571072,0,25,67,58,Mar-22 21:38:55,17,6,0,0,0,1077,17,19,0,0,3301068800,2039971840,10545496064,12797403136,7,10,0,7,2,0.040,0.850,2.620,306988,3141,187724,22176
0,0,1835008,1021571072,0,1581,1477,1368,Mar-22 21:38:56,17,6,0,0,0,1077,17,19,0,0,3301830656,2038685696,10546020352,12796137472,7,10,0,7,2,0.040,0.850,2.620,306988,3141,187410,22176
0,0,1835008,1021571072,0,45,191,320,Mar-22 21:38:57,17,6,0,0,0,1077,17,19,0,0,3302043648,2038996992,10545496064,12796448768,7,10,0,8,2,0.040,0.850,2.620,306988,3141,187486,22176
0,0,1835008,1021571072,0,1379,1468,1515,Mar-22 21:38:58,17,6,0,442368,0,1077,17,19,0,0,3302567936,2038792192,10545176576,12795920384,7,10,0,8,2,0.040,0.850,2.620,306988,3141,187436,22176
0,0,1835008,1021571072,0,25,142,147,Mar-22 21:38:59,17,6,0,0,0,1077,17,19,0,0,3302526976,2038833152,10545176576,12795961344,7,10,0,8,2,0.120,0.860,2.620,306988,3141,187446,22176
0,0,1835008,1021571072,0,51798,73557,53456,Mar-22 21:39:00,17,6,0,0,0,1077,17,19,0,0,3364540416,1970032640,10551922688,12614303744,7,10,0,8,2,0.120,0.860,2.620,309364,3141,168273,22176
0,0,1835008,1021571072,0,2866,2711,2792,Mar-22 21:39:01,17,6,0,0,0,1077,17,19,0,0,3366825984,1968271360,10551398400,12612542464,7,10,0,8,2,0.120,0.860,2.620,309364,3141,167843,22176
0,0,1835008,1021571072,0,660,235,3754,Mar-22 21:39:02,17,6,0,0,0,1071,17,19,0,0,3358035968,1977118720,10551341056,12621389824,7,10,0,7,2,0.120,0.860,2.620,309628,3141,169739,22176
0,0,1835008,1021571072,0,1287,1960,1697,Mar-22 21:39:03,17,6,0,2416640,0,1071,17,19,0,0,3358732288,1975373824,10552389632,12619644928,7,10,0,7,2,0.120,0.860,2.620,309628,3141,169313,22176
0,0,1835008,1021571072,0,317,2339,2580,Mar-22 21:39:04,17,6,0,18202624,0,1071,17,19,0,0,3361472512,1973682176,10551341056,12617965568,7,10,0,7,2,0.110,0.840,2.600,309628,3141,168900,22176
0,0,1835008,1021571072,0,13,58,52,Mar-22 21:39:05,17,6,0,0,0,1071,17,19,0,0,3361718272,1973436416,10551341056,12617719808,7,10,0,7,2,0.110,0.840,2.600,309628,3141,168840,22176
0,0,1835008,1021571072,0,1490,1607,4220,Mar-22 21:39:06,17,6,0,0,0,1071,17,19,0,0,3354370048,1980198912,10551926784,12624392192,7,10,0,7,2,0.110,0.840,2.600,309628,3141,170491,22176
0,0,1835008,1021571072,0,965,1234,429,Mar-22 21:39:07,17,6,0,0,0,1071,17,19,0,0,3357741056,1977102336,10551652352,12622774272,7,10,0,7,2,0.110,0.840,2.600,309628,3141,169735,22176
0,0,1835008,1021571072,0,1683,1605,1479,Mar-22 21:39:08,17,6,0,0,0,1072,18,19,0,0,3358941184,1975812096,10551742464,12622852096,7,9,1,7,3,0.110,0.840,2.600,309628,3141,169420,22176
0,0,1835008,1021571072,0,19,126,123,Mar-22 21:39:09,17,6,0,0,0,1071,17,19,0,0,3358920704,1975812096,10551762944,12622852096,7,10,0,8,2,0.100,0.830,2.590,309628,3141,169420,22176
0,0,1835008,1021571072,0,116,136,407,Mar-22 21:39:10,17,6,0,270336,0,1071,17,19,0,0,3358920704,1975812096,10551762944,12622692352,7,10,0,8,2,0.100,0.830,2.590,309628,3141,169420,22176
0,0,1835008,1021571072,0,1312,1340,1340,Mar-22 21:39:11,17,6,0,0,0,1071,17,19,0,0,3359436800,1975296000,10551762944,12622204928,7,10,0,8,2,0.100,0.830,2.590,309628,3141,169294,22176
0,0,1835008,1021571072,0,286,213,96,Mar-22 21:39:12,17,6,0,0,0,1071,17,19,0,0,3359416320,1975050240,10552029184,12621959168,7,10,0,7,2,0.100,0.830,2.590,309628,3141,169234,22176
0,0,1835008,1021571072,0,1468,1586,1513,Mar-22 21:39:13,17,6,0,0,0,1069,18,19,0,0,3358879744,1975308288,10552307712,12622237696,7,11,0,7,2,0.100,0.830,2.590,309628,3141,169297,22176
0,0,1835008,1021571072,0,1728,2031,1731,Mar-22 21:39:14,17,6,0,0,0,1069,18,19,0,0,3357339648,1976868864,10552287232,12625952768,7,11,0,6,2,0.090,0.810,2.570,309628,3141,169678,22176
0,0,1835008,1021571072,0,129,252,200,Mar-22 21:39:15,17,6,0,0,0,1069,18,19,0,0,3357675520,1976623104,10552197120,12625473536,7,11,0,6,2,0.090,0.810,2.570,309628,3141,169618,22176
0,0,1835008,1021571072,0,1946,1738,1662,Mar-22 21:39:16,17,6,0,237568,0,1069,18,19,0,0,3358056448,1975881728,10552557568,12624752640,7,11,0,6,2,0.090,0.810,2.570,309628,3141,169437,22176
0,0,1835008,1021571072,0,180,248,259,Mar-22 21:39:17,17,6,0,0,0,1069,18,19,0,0,3358056448,1975881728,10552557568,12624752640,7,11,0,6,2,0.090,0.810,2.570,309628,3141,169437,22176
0,0,1835008,1021571072,0,1563,1585,2297,Mar-22 21:39:18,17,6,0,0,0,1069,18,19,0,0,3358822400,1975107584,10552565760,12623986688,7,11,0,6,2,0.090,0.810,2.570,309628,3141,169248,22176
0,0,1835008,1021571072,0,15,143,143,Mar-22 21:39:19,17,6,0,0,0,1070,19,19,0,0,3358523392,1975394304,10552578048,12624273408,7,10,1,6,3,0.080,0.800,2.560,309628,3141,169318,22176
0,0,1835008,1021571072,0,277,53,79,Mar-22 21:39:20,17,6,0,0,0,1069,18,19,0,0,3358523392,1975394304,10552578048,12624285696,7,11,0,7,2,0.080,0.800,2.560,309628,3141,169318,22176
0,0,1835008,1021571072,0,1524,1633,2406,Mar-22 21:39:21,17,6,0,163840,0,1069,18,19,0,0,3357405184,1976479744,10552610816,12621914112,7,11,0,7,2,0.080,0.800,2.560,309628,3141,169583,22176
0,0,1835008,1021571072,0,3431,3114,3019,Mar-22 21:39:22,17,6,0,0,0,1069,18,19,0,0,3355484160,1977344000,10553667584,12622786560,7,11,0,7,2,0.080,0.800,2.560,309628,3141,169794,22176
0,0,1835008,1021571072,0,1455,1511,1341,Mar-22 21:39:23,17,6,0,0,0,1069,18,19,0,0,3355377664,1977344000,10553774080,12623421440,7,11,0,7,2,0.080,0.800,2.560,309628,3141,169794,22176
0,0,1835008,1021571072,0,583,465,759,Mar-22 21:39:24,17,6,0,663552,0,1069,18,19,0,0,3355103232,1978683392,10552709120,12624769024,7,11,0,7,2,0.080,0.790,2.540,309628,3141,170121,22176
0,0,1835008,1021571072,0,161,265,219,Mar-22 21:39:25,17,6,0,0,0,1069,18,19,0,0,3355115520,1978646528,10552733696,12624732160,7,11,0,6,2,0.080,0.790,2.540,309628,3141,170112,22176
0,0,1835008,1021571072,0,2932,2795,2823,Mar-22 21:39:26,17,6,0,0,0,1069,18,19,0,0,3355090944,1978658816,10552745984,12625821696,7,11,0,6,2,0.080,0.790,2.540,309628,3141,170115,22176
0,0,1835008,1021571072,0,2790,2356,2353,Mar-22 21:39:27,17,6,0,0,0,1069,18,19,0,0,3354898432,1978920960,10552676352,12626096128,7,11,0,6,2,0.080,0.790,2.540,309628,3141,170179,22176
0,0,1835008,1021571072,0,2014,1707,3773,Mar-22 21:39:28,17,6,0,0,0,1069,18,19,0,0,3353935872,1986412544,10546159616,12627111936,7,11,0,6,2,0.080,0.790,2.540,311125,3141,170511,22176
0,0,1835008,1021571072,0,536,575,565,Mar-22 21:39:29,17,6,0,1564672,0,1069,18,19,0,0,3354492928,1985933312,10546081792,12626632704,7,11,0,6,2,0.150,0.790,2.540,311125,3141,170394,22176
0,0,1835008,1021571072,0,231,1094,1100,Mar-22 21:39:30,17,6,0,6012928,0,1069,18,19,0,0,3353780224,1987002368,10545725440,12627267584,7,11,0,7,2,0.150,0.790,2.540,311125,3141,170655,22176
0,0,1835008,1021571072,0,1320,1457,1459,Mar-22 21:39:31,17,6,0,0,0,1069,18,19,0,0,3354198016,1986793472,10545516544,12626862080,7,11,0,7,2,0.150,0.790,2.540,311125,3141,170604,22176
0,0,1835008,1021571072,0,286,173,257,Mar-22 21:39:32,17,6,0,0,0,1069,18,19,0,0,3354705920,1986551808,10545250304,12626292736,7,11,0,7,2,0.150,0.790,2.540,311125,3141,170545,22176
0,0,1835008,1021571072,0,1279,1436,1420,Mar-22 21:39:33,17,6,0,0,0,1069,18,19,0,0,3354914816,1986342912,10545250304,12626083840,7,11,0,7,2,0.150,0.790,2.540,311125,3141,170494,22176
0,0,1835008,1021571072,0,102,255,240,Mar-22 21:39:34,17,6,0,753664,0,1069,18,19,0,0,3354968064,1986342912,10545197056,12626083840,7,11,0,7,2,0.140,0.780,2.520,311125,3141,170494,22176
0,0,1835008,1021571072,0,262,341,246,Mar-22 21:39:35,17,6,0,0,0,1069,18,19,0,0,3354406912,1986859008,10545242112,12626440192,7,11,0,7,2,0.140,0.780,2.520,311125,3141,170620,22176
0,0,1835008,1021571072,0,10228,9272,6179,Mar-22 21:39:36,17,6,0,0,0,1077,18,19,0,0,3355922432,1985077248,10545508352,12624670720,7,11,0,7,2,0.140,0.780,2.520,311125,3141,169555,22176
0,0,1835008,1021571072,0,77497,80884,2387,Mar-22 21:39:37,17,6,24576,1597440,0,1079,18,19,0,0,3388055552,1670332416,10828120064,12309962752,7,11,0,6,2,0.140,0.780,2.520,311125,3141,93343,22176
0,0,1835008,1021571072,0,2587,21386,19983,Mar-22 21:39:38,17,6,0,0,0,1079,18,19,0,0,3385266176,1667862528,10833379328,12306935808,7,11,0,6,2,0.140,0.780,2.520,311125,3141,92740,22176
0,0,1835008,1021571072,0,450,2918,4724,Mar-22 21:39:39,17,6,0,0,0,1079,18,19,0,0,3384918016,1675628544,10825961472,12314722304,7,11,0,6,2,0.210,0.780,2.510,311125,3141,94636,22176
0,0,1835008,1021571072,0,309,361,25751,Mar-22 21:39:40,17,6,0,0,0,1083,20,19,0,0,3380310016,1782919168,10723278848,12422012928,7,13,0,6,2,0.210,0.780,2.510,311125,3141,120830,22176
0,0,1835008,1021571072,0,1343,1767,1638,Mar-22 21:39:41,17,6,0,0,0,1079,18,19,0,0,3381248000,1781891072,10723368960,12420997120,7,11,0,7,1,0.210,0.780,2.510,311125,3141,120579,22176
0,0,1835008,1021571072,0,896,1576,819,Mar-22 21:39:42,17,6,0,368640,0,1079,18,19,0,0,3381747712,1780097024,10724663296,12419424256,7,11,0,7,1,0.210,0.780,2.510,311125,3141,120141,22176
0,0,1835008,1021571072,0,5151,6196,5854,Mar-22 21:39:43,17,6,0,204800,0,1079,18,19,0,0,3378368512,1783205888,10724933632,12593725440,7,11,0,7,1,0.210,0.780,2.510,311125,3141,120900,22176
0,0,1835008,1021571072,0,276,58,1645,Mar-22 21:39:44,17,6,0,0,0,1079,18,19,0,0,3384139776,1782947840,10719420416,12593520640,7,11,0,7,1,0.190,0.770,2.500,311125,3141,120837,22176
0,0,1835008,1021571072,0,49384,69563,21327,Mar-22 21:39:45,17,6,0,0,0,1079,18,19,0,0,3586723840,1584545792,10715238400,12400005120,7,11,0,7,1,0.190,0.770,2.500,276727,3141,106797,22176
0,0,1835008,1021571072,0,2426,5912,3516,Mar-22 21:39:46,17,6,0,16637952,0,1079,18,19,0,0,3591086080,1574133760,10721267712,12408807424,7,11,0,7,1,0.190,0.770,2.500,274333,3141,106649,22176
0,0,1835008,1021571072,0,14,48,38,Mar-22 21:39:47,17,6,0,0,0,1079,18,19,0,0,3591303168,1573900288,10721284096,12408586240,7,11,0,6,1,0.190,0.770,2.500,274333,3141,106592,22176
0,0,1835008,1021571072,0,1551,1487,1369,Mar-22 21:39:48,17,6,0,0,0,1079,18,19,0,0,3591237632,1573429248,10721820672,12408123392,7,11,0,6,1,0.190,0.770,2.500,274333,3141,106477,22176
0,0,1835008,1021571072,0,194,618,995,Mar-22 21:39:49,17,6,0,2736128,0,1079,18,19,0,0,3592511488,1572388864,10721587200,12407484416,7,11,0,6,1,0.170,0.750,2.490,274333,3141,106223,22176
0,0,1835008,1021571072,0,85,329,1389,Mar-22 21:39:50,17,6,0,0,0,1080,19,19,0,0,3592560640,1576304640,10717622272,12412936192,7,10,1,6,2,0.170,0.750,2.490,274396,3141,107116,22176
0,0,1835008,1021571072,0,1141,1011,43973,Mar-22 21:39:51,17,6,0,0,0,1079,18,19,0,0,3423965184,1745027072,10717495296,12405125120,7,11,0,6,1,0.170,0.750,2.490,274396,3141,148308,22176
0,0,1835008,1021571072,0,980,846,1050,Mar-22 21:39:52,17,6,0,0,0,1079,18,19,0,0,3424186368,1744785408,10717515776,12404936704,7,11,0,7,1,0.170,0.750,2.490,274396,3141,148249,22176
0,0,1835008,1021571072,0,1699,1988,7243,Mar-22 21:39:53,17,6,0,0,0,1079,18,19,0,0,3402809344,1765847040,10717831168,12476903424,7,11,0,7,1,0.170,0.750,2.490,279853,3141,147934,22176
0,0,1835008,1021571072,0,81,290,163,Mar-22 21:39:54,17,6,0,212992,0,1079,18,19,0,0,3403554816,1764823040,10718109696,12475879424,7,11,0,7,1,0.160,0.740,2.470,279853,3141,147684,22176
0,0,1835008,1021571072,0,15,56,73,Mar-22 21:39:55,17,6,0,0,0,1079,18,19,0,0,3403542528,1764577280,10718367744,12475633664,7,11,0,7,1,0.160,0.740,2.470,279853,3141,147624,22176
0,0,1835008,1021571072,0,296,101,900,Mar-22 21:39:56,17,6,0,0,0,1079,18,19,0,0,3401252864,1767436288,10717798400,12475822080,7,11,0,7,1,0.160,0.740,2.470,280294,3141,147881,22176
0,0,1835008,1021571072,0,1389,1397,1371,Mar-22 21:39:57,17,6,0,0,0,1079,18,19,0,0,3401019392,1767718912,10717749248,12476145664,7,11,0,6,1,0.160,0.740,2.470,280294,3141,147950,22176
0,0,1835008,1021571072,0,705,688,465,Mar-22 21:39:58,17,6,0,0,0,1079,18,19,0,0,3401244672,1767460864,10717782016,12475899904,7,11,0,6,1,0.160,0.740,2.470,280294,3141,147887,22176
0,0,1835008,1021571072,0,696,943,1202,Mar-22 21:39:59,17,6,0,122880,0,1079,18,19,0,0,3401224192,1767469056,10717794304,12475916288,7,11,0,6,1,0.150,0.730,2.460,280294,3141,147889,22176
0,0,1835008,1021571072,0,427,635,17477,Mar-22 21:40:00,17,6,0,0,0,1079,18,19,0,0,3332202496,1835216896,10719068160,12587737088,7,11,0,6,1,0.150,0.730,2.460,296134,3141,148589,22176
0,0,1835008,1021571072,0,1528,2060,1917,Mar-22 21:40:01,17,6,0,4808704,0,1079,18,19,0,0,3329421312,1837563904,10719502336,12590088192,7,11,0,6,1,0.150,0.730,2.460,296134,3141,149162,22176
0,0,1835008,1021571072,0,1380,1510,1762,Mar-22 21:40:02,17,6,0,0,0,1079,18,19,0,0,3331198976,1836797952,10718490624,12589338624,7,11,0,6,1,0.150,0.730,2.460,296134,3141,148975,22176
0,0,1835008,1021571072,0,706,472,732,Mar-22 21:40:03,17,6,0,0,0,1079,18,19,0,0,3330629632,1837576192,10718281728,12589768704,7,11,0,7,1,0.150,0.730,2.460,296134,3141,149165,22176
0,0,1835008,1021571072,0,1577,1413,1432,Mar-22 21:40:04,17,6,0,450560,0,1079,18,19,0,0,3331469312,1837084672,10717933568,12589285376,7,11,0,7,1,0.130,0.720,2.450,296134,3141,149045,22176
0,0,1835008,1021571072,0,27,201,166,Mar-22 21:40:05,17,6,0,0,0,1079,18,19,0,0,3331883008,1836580864,10718023680,12588781568,7,11,0,7,1,0.130,0.720,2.450,296134,3141,148922,22176
0,0,1835008,1021571072,0,96,175,166,Mar-22 21:40:06,17,6,0,0,0,1079,18,19,0,0,3331612672,1836838912,10718035968,12589039616,7,11,0,7,1,0.130,0.720,2.450,296134,3141,148985,22176
0,0,1835008,1021571072,0,1319,1402,7167,Mar-22 21:40:07,17,6,0,0,0,1079,18,19,0,0,3302580224,1866305536,10717601792,12610949120,7,11,0,7,1,0.130,0.720,2.450,296398,3141,155915,22176
0,0,1835008,1021571072,0,452,559,27546,Mar-22 21:40:08,17,6,0,0,0,1079,18,19,0,0,3191103488,1977167872,10718216192,12610109440,7,11,0,7,1,0.130,0.720,2.450,310126,3141,169253,22176
0,0,1835008,1021571072,0,1281,1958,1912,Mar-22 21:40:09,17,6,0,0,0,1079,18,19,0,0,3191345152,1976692736,10718449664,12609634304,7,11,0,7,1,0.120,0.700,2.430,310126,3141,169137,22176
0,0,1835008,1021571072,0,297,977,1141,Mar-22 21:40:10,17,6,0,311296,0,1079,18,19,0,0,3190947840,1977225216,10718314496,12610371584,7,11,0,6,1,0.120,0.700,2.430,310126,3141,169267,22176
0,0,1835008,1021571072,0,14,117,127,Mar-22 21:40:11,17,6,0,0,0,1079,18,19,0,0,3191791616,1976967168,10717728768,12609851392,7,11,0,6,1,0.120,0.700,2.430,310126,3141,169204,22176
0,0,1835008,1021571072,0,1572,1404,1421,Mar-22 21:40:12,17,6,0,0,0,1081,20,19,0,0,3192537088,1976221696,10717728768,12609118208,7,13,0,6,1,0.120,0.700,2.430,310126,3141,169022,22176
0,0,1835008,1021571072,0,52,76,93,Mar-22 21:40:13,17,6,0,0,0,1081,20,19,0,0,3192524800,1976221696,10717741056,12609118208,7,13,0,6,1,0.120,0.700,2.430,310126,3141,169022,22176
0,0,1835008,1021571072,0,1391,1416,3155,Mar-22 21:40:14,17,6,0,0,0,1081,20,19,0,0,3193262080,1982205952,10711027712,12610097152,7,13,0,7,1,0.110,0.690,2.420,311446,3141,169163,22176
0,0,1835008,1021571072,0,457,1189,596,Mar-22 21:40:15,20,6,0,1474560,0,1084,20,22,0,0,3192291328,1981431808,10712772608,12609331200,7,13,0,7,1,0.110,0.690,2.420,311446,3141,168974,22176
0,0,1835008,1021571072,0,307,184,377,Mar-22 21:40:16,20,6,0,0,0,1084,20,22,0,0,3193012224,1980932096,10712551424,12608479232,7,13,0,7,1,0.110,0.690,2.420,311446,3141,168852,22176
0,0,1835008,1021571072,0,2811,7555,44558,Mar-22 21:40:17,20,6,0,1482752,0,1074,20,22,0,0,3138068480,2142060544,10606366720,12770410496,7,13,0,7,1,0.110,0.690,2.420,311446,3141,208190,22176
0,0,1835008,1021571072,0,181,138,28554,Mar-22 21:40:18,20,6,0,0,0,1074,20,22,0,0,3139874816,2190839808,10555781120,12819214336,7,13,0,7,1,0.110,0.690,2.420,311446,3141,220099,22176
0,0,1835008,1021571072,0,1375,1533,1527,Mar-22 21:40:19,20,6,0,0,0,1074,20,22,0,0,3141292032,2189414400,10555789312,12817788928,7,13,0,7,1,0.100,0.680,2.410,311446,3141,219751,22176
