"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/unix_vm-adv_raw_fs_mem_load_lock_page_int_disk_time_io.csv --unix --vm-adv --raw --fs --mem --load --lock --page --int --disk --time --io 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
"unix sockets",,,,"advanced virtual memory",,,,,"raw","filesystem",,"memory usage",,,,"load avg",,,"file locks",,,,"paging",,"interrupts",,,"dsk/total",,"system","io/total",
56,868,54,814,0,0,0,0,0,0,13184,349928,3358941184,1975812096,10551742464,12622852096,0.110,0.840,2.600,56,12,10,58,0,0,0,17,0,0,0,Mar-22 21:39:08,0,0
56,868,54,814,0,0,0,0,0,0,13184,349928,3358920704,1975812096,10551762944,12622852096,0.100,0.830,2.590,56,12,10,58,0,0,0,33,0,0,0,Mar-22 21:39:09,0,0
56,868,54,814,0,0,0,0,0,0,13184,349928,3358920704,1975812096,10551762944,12622692352,0.100,0.830,2.590,56,12,10,58,0,0,0,18,0,0,270336,Mar-22 21:39:10,0,16
56,868,54,814,0,0,0,0,0,0,13184,349927,3359682560,1975050240,10551762944,12621959168,0.100,0.830,2.590,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:39:11,0,0
56,868,54,814,0,0,0,0,0,0,13184,349928,3359408128,1975050240,10552037376,12621959168,0.100,0.830,2.590,56,12,10,58,0,0,0,14,0,0,0,Mar-22 21:39:12,0,0
56,868,54,814,0,0,0,0,0,0,13184,349937,3358879744,1975308288,10552307712,12622237696,0.100,0.830,2.590,56,12,10,58,0,0,0,62,0,0,0,Mar-22 21:39:13,0,0
56,868,54,814,0,0,0,0,0,0,13184,349948,3357339648,1976868864,10552287232,12625952768,0.090,0.810,2.570,56,12,10,58,0,0,0,31,0,0,0,Mar-22 21:39:14,0,0
56,868,54,814,0,0,0,0,0,0,13184,349958,3357675520,1976623104,10552197120,12625473536,0.090,0.810,2.570,56,12,10,58,0,0,0,17,0,0,0,Mar-22 21:39:15,0,0
56,868,54,814,0,0,0,0,0,0,13184,349957,3358056448,1975881728,10552557568,12624752640,0.090,0.810,2.570,56,12,10,58,0,0,0,19,0,0,237568,Mar-22 21:39:16,0,20
56,868,54,814,0,0,0,0,0,0,13184,349957,3358056448,1975881728,10552557568,12624752640,0.090,0.810,2.570,56,12,10,58,0,0,0,20,0,0,0,Mar-22 21:39:17,0,0
56,868,54,814,0,0,0,0,0,0,13184,349957,3358822400,1975107584,10552565760,12623986688,0.090,0.810,2.570,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:39:18,0,0
56,868,54,814,0,0,0,0,0,0,13184,349958,3358523392,1975394304,10552578048,12624273408,0.080,0.800,2.560,56,12,10,58,0,0,0,36,0,0,0,Mar-22 21:39:19,0,0
56,868,54,814,0,0,0,0,0,0,13184,349958,3358523392,1975394304,10552578048,12624285696,0.080,0.800,2.560,56,12,10,58,0,0,0,43,0,0,0,Mar-22 21:39:20,0,0
56,868,54,814,0,0,0,0,0,0,13184,349967,3357405184,1976479744,10552610816,12621914112,0.080,0.800,2.560,56,12,10,58,0,0,0,13,0,0,163840,Mar-22 21:39:21,0,30
56,868,54,814,0,0,0,0,0,0,13184,349968,3355484160,1977344000,10553667584,12622786560,0.080,0.800,2.560,56,12,10,58,0,0,0,18,0,0,0,Mar-22 21:39:22,0,0
56,868,54,814,0,0,0,0,0,0,13184,349978,3355377664,1977344000,10553774080,12623421440,0.080,0.800,2.560,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:39:23,0,0
56,868,54,814,0,0,0,0,0,0,13184,349976,3355103232,1978683392,10552709120,12624769024,0.080,0.790,2.540,56,12,10,58,0,0,0,15,0,0,663552,Mar-22 21:39:24,0,30
56,868,54,814,0,0,0,0,0,0,13184,349977,3355115520,1978646528,10552733696,12624732160,0.080,0.790,2.540,56,12,10,58,0,0,0,42,0,0,0,Mar-22 21:39:25,0,0
56,868,54,814,0,0,0,0,0,0,13184,349977,3355090944,1978658816,10552745984,12625821696,0.080,0.790,2.540,56,12,10,58,0,0,0,22,0,0,0,Mar-22 21:39:26,0,0
56,868,54,814,0,0,0,0,0,0,13184,349976,3354898432,1978920960,10552676352,12626096128,0.080,0.790,2.540,56,12,10,58,0,0,0,14,0,0,0,Mar-22 21:39:27,0,0
56,868,54,814,0,0,0,0,0,0,13216,348865,3353935872,1986412544,10546159616,12627111936,0.080,0.790,2.540,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:39:28,0,0
56,868,54,814,0,0,0,0,0,0,13216,348865,3354484736,1985933312,10546089984,12626632704,0.150,0.790,2.540,56,12,10,58,0,0,0,17,0,0,1564672,Mar-22 21:39:29,0,40
56,868,54,814,0,0,0,0,0,0,13216,348790,3353731072,1987260416,10545516544,12627316736,0.150,0.790,2.540,56,12,10,58,0,0,0,22,0,0,6012928,Mar-22 21:39:30,0,712
56,868,54,814,0,0,0,0,0,0,13216,348789,3354198016,1986793472,10545516544,12626862080,0.150,0.790,2.540,56,12,10,58,0,0,0,50,0,0,0,Mar-22 21:39:31,0,0
56,868,54,814,0,0,0,0,0,0,13216,348730,3354705920,1986551808,10545250304,12626292736,0.150,0.790,2.540,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:39:32,0,0
56,868,54,814,0,0,0,0,0,0,13216,348730,3354914816,1986342912,10545250304,12626083840,0.150,0.790,2.540,56,12,10,58,0,0,0,14,0,0,0,Mar-22 21:39:33,0,0
56,868,54,814,0,0,0,0,0,0,13216,348729,3354968064,1986342912,10545197056,12626083840,0.140,0.780,2.520,56,12,10,58,0,0,0,18,0,0,753664,Mar-22 21:39:34,0,18
56,868,54,814,0,0,0,0,0,0,13216,348739,3354406912,1986859008,10545242112,12626440192,0.140,0.780,2.520,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:39:35,0,0
56,876,54,822,0,0,0,0,0,0,13568,348762,3384057856,1957199872,10545250304,12596793344,0.140,0.780,2.520,56,12,10,58,0,0,0,17,0,0,0,Mar-22 21:39:36,0,0
56,878,54,824,0,0,0,0,0,0,13632,348858,3388055552,1670332416,10828120064,12309962752,0.140,0.780,2.520,56,12,10,58,0,0,0,57,0,24576,1597440,Mar-22 21:39:37,6,26
56,878,54,824,0,0,0,0,0,0,13664,348879,3385266176,1667862528,10833379328,12306935808,0.140,0.780,2.520,56,12,10,58,0,0,0,14,0,0,0,Mar-22 21:39:38,0,0
56,878,54,824,0,0,0,0,0,0,13664,348878,3384918016,1675628544,10825961472,12314722304,0.210,0.780,2.510,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:39:39,0,0
56,880,54,826,0,0,0,0,0,0,13664,348862,3380297728,1782919168,10723291136,12422012928,0.210,0.780,2.510,56,12,10,58,0,0,0,32,0,0,0,Mar-22 21:39:40,0,0
56,878,54,824,0,0,0,0,0,0,13696,348857,3381248000,1781891072,10723368960,12420997120,0.210,0.780,2.510,56,12,10,58,0,0,0,40,0,0,0,Mar-22 21:39:41,0,0
56,878,54,824,0,0,0,0,0,0,13696,348869,3381747712,1780097024,10724663296,12419424256,0.210,0.780,2.510,56,12,10,58,0,0,0,27,0,0,368640,Mar-22 21:39:42,0,24
56,878,54,824,0,0,0,0,0,0,13632,348913,3378368512,1783205888,10724933632,12593725440,0.210,0.780,2.510,56,12,10,58,0,0,0,29,0,0,204800,Mar-22 21:39:43,0,40
56,878,54,824,0,0,0,0,0,0,13664,348889,3384139776,1782947840,10719420416,12593520640,0.190,0.770,2.500,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:39:44,0,0
56,878,54,824,0,0,0,0,0,0,14720,349953,3587227648,1584041984,10715238400,12399501312,0.190,0.770,2.500,56,12,10,58,0,0,0,16,0,0,0,Mar-22 21:39:45,0,0
56,878,54,824,0,0,0,0,0,0,13664,349954,3591086080,1574133760,10721267712,12408807424,0.190,0.770,2.500,56,12,10,58,0,0,0,15,0,0,16637952,Mar-22 21:39:46,0,1952
56,878,54,824,0,0,0,0,0,0,13664,349954,3591303168,1573900288,10721284096,12408586240,0.190,0.770,2.500,56,12,10,58,0,0,0,14,0,0,0,Mar-22 21:39:47,0,0
56,878,54,824,0,0,0,0,0,0,13664,349954,3591245824,1573429248,10721812480,12408123392,0.190,0.770,2.500,56,12,10,58,0,0,0,13,0,0,0,Mar-22 21:39:48,0,0
56,878,54,824,0,0,0,0,0,0,13664,349963,3592511488,1572388864,10721587200,12407484416,0.170,0.750,2.490,56,12,10,58,0,0,0,33,0,0,2736128,Mar-22 21:39:49,0,42
56,878,54,824,0,0,0,0,0,0,13664,349971,3592560640,1576304640,10717622272,12412936192,0.170,0.750,2.490,56,12,10,58,0,0,0,21,0,0,0,Mar-22 21:39:50,0,0
56,878,54,824,0,0,0,0,0,0,13664,349973,3423956992,1745027072,10717503488,12405125120,0.170,0.750,2.490,56,12,10,58,0,0,0,40,0,0,0,Mar-22 21:39:51,0,0
56,878,54,824,0,0,0,0,0,0,13664,349975,3424186368,1744785408,10717515776,12404936704,0.170,0.750,2.490,56,12,10,58,0,0,0,27,0,0,0,Mar-22 21:39:52,0,0
56,878,54,824,0,0,0,0,0,0,13664,349989,3402809344,1765847040,10717831168,12476903424,0.170,0.750,2.490,56,12,10,58,0,0,0,26,0,0,0,Mar-22 21:39:53,0,0
56,878,54,824,0,0,0,0,0,0,13664,349990,3403554816,1764823040,10718109696,12475879424,0.160,0.740,2.470,56,12,10,58,0,0,0,23,0,0,212992,Mar-22 21:39:54,0,20
56,878,54,824,0,0,0,0,0,0,13664,349986,3403542528,1764577280,10718367744,12475633664,0.160,0.740,2.470,56,12,10,58,0,0,0,47,0,0,0,Mar-22 21:39:55,0,0
56,878,54,824,0,0,0,0,0,0,13664,349993,3400970240,1767718912,10717798400,12476129280,0.160,0.740,2.470,56,12,10,58,0,0,0,16,0,0,0,Mar-22 21:39:56,0,0
56,878,54,824,0,0,0,0,0,0,13664,349994,3401019392,1767718912,10717749248,12476145664,0.160,0.740,2.470,56,12,10,58,0,0,0,20,0,0,0,Mar-22 21:39:57,0,0
56,878,54,824,0,0,0,0,0,0,13664,349997,3401244672,1767460864,10717782016,12475899904,0.160,0.740,2.470,56,12,10,58,0,0,0,17,0,0,0,Mar-22 21:39:58,0,0
56,878,54,824,0,0,0,0,0,0,13664,349998,3401224192,1767469056,10717794304,12475916288,0.150,0.730,2.460,56,12,10,58,0,0,0,16,0,0,122880,Mar-22 21:39:59,0,16
56,878,54,824,0,0,0,0,0,0,13664,350011,3332202496,1835216896,10719068160,12587737088,0.150,0.730,2.460,56,12,10,58,0,0,0,17,0,0,0,Mar-22 21:40:00,0,0
56,878,54,824,0,0,0,0,0,0,13664,350011,3329421312,1837563904,10719502336,12590088192,0.150,0.730,2.460,56,12,10,58,0,0,0,37,0,0,4808704,Mar-22 21:40:01,0,610
56,878,54,824,0,0,0,0,0,0,13664,350009,3331198976,1836797952,10718490624,12589338624,0.150,0.730,2.460,56,12,10,58,0,0,0,21,0,0,0,Mar-22 21:40:02,0,0
56,878,54,824,0,0,0,0,0,0,13664,350017,3330629632,1837576192,10718281728,12589768704,0.150,0.730,2.460,56,12,10,58,0,0,0,30,0,0,0,Mar-22 21:40:03,0,0
56,878,54,824,0,0,0,0,0,0,13664,350014,3331715072,1836838912,10717933568,12589039616,0.130,0.720,2.450,56,12,10,58,0,0,0,26,0,0,450560,Mar-22 21:40:04,0,40
56,878,54,824,0,0,0,0,0,0,13664,350018,3331883008,1836580864,10718023680,12588781568,0.130,0.720,2.450,56,12,10,58,0,0,0,14,0,0,0,Mar-22 21:40:05,0,0
56,878,54,824,0,0,0,0,0,0,13664,350018,3331612672,1836838912,10718035968,12589039616,0.130,0.720,2.450,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:40:06,0,0
56,878,54,824,0,0,0,0,0,0,13696,349954,3302580224,1866305536,10717601792,12610949120,0.130,0.720,2.450,56,12,10,58,0,0,0,46,0,0,0,Mar-22 21:40:07,0,0
56,878,54,824,0,0,0,0,0,0,13696,349969,3191103488,1977167872,10718216192,12610109440,0.130,0.720,2.450,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:40:08,0,0
56,878,54,824,0,0,0,0,0,0,13696,350008,3191345152,1976692736,10718449664,12609634304,0.120,0.700,2.430,56,12,10,58,0,0,0,16,0,0,0,Mar-22 21:40:09,0,0
56,878,54,824,0,0,0,0,0,0,13696,350017,3190947840,1977225216,10718314496,12610371584,0.120,0.700,2.430,56,12,10,58,0,0,0,21,0,0,311296,Mar-22 21:40:10,0,22
56,878,54,824,0,0,0,0,0,0,13696,350016,3191791616,1976967168,10717728768,12609851392,0.120,0.700,2.430,56,12,10,58,0,0,0,14,0,0,0,Mar-22 21:40:11,0,0
56,878,54,824,0,0,0,0,0,0,13728,350010,3192537088,1976221696,10717728768,12609118208,0.120,0.700,2.430,56,12,10,58,0,0,0,35,0,0,0,Mar-22 21:40:12,0,0
56,878,54,824,0,0,0,0,0,0,13728,350002,3192524800,1976221696,10717741056,12609118208,0.120,0.700,2.430,56,12,10,58,0,0,0,42,0,0,0,Mar-22 21:40:13,0,0
56,878,54,824,0,0,0,0,0,0,13696,348878,3193262080,1982205952,10711027712,12610097152,0.110,0.690,2.420,56,12,10,58,0,0,0,42,0,0,0,Mar-22 21:40:14,0,0
56,878,54,824,0,0,0,0,0,0,13696,348900,3192291328,1981431808,10712772608,12609331200,0.110,0.690,2.420,56,12,10,58,0,0,0,22,0,0,1474560,Mar-22 21:40:15,0,44
56,878,54,824,0,0,0,0,0,0,13696,348897,3193012224,1980932096,10712551424,12608479232,0.110,0.690,2.420,56,12,10,58,0,0,0,22,0,0,0,Mar-22 21:40:16,0,0
56,868,54,814,0,0,0,0,0,0,13280,348897,3138068480,2142060544,10606366720,12770410496,0.110,0.690,2.420,56,12,10,58,0,0,0,17,0,0,1482752,Mar-22 21:40:17,0,24
56,868,54,814,0,0,0,0,0,0,13280,348890,3139874816,2190839808,10555781120,12819214336,0.110,0.690,2.420,56,12,10,58,0,0,0,19,0,0,0,Mar-22 21:40:18,0,0
56,868,54,814,0,0,0,0,0,0,13280,348890,3141292032,2189414400,10555789312,12817788928,0.100,0.680,2.410,56,12,10,58,0,0,0,36,0,0,0,Mar-22 21:40:19,0,0
56,868,54,814,0,0,0,0,0,0,13280,348885,3141287936,2189414400,10555793408,12817809408,0.100,0.680,2.410,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:40:20,0,0
56,868,54,814,0,0,0,0,0,0,13280,348895,3141767168,2188898304,10555830272,12817141760,0.100,0.680,2.410,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:40:21,0,0
56,880,54,826,0,0,0,0,0,0,13600,348923,3181305856,2122727424,10582462464,12751003648,0.100,0.680,2.410,56,12,10,58,0,0,0,16,0,0,4636672,Mar-22 21:40:22,0,526
56,878,54,824,0,0,0,0,0,0,13632,348986,3179970560,1866227712,10840297472,12496883712,0.100,0.680,2.410,56,12,10,58,0,0,0,15,0,16384,1900544,Mar-22 21:40:23,4,52
56,878,54,824,0,0,0,0,0,0,13664,348985,3188813824,1921589248,10776092672,12551794688,0.340,0.720,2.410,56,12,10,58,0,0,0,16,0,0,0,Mar-22 21:40:24,0,0
56,878,54,824,0,0,0,0,0,0,13664,348985,3188133888,1973751808,10724610048,12603957248,0.340,0.720,2.410,56,12,10,58,0,0,0,65,0,0,0,Mar-22 21:40:25,0,0
56,878,54,824,0,0,0,0,0,0,13664,348991,3171614720,1934848000,10780033024,12565053440,0.340,0.720,2.410,56,12,10,58,0,0,0,25,0,0,0,Mar-22 21:40:26,0,0
56,878,54,824,0,0,0,0,0,0,13664,348962,3170484224,1991684096,10724327424,12622106624,0.340,0.720,2.410,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:40:27,0,0
56,878,54,824,0,0,0,0,0,0,13664,348958,3174694912,1991172096,10720628736,12621606912,0.340,0.720,2.410,56,12,10,58,0,0,0,15,0,0,237568,Mar-22 21:40:28,0,30
56,878,54,824,0,0,0,0,0,0,13664,348957,3175313408,1990656000,10720526336,12621090816,0.550,0.760,2.410,56,12,10,58,0,0,0,18,0,0,0,Mar-22 21:40:29,0,0
56,878,54,824,0,0,0,0,0,0,13696,348956,3176890368,1998663680,10710941696,12630052864,0.550,0.760,2.410,56,12,10,58,0,0,0,16,0,0,0,Mar-22 21:40:30,0,0
56,878,54,824,0,0,0,0,0,0,13696,350027,3386601472,1782497280,10717396992,12418691072,0.550,0.760,2.410,56,12,10,58,0,0,0,34,0,0,2211840,Mar-22 21:40:31,0,124
56,878,54,824,0,0,0,0,0,0,13664,350017,3388862464,1780207616,10717425664,12416413696,0.550,0.760,2.410,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:40:32,0,0
56,878,54,824,0,0,0,0,0,0,13664,350016,3389321216,1780207616,10716966912,12416413696,0.550,0.760,2.410,56,12,10,58,0,0,0,14,0,0,0,Mar-22 21:40:33,0,0
56,878,54,824,0,0,0,0,0,0,13664,350020,3390062592,1779433472,10716999680,12415639552,0.500,0.740,2.400,56,12,10,58,0,0,0,20,0,0,0,Mar-22 21:40:34,0,0
56,878,54,824,0,0,0,0,0,0,13664,350023,3390152704,1779204096,10717138944,12415401984,0.500,0.740,2.400,56,12,10,58,0,0,0,16,0,0,0,Mar-22 21:40:35,0,0
56,878,54,824,0,0,0,0,0,0,13632,350063,3407249408,1761398784,10717847552,12398600192,0.500,0.740,2.400,56,12,10,58,0,0,0,34,0,0,0,Mar-22 21:40:36,0,0
56,878,54,824,0,0,0,0,0,0,13632,350063,3414962176,1753784320,10717749248,12473933824,0.500,0.740,2.400,56,12,10,58,0,0,0,62,0,0,18604032,Mar-22 21:40:37,0,1920
56,878,54,824,0,0,0,0,0,0,13632,350091,3344199680,1824034816,10718261248,12479275008,0.500,0.740,2.400,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:40:38,0,0
56,878,54,824,0,0,0,0,0,0,13632,350091,3345260544,1822744576,10718490624,12478038016,0.540,0.750,2.390,56,12,10,58,0,0,0,17,0,0,0,Mar-22 21:40:39,0,0
56,878,54,824,0,0,0,0,0,0,13632,350088,3346046976,1822498816,10717949952,12477792256,0.540,0.750,2.390,56,12,10,58,0,0,0,14,0,0,0,Mar-22 21:40:40,0,0
56,878,54,824,0,0,0,0,0,0,13632,350089,3345969152,1822498816,10718027776,12477558784,0.540,0.750,2.390,56,12,10,58,0,0,0,24,0,0,0,Mar-22 21:40:41,0,0
56,878,54,824,0,0,0,0,0,0,13632,350029,3346022400,1822793728,10717679616,12477521920,0.540,0.750,2.390,56,12,10,58,0,0,0,15,0,0,1417216,Mar-22 21:40:42,0,28
56,878,54,824,0,0,0,0,0,0,13632,350033,3346571264,1822318592,10717605888,12477026304,0.540,0.750,2.390,56,12,10,58,0,0,0,38,0,0,0,Mar-22 21:40:43,0,0
56,878,54,824,0,0,0,0,0,0,13632,350035,3346505728,1822318592,10717671424,12477075456,0.500,0.740,2.380,56,12,10,58,0,0,0,17,0,0,0,Mar-22 21:40:44,0,0
56,878,54,824,0,0,0,0,0,0,13632,350048,3322703872,1845583872,10718208000,12601262080,0.500,0.740,2.380,56,12,10,58,0,0,0,24,0,0,0,Mar-22 21:40:45,0,0
56,878,54,824,0,0,0,0,0,0,13632,350052,3323146240,1845583872,10717765632,12601851904,0.500,0.740,2.380,56,12,10,58,0,0,0,29,0,0,0,Mar-22 21:40:46,0,0
56,878,54,824,0,0,0,0,0,0,13632,350051,3324293120,1844580352,10717622272,12600852480,0.500,0.740,2.380,56,12,10,58,0,0,0,37,0,0,385024,Mar-22 21:40:47,0,38
56,878,54,824,0,0,0,0,0,0,13632,350051,3324293120,1844580352,10717622272,12600860672,0.500,0.740,2.380,56,12,10,58,0,0,0,22,0,0,0,Mar-22 21:40:48,0,0
56,878,54,824,0,0,0,0,0,0,13664,350051,3324764160,1844097024,10717634560,12600389632,0.460,0.720,2.370,56,12,10,58,0,0,0,43,0,0,0,Mar-22 21:40:49,0,0
56,878,54,824,0,0,0,0,0,0,13664,350055,3324678144,1844097024,10717720576,12600389632,0.460,0.720,2.370,56,12,10,58,0,0,0,17,0,0,0,Mar-22 21:40:50,0,0
56,878,54,824,0,0,0,0,0,0,13664,350058,3323564032,1844097024,10718834688,12600389632,0.460,0.720,2.370,56,12,10,58,0,0,0,24,0,0,0,Mar-22 21:40:51,0,0
56,878,54,824,0,0,0,0,0,0,13664,350072,3327221760,1840795648,10718478336,12602580992,0.460,0.720,2.370,56,12,10,58,0,0,0,34,0,0,253952,Mar-22 21:40:52,0,20
56,878,54,824,0,0,0,0,0,0,13664,350090,3325399040,1834373120,10726723584,12596174848,0.460,0.720,2.370,56,12,10,58,0,0,0,15,0,0,0,Mar-22 21:40:53,0,0
56,868,54,814,0,0,0,0,0,0,13312,350077,3271462912,1966448640,10648584192,12728283136,0.420,0.710,2.350,56,12,10,58,0,0,0,21,0,0,1474560,Mar-22 21:40:54,0,18
56,868,54,814,0,0,0,0,0,0,13312,350082,3265384448,2018742272,10602369024,12789321728,0.420,0.710,2.350,56,12,10,58,0,0,0,56,0,0,147456,Mar-22 21:40:55,0,12
56,884,54,830,0,0,0,0,0,0,13312,350215,3287044096,1994055680,10605395968,12764323840,0.420,0.710,2.350,57,12,10,59,0,0,0,39,0,0,393216,Mar-22 21:40:56,0,62
56,884,54,830,0,0,0,0,0,0,13312,350207,3183505408,2106630144,10596360192,12764643328,0.420,0.710,2.350,57,12,10,59,0,0,0,16,0,0,0,Mar-22 21:40:57,0,0
56,884,54,830,0,0,0,0,0,0,13312,350217,3183493120,2106781696,10596220928,12764848128,0.420,0.710,2.350,57,12,10,59,0,0,0,36,0,0,0,Mar-22 21:40:58,0,0
56,884,54,830,0,0,0,0,0,0,13312,349107,3184214016,2112548864,10589732864,12764774400,0.390,0.700,2.340,57,12,10,59,0,0,0,46,0,0,0,Mar-22 21:40:59,0,0
56,884,54,830,0,0,0,0,0,0,13312,349111,3184250880,2112053248,10590191616,12764286976,0.390,0.700,2.340,57,12,10,59,0,0,0,15,0,0,0,Mar-22 21:41:00,0,0
56,884,54,830,0,0,0,0,0,0,13312,349122,3186069504,2110337024,10590089216,12762701824,0.390,0.700,2.340,57,12,10,59,0,0,0,51,0,0,1843200,Mar-22 21:41:01,0,46
56,884,54,830,0,0,0,0,0,0,13312,349119,3186065408,2110607360,10589822976,12762972160,0.390,0.700,2.340,57,12,10,59,0,0,0,22,0,0,0,Mar-22 21:41:02,0,0
56,884,54,830,0,0,0,0,0,0,13312,349122,3189248000,2107146240,10590101504,12759605248,0.390,0.700,2.340,57,12,10,59,0,0,0,31,0,0,7340032,Mar-22 21:41:03,0,770
56,884,54,830,0,0,0,0,0,0,13312,349111,3191525376,2105630720,10589339648,12758097920,0.360,0.690,2.330,57,12,10,59,0,0,0,15,0,0,794624,Mar-22 21:41:04,0,64
56,884,54,830,0,0,0,0,0,0,13312,349111,3191308288,2105372672,10589814784,12757852160,0.360,0.690,2.330,57,12,10,59,0,0,0,16,0,0,0,Mar-22 21:41:05,0,0
56,884,54,830,0,0,0,0,0,0,13312,349035,3193556992,2104082432,10588856320,12754518016,0.360,0.690,2.330,57,12,10,59,0,0,0,19,0,0,663552,Mar-22 21:41:06,0,20
56,884,54,830,0,0,0,0,0,0,13312,349034,3193827328,2104086528,10588581888,12754550784,0.360,0.690,2.330,57,12,10,59,0,0,0,40,0,0,0,Mar-22 21:41:07,0,0
56,884,54,830,0,0,0,0,0,0,13312,349045,3194466304,2103091200,10588938240,12753596416,0.360,0.690,2.330,57,12,10,59,0,0,0,13,0,0,0,Mar-22 21:41:08,0,0
56,884,54,830,0,0,0,0,0,0,13312,349045,3195183104,2102353920,10588958720,12752859136,0.330,0.680,2.310,57,12,10,59,0,0,0,37,0,0,0,Mar-22 21:41:09,0,0
56,884,54,830,0,0,0,0,0,0,13312,349044,3194630144,2103181312,10588684288,12753686528,0.330,0.680,2.310,57,12,10,59,0,0,0,19,0,0,0,Mar-22 21:41:10,0,0
56,868,54,814,0,0,0,0,0,0,13280,348892,3167604736,2137665536,10581241856,12788178944,0.330,0.680,2.310,57,12,10,59,0,0,0,19,0,0,532480,Mar-22 21:41:11,0,40
56,868,54,814,0,0,0,0,0,0,13248,348891,3163185152,2142662656,10580664320,12793176064,0.330,0.680,2.310,57,12,10,59,0,0,0,14,0,0,0,Mar-22 21:41:12,0,0
56,868,54,814,0,0,0,0,0,0,13248,348900,3163836416,2142212096,10580463616,12792668160,0.330,0.680,2.310,57,12,10,59,0,0,0,54,0,0,0,Mar-22 21:41:13,0,0
56,868,54,814,0,0,0,0,0,0,13248,348901,3165589504,2140184576,10580738048,12790661120,0.300,0.660,2.300,57,12,10,59,0,0,0,19,0,0,0,Mar-22 21:41:14,0,0
56,868,54,814,0,0,0,0,0,0,13248,348901,3165847552,2139926528,10580738048,12790403072,0.300,0.660,2.300,57,12,10,59,0,0,0,15,0,0,0,Mar-22 21:41:15,0,0
56,868,54,814,0,0,0,0,0,0,13248,349910,3212890112,2087370752,10586251264,12730757120,0.300,0.660,2.300,57,12,10,59,0,0,0,19,0,0,2318336,Mar-22 21:41:16,0,46
56,868,54,814,0,0,0,0,0,0,13248,349911,3214557184,2085388288,10586566656,12728774656,0.300,0.660,2.300,57,12,10,59,0,0,0,15,0,0,0,Mar-22 21:41:17,0,0
56,868,54,814,0,0,0,0,0,0,13248,349910,3215314944,2084896768,10586300416,12728336384,0.300,0.660,2.300,57,12,10,59,0,0,0,15,0,0,0,Mar-22 21:41:18,0,0
56,868,54,814,0,0,0,0,0,0,13248,349910,3215491072,2084978688,10586042368,12728426496,0.360,0.670,2.290,57,12,10,59,0,0,0,58,0,0,1138688,Mar-22 21:41:19,0,10
56,868,54,814,0,0,0,0,0,0,13280,349923,3214888960,2085015552,10586607616,12764368896,0.360,0.670,2.290,57,12,10,59,0,0,0,42,0,0,0,Mar-22 21:41:20,0,0
56,868,54,814,0,0,0,0,0,0,13280,349932,3198447616,2101854208,10586210304,12782825472,0.360,0.670,2.290,57,12,10,59,0,0,0,17,0,0,1826816,Mar-22 21:41:21,0,28
56,868,54,814,0,0,0,0,0,0,13280,349931,3199373312,2100645888,10586492928,12781637632,0.360,0.670,2.290,57,12,10,59,0,0,0,18,0,0,0,Mar-22 21:41:22,0,0
56,868,54,814,0,0,0,0,0,0,13280,349941,3199553536,2100183040,10586775552,12781572096,0.360,0.670,2.290,57,12,10,59,0,0,0,15,0,0,0,Mar-22 21:41:23,0,0
56,868,54,814,0,0,0,0,0,0,13280,349940,3192672256,2107584512,10586255360,12788985856,0.330,0.660,2.280,57,12,10,59,0,0,0,15,0,8192,18292736,Mar-22 21:41:24,2,2622
56,868,54,814,0,0,0,0,0,0,13280,349940,3192885248,2106839040,10586787840,12788285440,0.330,0.660,2.280,57,12,10,59,0,0,0,41,0,0,1818624,Mar-22 21:41:25,0,32
56,868,54,814,0,0,0,0,0,0,13280,349938,3191750656,2107977728,10586783744,12789403648,0.330,0.660,2.280,57,12,10,59,0,0,0,18,0,0,303104,Mar-22 21:41:26,0,66
56,868,54,814,0,0,0,0,0,0,13280,349957,3157307392,2142924800,10586279936,12787027968,0.330,0.660,2.280,57,12,10,59,0,0,0,23,0,0,0,Mar-22 21:41:27,0,0
56,868,54,814,0,0,0,0,0,0,13280,349967,3156652032,2142793728,10587066368,12788240384,0.330,0.660,2.280,56,12,10,58,0,0,0,30,0,0,0,Mar-22 21:41:28,0,0
