"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/vm_disk_cpu_sys_raw_int_swap_udp_io_lock_page_socket.csv --vm --disk --cpu --sys --raw --int --swap --udp --io --lock --page --socket 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
"virtual memory",,,,"dsk/total",,"total cpu usage",,,,,"system",,"raw","interrupts",,,"swap",,"udp",,"io/total",,"file locks",,,,"paging",,"sockets",,,,
0,97,179,166,0,0,5.170,1.892,92.938,0,0,1623,3261,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,1320,1403,7167,0,0,1.633,1.633,96.608,0.126,0,1002,2654,0,0,46,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,452,557,27545,0,0,3.483,1.617,94.900,0,0,801,1407,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,1281,1911,1862,0,0,5.276,2.136,92.337,0.251,0,1930,4609,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,298,1027,1192,0,311296,4.648,1.256,93.593,0.503,0,1164,2017,0,0,21,0,1835008,1021571072,17,6,0,22,56,12,10,58,0,0,1079,18,19,0,0
0,14,115,125,0,0,4.213,1.983,93.680,0.124,0,1282,2279,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1079,18,19,0,0
0,1572,1406,1423,0,0,2.778,1.768,95.455,0,0,959,2988,0,0,35,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,51,73,91,0,0,2.250,1.250,96.375,0.125,0,662,1081,0,0,42,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,1392,1419,3157,0,0,3.026,2.270,94.451,0.252,0,1072,3145,0,0,36,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,456,1182,590,0,1474560,2.743,1.870,94.763,0.623,0,1242,2349,0,0,27,0,1835008,1021571072,20,6,0,44,56,12,10,58,0,0,1084,20,22,0,0
0,308,189,381,0,0,5.038,2.015,92.947,0,0,1950,3611,0,0,23,0,1835008,1021571072,20,6,0,0,56,12,10,58,0,0,1084,20,22,0,0
0,2810,7553,44557,0,1482752,6.901,2.635,90.339,0.125,0,2098,6297,0,0,17,0,1835008,1021571072,20,6,0,24,56,12,10,58,0,0,1074,20,22,0,0
0,182,140,28555,0,0,1.877,2.003,95.995,0.125,0,1182,1256,0,0,19,0,1835008,1021571072,20,6,0,0,56,12,10,58,0,0,1074,20,22,0,0
0,1374,1522,1520,0,0,3.283,1.768,94.949,0,0,1571,3221,0,0,36,0,1835008,1021571072,20,6,0,0,56,12,10,58,0,0,1074,20,22,0,0
0,449,279,459,0,0,2.750,1.125,96,0.125,0,907,1419,0,0,10,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,792,871,880,0,0,2.408,1.521,95.817,0.253,0,916,4410,0,0,20,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,18425,21275,6690,0,4636672,8.135,3.880,87.109,0.876,0,2224,26180,0,0,16,0,1835008,1021571072,17,6,0,526,56,12,10,58,0,0,1081,20,19,0,0
0,67329,69498,1893,16384,1900544,9.850,3.491,86.284,0.374,0,2900,6645,0,0,15,0,1835008,1021571072,17,6,4,52,56,12,10,58,0,0,1081,20,19,0,0
0,1743,3103,19205,0,0,8.176,2.767,88.805,0.252,0,2763,6768,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,41,500,13124,0,0,6.717,2.915,90.368,0,0,2681,5820,0,0,66,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,110,19794,6181,0,0,7.197,2.904,89.773,0.126,0,2441,4827,0,0,25,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,1389,1778,15519,0,0,7.152,3.639,89.210,0,0,2484,6276,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,732,727,1666,0,237568,6.824,2.730,89.950,0.496,0,2196,4475,0,0,14,0,1835008,1021571072,17,6,0,30,56,12,10,58,0,0,1081,20,19,0,0
0,1286,1435,1454,0,0,4.353,2.488,93.035,0.124,0,1490,3650,0,0,19,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,87,125,2535,0,0,5.006,1.877,93.116,0,0,1370,2644,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,51907,74050,21533,0,2211840,4.774,3.015,91.960,0.251,0,2206,35063,0,0,34,0,1835008,1021571072,17,6,0,124,56,12,10,58,0,0,1081,20,19,0,0
0,1563,1351,1406,0,0,1.889,1.637,96.474,0,0,812,2212,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,455,56,181,0,0,0.877,0.752,98.246,0.125,0,605,1043,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,1497,1537,1483,0,0,4.994,2.372,92.634,0,0,1763,4107,0,0,20,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,63,133,109,0,0,2.625,1.125,96.125,0.125,0,968,1793,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,5040,5707,1051,0,0,2.767,1.761,95.220,0.252,0,896,2543,0,0,34,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,1418,3854,4279,0,18604032,2.771,2.897,93.955,0.378,0,2431,8869,0,0,61,0,1835008,1021571072,17,6,0,1920,56,12,10,58,0,0,1081,20,19,0,0
0,492,786,18425,0,0,2.868,1.995,95.012,0.125,0,938,1856,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,1363,1524,1519,0,0,7.481,2.993,89.526,0,0,2576,6137,0,0,17,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,786,273,406,0,0,3.970,1.737,94.169,0.124,0,1375,2527,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,68,242,311,0,0,7.178,2.475,90.347,0,0,2189,4328,0,0,23,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,1399,1577,1658,0,1417216,3.504,1.752,94.243,0.501,0,1203,3200,0,0,16,0,1835008,1021571072,17,6,0,28,56,12,10,58,0,0,1081,20,19,0,0
0,34,76,236,0,0,1.633,1.131,97.111,0.126,0,673,1095,0,0,36,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,1566,1343,1353,0,0,1.631,1.129,97.240,0,0,715,2183,0,0,17,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,47,403,5795,0,0,2.381,1.253,96.241,0.125,0,962,2424,0,0,20,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1082,21,19,0,0
0,337,291,241,0,0,2.378,0.876,96.746,0,0,716,1089,0,0,33,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,1318,1444,1440,0,385024,2.018,1.513,95.712,0.757,0,998,3161,0,0,35,0,1835008,1021571072,17,6,0,38,56,12,10,58,0,0,1081,20,19,0,0
0,315,56,78,0,0,1.995,1.372,96.509,0.125,0,712,1120,0,0,24,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,1320,1382,1355,0,0,1.517,1.011,97.472,0,0,843,2281,0,0,42,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,91,205,181,0,0,4.255,1.877,93.742,0.125,0,1458,3072,0,0,17,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,27,487,210,0,0,4.494,1.623,93.883,0,0,1534,3555,0,0,24,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,3252,3307,4520,0,0,2.886,1.631,95.107,0.376,0,1191,3185,0,0,35,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1081,20,19,0,0
0,216,2787,798,0,253952,7.702,3.354,88.820,0.124,0,2675,5444,0,0,15,0,1835008,1021571072,17,6,0,20,56,12,10,58,0,0,1081,20,19,0,0
0,1849,6744,37821,0,1474560,8.931,2.893,88.050,0.126,0,2641,7105,0,0,21,0,1835008,1021571072,17,6,0,18,56,12,10,58,0,0,1071,20,19,0,0
0,169,3194,14564,0,147456,4.642,1.255,93.977,0.125,0,1382,9657,0,0,57,0,1835008,1021571072,17,6,0,12,56,12,10,58,0,0,1071,20,19,0,0
0,13660,19854,12227,0,393216,5.625,3.375,90.875,0.125,0,1969,6146,0,0,38,0,1835008,1021571072,17,7,0,62,57,12,10,59,0,0,1088,20,19,0,0
0,1311,1765,31346,0,0,3.504,1.377,94.994,0.125,0,1013,2692,0,0,16,0,1835008,1021571072,17,7,0,0,57,12,10,59,0,0,1088,20,19,0,0
0,170,170,377,0,0,3.774,0.881,95.346,0,0,1114,2515,0,0,36,0,1835008,1021571072,17,7,0,0,57,12,10,59,0,0,1088,20,19,0,0
0,1921,4418,6006,0,0,3.275,2.267,94.332,0.126,0,1378,3698,0,0,47,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1089,20,19,0,0
0,346,449,539,0,0,3.894,1.633,94.221,0.251,0,1150,2193,0,0,16,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1089,20,19,0,0
0,1919,2304,2091,0,1843200,4.255,1.627,93.617,0.501,0,1155,4032,0,0,51,0,1835008,1021571072,17,8,0,46,57,12,10,59,0,0,1089,20,19,0,0
0,1431,1453,1645,0,0,3,1.375,95.500,0.125,0,1067,3305,0,0,17,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1090,21,19,0,0
0,13,1232,1101,0,7340032,4.010,2.005,93.860,0.125,0,1531,3611,0,0,36,0,1835008,1021571072,17,8,0,770,57,12,10,59,0,0,1089,20,19,0,0
0,2007,1632,1910,0,794624,4,1.875,94,0.125,0,1006,2869,0,0,15,0,1835008,1021571072,17,8,0,64,57,12,10,59,0,0,1089,20,19,0,0
0,49,247,111,0,0,2.506,1.003,96.366,0.125,0,775,1262,0,0,16,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1089,20,19,0,0
0,555,949,1535,0,663552,3.015,0.879,95.980,0.126,0,830,1433,0,0,18,0,1835008,1021571072,17,8,0,20,57,12,10,59,0,0,1089,20,19,0,0
0,1641,1371,1495,0,0,1.889,1.134,96.977,0,0,931,2558,0,0,40,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1089,20,19,0,0
0,381,395,381,0,0,3.015,0.754,96.106,0.126,0,764,1307,0,0,14,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1089,20,19,0,0
0,1291,1446,1713,0,0,3.518,2.010,94.472,0,0,1133,3438,0,0,37,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1089,20,19,0,0
0,90,353,221,0,0,2.868,1.247,95.636,0.249,0,750,1234,0,0,19,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1089,20,19,0,0
0,266,676,18594,0,532480,3.392,2.261,93.844,0.503,0,1035,1971,0,0,18,0,1835008,1021571072,17,8,0,40,57,12,10,59,0,0,1073,20,19,0,0
0,1502,1365,3929,0,0,3.643,2.010,94.221,0.126,0,960,2422,0,0,15,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1073,20,19,0,0
0,27,132,255,0,0,2.138,0.755,97.107,0,0,819,1589,0,0,54,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1073,20,19,0,0
0,1441,1567,1667,0,0,3.145,1.384,95.346,0.126,0,916,2373,0,0,19,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1073,20,19,0,0
0,12,366,101,0,0,2.015,1.259,96.725,0,0,711,1259,0,0,14,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1073,20,19,0,0
0,50579,72837,61510,0,2318336,5.668,2.141,91.688,0.504,0,2047,34447,0,0,20,0,1835008,1021571072,17,8,0,46,57,12,10,59,0,0,1073,20,19,0,0
0,1633,1671,1495,0,0,2.506,1.253,96.115,0.125,0,978,2584,0,0,15,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1073,20,19,0,0
0,83,94,217,0,0,2.516,0.881,96.604,0,0,718,1272,0,0,15,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1073,20,19,0,0
0,1673,2321,2069,0,1138688,2.503,1.377,95.995,0.125,0,1042,2706,0,0,57,0,1835008,1021571072,17,8,0,10,57,12,10,59,0,0,1073,20,19,0,0
0,233,494,447,0,0,3.153,1.009,95.839,0,0,983,2258,0,0,43,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1073,20,19,0,0
0,356,700,5363,0,1826816,2.390,0.629,96.855,0.126,0,755,1246,0,0,17,0,1835008,1021571072,17,8,0,28,57,12,10,59,0,0,1073,20,19,0,0
0,1380,1380,1399,0,0,2.497,1.623,95.880,0,0,1056,2796,0,0,18,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1073,20,19,0,0
0,203,448,144,0,0,2.757,1.378,95.739,0.125,0,777,1264,0,0,15,0,1835008,1021571072,17,8,0,0,57,12,10,59,0,0,1073,20,19,0,0
0,1306,3933,4098,8192,18292736,3.145,2.893,93.836,0.126,0,2632,9097,0,0,14,0,1835008,1021571072,17,8,2,2622,57,12,10,59,0,0,1073,20,19,0,0
0,207,477,335,0,1818624,2.270,0.631,96.974,0.126,0,805,1434,0,0,42,0,1835008,1021571072,17,7,0,32,57,12,10,59,0,0,1072,20,19,0,0
0,152,213,1038,0,303104,2.889,0.754,96.106,0.251,0,1022,1749,0,0,17,0,1835008,1021571072,17,7,0,66,57,12,10,59,0,0,1072,20,19,0,0
0,2338,2873,11625,0,0,3.526,2.015,94.332,0.126,0,1226,3935,0,0,24,0,1835008,1021571072,17,7,0,0,57,12,10,59,0,0,1072,20,19,0,0
0,33,512,350,0,0,3.401,1.008,95.592,0,0,854,1600,0,0,29,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,1943,1804,1982,0,0,2.390,1.132,96.352,0.126,0,981,2581,0,0,17,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,77,163,541,0,0,1.880,1.253,96.867,0,0,806,2040,0,0,19,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1072,21,19,0,0
0,446,704,460,0,0,3.266,0.503,95.980,0.251,0,855,1381,0,0,77,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,1324,1414,1820,0,385024,1.887,1.258,96.352,0.503,0,881,2421,0,0,17,0,1835008,1021571072,17,6,0,30,56,12,10,58,0,0,1071,20,19,0,0
0,271,363,244,0,0,2.757,0.752,96.491,0,0,768,1305,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,1564,2002,1875,0,0,2.264,1.006,96.604,0.126,0,1033,2676,0,0,19,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,32,117,213,0,0,2.871,0.999,96.005,0.125,0,765,1284,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,25,92,111,0,0,3.392,1.256,95.352,0,0,728,1174,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,1557,1516,1630,0,0,2.645,1.008,96.096,0.252,0,859,2470,0,0,42,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1074,20,19,0,0
0,246,558,249,0,147456,2.136,1.005,96.231,0.628,0,753,1348,0,0,18,0,1835008,1021571072,17,6,0,28,56,12,10,58,0,0,1074,20,19,0,0
0,1277,1780,1640,0,0,1.513,1.261,97.226,0,0,894,2536,0,0,19,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,25,101,121,0,0,2.136,0.879,96.859,0.126,0,748,1286,0,0,25,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,628,306,402,0,0,2.516,1.384,96.101,0,0,850,2083,0,0,23,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,687,556,612,0,0,3.145,1.384,95.346,0.126,0,866,1743,0,0,30,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,701,1356,1169,0,212992,2.513,1.256,95.729,0.503,0,999,2172,0,0,28,0,1835008,1021571072,17,6,0,20,56,12,10,58,0,0,1071,20,19,0,0
0,1293,2233,4207,0,4546560,2.897,1.637,95.340,0.126,0,1094,3217,0,0,15,0,1835008,1021571072,17,6,0,610,56,12,10,58,0,0,1071,20,19,0,0
0,287,226,101,0,0,2.889,0.754,96.231,0.126,0,716,1198,0,0,24,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,338,585,497,0,0,3.004,1.377,95.620,0,0,809,1249,0,0,38,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,39,126,230,0,0,2.632,1.128,96.115,0.125,0,778,1285,0,0,24,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,1413,1662,1396,0,0,3.266,1.382,95.352,0,0,989,2595,0,0,22,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,1547,1864,1900,0,1654784,2.256,1.629,95.739,0.376,0,862,2585,0,0,32,0,1835008,1021571072,17,6,0,42,56,12,10,58,0,0,1071,20,19,0,0
0,105,114,224,0,0,1.635,1.006,97.233,0.126,0,701,1220,0,0,15,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,16,246,118,0,0,2.258,1.255,96.487,0,0,772,1372,0,0,16,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,434,568,927,0,0,2.503,1.001,96.370,0.125,0,927,2165,0,0,31,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,2214,2148,1732,0,0,2.270,1.765,95.839,0.126,0,1057,2697,0,0,28,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,1524,1602,1652,0,450560,2.638,1.633,95.226,0.503,0,938,3083,0,0,38,0,1835008,1021571072,17,6,0,24,56,12,10,58,0,0,1071,20,19,0,0
0,278,873,1000,0,0,2.506,1.128,96.241,0.125,0,903,1635,0,0,52,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,11,373,505,0,196608,2.625,1.250,96,0.125,0,741,1275,0,0,24,0,1835008,1021571072,17,6,0,32,56,12,10,58,0,0,1071,20,19,0,0
0,270,229,120,0,0,3.117,1.496,95.262,0.125,0,682,1169,0,0,17,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,1364,1370,1433,0,0,3.141,1.508,95.352,0,0,1062,2791,0,0,17,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,35,421,511,0,172032,2.396,1.009,96.343,0.252,0,799,1404,0,0,15,0,1835008,1021571072,17,6,0,28,56,12,10,58,0,0,1071,20,19,0,0
0,1301,5692,11223,0,3719168,2.144,1.639,96.091,0.126,0,1136,2916,0,0,15,0,1835008,1021571072,17,6,0,506,56,12,10,58,0,0,1071,20,19,0,0
0,51439,72884,22335,0,0,5.183,2.149,92.668,0,0,2441,36991,0,0,59,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,916,1115,352,0,0,3.008,1.253,95.614,0.125,0,793,1791,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,1313,1580,1669,0,0,2.645,1.763,95.592,0,0,1172,3480,0,0,25,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,10,720,706,0,2842624,3.011,1.255,95.107,0.627,0,784,1368,0,0,27,0,1835008,1021571072,17,6,0,42,56,12,10,58,0,0,1071,20,19,0,0
0,1565,1382,1502,0,0,2.516,1.635,95.849,0,0,860,2404,0,0,18,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,5070,6073,1614,0,0,2.273,1.263,96.338,0.126,0,948,2018,0,0,14,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
0,40,152,10202,0,0,2.882,1.003,96.115,0,0,801,1356,0,0,39,0,1835008,1021571072,17,6,0,0,56,12,10,58,0,0,1071,20,19,0,0
