"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/mem_vm-adv_zones_disk_vm_cpu_udp_unix.csv --mem --vm-adv --zones --disk --vm --cpu --udp --unix 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
"memory usage",,,,"advanced virtual memory",,,,,"zones memory",,,,"dsk/total",,"virtual memory",,,,"total cpu usage",,,,,"udp",,"unix sockets",,,
3331469312,1837084672,10717933568,12589285376,0,0,0,0,0,296134,3141,149045,22176,0,450560,0,1577,1413,1432,2.497,0.999,96.380,0.125,0,17,6,56,878,54,824
3331883008,1836580864,10718023680,12588781568,0,0,0,0,0,296134,3141,148922,22176,0,0,0,27,201,166,3.509,2.130,94.236,0.125,0,17,6,56,878,54,824
3331612672,1836838912,10718035968,12589039616,0,0,0,0,0,296134,3141,148985,22176,0,0,0,96,175,166,4.798,1.894,93.308,0,0,17,6,56,878,54,824
3302580224,1866305536,10717601792,12610949120,0,0,0,0,0,296398,3141,155915,22176,0,0,0,1319,1402,7167,2.247,1.623,96.005,0.125,0,17,6,56,878,54,824
3191103488,1977167872,10718216192,12610109440,0,0,0,0,0,310126,3141,169253,22176,0,0,0,452,563,27547,3.607,1.741,94.652,0,0,17,6,56,878,54,824
3191345152,1976692736,10718449664,12609634304,0,0,0,0,0,310126,3141,169137,22176,0,0,0,1281,1969,1925,5.283,2.138,92.327,0.252,0,17,6,56,878,54,824
3190947840,1977225216,10718314496,12610371584,0,0,0,0,0,310126,3141,169267,22176,0,311296,0,297,964,1129,4.261,1.378,93.860,0.501,0,17,6,56,878,54,824
3191791616,1976967168,10717728768,12609851392,0,0,0,0,0,310126,3141,169204,22176,0,0,0,14,115,125,4.591,1.861,93.424,0.124,0,17,6,56,878,54,824
3192537088,1976221696,10717728768,12609118208,0,0,0,0,0,310126,3141,169022,22176,0,0,0,1572,1404,1421,2.525,1.768,95.707,0,0,17,6,56,878,54,824
3192524800,1976221696,10717741056,12609118208,0,0,0,0,0,310126,3141,169022,22176,0,0,0,52,78,95,2.372,1.373,96.130,0.125,0,17,6,56,878,54,824
3193262080,1982205952,10711027712,12610097152,0,0,0,0,0,311446,3141,169163,22176,0,0,0,1391,1414,3153,2.535,2.028,95.184,0.253,0,17,6,56,878,54,824
3192295424,1981431808,10712768512,12609331200,0,0,0,0,0,311446,3141,168974,22176,0,1474560,0,457,1189,596,2.864,1.993,94.521,0.623,0,20,6,56,878,54,824
3193012224,1980932096,10712551424,12608479232,0,0,0,0,0,311446,3141,168852,22176,0,0,0,307,184,377,5.038,2.015,92.947,0,0,20,6,56,878,54,824
3138068480,2142060544,10606366720,12770410496,0,0,0,0,0,311446,3141,208190,22176,0,1482752,0,2811,7555,44558,6.910,2.513,90.452,0.126,0,20,6,56,868,54,814
3139874816,2190839808,10555781120,12819214336,0,0,0,0,0,311446,3141,220099,22176,0,0,0,181,142,28559,2.488,2.239,95.149,0.124,0,20,6,56,868,54,814
3141304320,2189414400,10555777024,12817788928,0,0,0,0,0,311446,3141,219751,22176,0,0,0,1375,1529,1522,2.665,1.650,95.685,0,0,20,6,56,868,54,814
3141287936,2189414400,10555793408,12817809408,0,0,0,0,0,311446,3141,219751,22176,0,0,0,448,271,455,3.230,1.366,95.280,0.124,0,17,6,56,868,54,814
3141767168,2188898304,10555830272,12817141760,0,0,0,0,0,311446,3141,219625,22176,0,0,0,792,869,878,1.911,1.274,96.561,0.255,0,17,6,56,868,54,814
3181154304,2126340096,10579001344,12754616320,0,0,0,0,0,311446,3141,203470,22176,0,4636672,0,18431,24905,6726,8.156,3.890,87.077,0.878,0,17,6,56,880,54,826
3179970560,1866227712,10840297472,12496883712,0,0,0,0,0,311446,3141,140848,22176,16384,1900544,0,67324,65871,1859,9.950,3.483,86.194,0.373,0,17,6,56,878,54,824
3188813824,1921589248,10776092672,12551794688,0,0,0,0,0,311446,3141,154364,22176,0,0,0,1743,3122,19225,8.071,2.774,88.903,0.252,0,17,6,56,878,54,824
3188133888,1973751808,10724610048,12603957248,0,0,0,0,0,311446,3141,167099,22176,0,0,0,41,479,13102,6.944,2.904,90.152,0,0,17,6,56,878,54,824
3171368960,1935093760,10780033024,12565299200,0,0,0,0,0,311446,3141,157661,22176,0,0,0,110,19802,6190,6.971,3.042,89.861,0.127,0,17,6,56,878,54,824
3170156544,1992011776,10724327424,12622434304,0,0,0,0,0,311446,3141,171557,22176,0,0,0,1388,1770,15511,7.026,3.513,89.460,0,0,17,6,56,878,54,824
3174694912,1991172096,10720628736,12621606912,0,0,0,0,0,311446,3141,171352,22176,0,237568,0,732,723,1662,7.046,2.719,89.740,0.494,0,17,6,56,878,54,824
3175313408,1990656000,10720526336,12621090816,0,0,0,0,0,311446,3141,171226,22176,0,0,0,1286,1439,1458,4.726,2.488,92.662,0.124,0,17,6,56,878,54,824
3176386560,1999179776,10710929408,12629614592,0,0,0,0,0,311691,3141,173062,22176,0,0,0,88,127,2533,4.654,1.761,93.585,0,0,17,6,56,878,54,824
3386601472,1782497280,10717396992,12418691072,0,0,0,0,0,311710,3141,120142,22176,0,2211840,0,51906,74044,21531,4.517,3.011,92.221,0.251,0,17,6,56,878,54,824
3388862464,1780207616,10717425664,12416413696,0,0,0,0,0,311710,3141,119583,22176,0,0,0,1564,1352,1406,1.763,1.637,96.599,0,0,17,6,56,878,54,824
3389321216,1780207616,10716966912,12416413696,0,0,0,0,0,311710,3141,119583,22176,0,0,0,455,56,181,1.125,0.875,97.875,0.125,0,17,6,56,878,54,824
3390062592,1779433472,10716999680,12415639552,0,0,0,0,0,311710,3141,119394,22176,0,0,0,1497,1537,1483,4.762,2.256,92.982,0,0,17,6,56,878,54,824
3390152704,1779204096,10717138944,12415401984,0,0,0,0,0,311710,3141,119338,22176,0,0,0,62,132,109,2.625,1.125,96.125,0.125,0,17,6,56,878,54,824
3407249408,1761398784,10717847552,12398600192,0,0,0,0,0,311710,3141,114991,22176,0,0,0,5040,5709,1053,2.764,1.759,95.226,0.251,0,17,6,56,878,54,824
3415027712,1753784320,10717683712,12473933824,0,0,0,0,0,311710,3141,113132,22176,0,18604032,0,1418,3852,4277,2.774,2.900,93.947,0.378,0,17,6,56,878,54,824
3344044032,1824292864,10718158848,12479533056,0,0,0,0,0,311710,3141,130346,22176,0,0,0,492,790,18429,3.354,1.988,94.534,0.124,0,17,6,56,878,54,824
3345260544,1822744576,10718490624,12478038016,0,0,0,0,0,311710,3141,129968,22176,0,0,0,1363,1523,1518,7.347,3.113,89.539,0,0,17,6,56,878,54,824
3346046976,1822498816,10717949952,12477792256,0,0,0,0,0,311710,3141,129908,22176,0,0,0,786,270,403,4.104,1.866,93.905,0.124,0,17,6,56,878,54,824
3345981440,1822498816,10718015488,12477558784,0,0,0,0,0,311710,3141,129908,22176,0,0,0,68,246,311,7.046,2.349,90.606,0,0,17,6,56,878,54,824
3346022400,1822793728,10717679616,12477521920,0,0,0,0,0,311710,3141,129980,22176,0,1417216,0,1399,1577,1662,3.634,1.880,93.985,0.501,0,17,6,56,878,54,824
3346571264,1822318592,10717605888,12477026304,0,0,0,0,0,311710,3141,129864,22176,0,0,0,34,75,233,1.380,1.004,97.491,0.125,0,17,6,56,878,54,824
3346571264,1822318592,10717605888,12477075456,0,0,0,0,0,311710,3141,129864,22176,0,0,0,1570,1406,1381,1.882,1.004,97.114,0,0,17,6,56,878,54,824
3322458112,1845829632,10718208000,12601507840,0,0,0,0,0,311710,3141,135604,22176,0,0,0,43,337,5766,2.010,1.382,96.482,0.126,0,17,6,56,878,54,824
3323146240,1845583872,10717765632,12601851904,0,0,0,0,0,311710,3141,135544,22176,0,0,0,337,292,241,2.378,0.751,96.871,0,0,17,6,56,878,54,824
3324293120,1844580352,10717622272,12600852480,0,0,0,0,0,311710,3141,135299,22176,0,385024,0,1320,1443,1440,1.892,1.639,95.712,0.757,0,17,6,56,878,54,824
3324293120,1844580352,10717622272,12600860672,0,0,0,0,0,311710,3141,135299,22176,0,0,0,314,59,80,2.494,1.372,96.010,0.125,0,17,6,56,878,54,824
3324764160,1844097024,10717634560,12600389632,0,0,0,0,0,311710,3141,135181,22176,0,0,0,1319,1379,1353,1.385,1.008,97.607,0,0,17,6,56,878,54,824
3324678144,1844097024,10717720576,12600389632,0,0,0,0,0,311710,3141,135181,22176,0,0,0,92,212,188,4.500,1.875,93.500,0.125,0,17,6,56,878,54,824
3323564032,1844097024,10718834688,12600389632,0,0,0,0,0,311710,3141,135181,22176,0,0,0,27,481,203,4.015,1.506,94.479,0,0,17,6,56,878,54,824
3327410176,1840795648,10718289920,12602580992,0,0,0,0,0,311710,3141,134375,22176,0,0,0,3251,3340,4520,3.004,1.752,94.869,0.375,0,17,6,56,878,54,824
3325169664,1834602496,10726723584,12596404224,0,0,0,0,0,311710,3141,132863,22176,0,253952,0,216,2760,805,8.199,3.478,88.199,0.124,0,17,6,56,878,54,824
3271462912,1966448640,10648584192,12728283136,0,0,0,0,0,311710,3141,165052,22176,0,1474560,0,1850,6741,37817,8.931,2.642,88.302,0.126,0,17,6,56,868,54,814
3265138688,2018988032,10602369024,12789567488,0,0,0,0,0,311710,3141,177879,22176,0,147456,0,169,3193,14563,4.020,1.382,94.472,0.126,0,17,6,56,868,54,814
3287044096,1994055680,10605395968,12764323840,0,0,0,0,0,311710,3141,171792,22176,0,393216,0,13660,19856,12229,6.468,3.483,89.925,0.124,0,17,7,56,884,54,830
3183009792,2107133952,10596352000,12765147136,0,0,0,0,0,311710,3141,199399,22176,0,0,0,1311,1766,31346,2.897,1.134,95.844,0.126,0,17,7,56,884,54,830
3183759360,2106781696,10595954688,12764839936,0,0,0,0,0,311710,3141,199313,22176,0,0,0,195,194,377,4.005,1.126,94.869,0,0,17,7,56,884,54,830
3183910912,2112602112,10589982720,12764827648,0,0,0,0,0,311710,3141,200734,22176,0,0,0,1895,4395,6007,2.915,2.028,94.930,0.127,0,17,8,56,884,54,830
3184250880,2112053248,10590191616,12764286976,0,0,0,0,0,311710,3141,200600,22176,0,0,0,346,443,535,3.890,1.631,94.228,0.251,0,17,8,56,884,54,830
3186069504,2110337024,10590089216,12762701824,0,0,0,0,0,311710,3141,200181,22176,0,1843200,0,1919,2303,2090,4.130,1.627,93.742,0.501,0,17,8,56,884,54,830
3186065408,2110607360,10589822976,12762972160,0,0,0,0,0,311710,3141,200247,22176,0,0,0,1431,1454,1647,3.483,1.493,94.900,0.124,0,17,8,56,884,54,830
3189248000,2107146240,10590101504,12759605248,0,0,0,0,0,311710,3141,199402,22176,0,7340032,0,13,1235,1104,4.141,2.008,93.726,0.125,0,17,8,56,884,54,830
3191525376,2105630720,10589339648,12758097920,0,0,0,0,0,311710,3141,199032,22176,0,794624,0,2007,1631,1909,3.500,2.125,94.250,0.125,0,17,8,56,884,54,830
3191308288,2105372672,10589814784,12757852160,0,0,0,0,0,311710,3141,198969,22176,0,0,0,49,248,109,2.760,0.627,96.487,0.125,0,17,8,56,884,54,830
3193556992,2104082432,10588856320,12754518016,0,0,0,0,0,311710,3141,198654,22176,0,663552,0,555,946,1533,2.645,1.008,96.222,0.126,0,17,8,56,884,54,830
3193827328,2104086528,10588581888,12754550784,0,0,0,0,0,311710,3141,198655,22176,0,0,0,1641,1370,1495,2.261,1.131,96.608,0,0,17,8,56,884,54,830
3194208256,2103349248,10588938240,12753854464,0,0,0,0,0,311710,3141,198475,22176,0,0,0,381,395,381,2.645,0.630,96.599,0.126,0,17,8,56,884,54,830
3194716160,2103631872,10588147712,12754137088,0,0,0,0,0,311710,3141,198544,22176,0,0,0,1291,1449,1713,3.396,2.138,94.465,0,0,17,8,56,884,54,830
3194630144,2103181312,10588684288,12753686528,0,0,0,0,0,311710,3141,198434,22176,0,0,0,91,362,233,3.474,1.365,94.913,0.248,0,17,8,56,884,54,830
3167604736,2137665536,10581241856,12788178944,0,0,0,0,0,311710,3141,206853,22176,0,532480,0,266,668,18586,3.518,2.136,93.844,0.503,0,17,8,56,868,54,814
3163185152,2142662656,10580664320,12793176064,0,0,0,0,0,311710,3141,208073,22176,0,0,0,1502,1372,3936,3.275,1.889,94.710,0.126,0,17,8,56,868,54,814
3163836416,2142212096,10580463616,12792668160,0,0,0,0,0,311710,3141,207963,22176,0,0,0,26,121,244,2.261,0.879,96.859,0,0,17,8,56,868,54,814
3165364224,2141216768,10579931136,12791693312,0,0,0,0,0,311710,3141,207720,22176,0,0,0,1441,1573,1673,3.019,1.635,95.220,0.126,0,17,8,56,868,54,814
3165847552,2139926528,10580738048,12790403072,0,0,0,0,0,311710,3141,207405,22176,0,0,0,12,370,105,2.018,0.883,97.100,0,0,17,8,56,868,54,814
3212890112,2087370752,10586251264,12730757120,0,0,0,0,0,311710,3141,194574,22176,0,2318336,0,50579,72827,61500,5.416,2.141,91.940,0.504,0,17,8,56,868,54,814
3214557184,2085388288,10586566656,12728774656,0,0,0,0,0,311710,3141,194090,22176,0,0,0,1634,1676,1499,2.879,1.252,95.745,0.125,0,17,8,56,868,54,814
3215314944,2084896768,10586300416,12728336384,0,0,0,0,0,311710,3141,193970,22176,0,0,0,82,93,216,2.270,0.883,96.847,0,0,17,8,56,868,54,814
3215233024,2085236736,10586042368,12728684544,0,0,0,0,0,311710,3141,194053,22176,0,1138688,0,1674,2323,2071,2.743,1.496,95.636,0.125,0,17,8,56,868,54,814
3214643200,2085261312,10586607616,12764614656,0,0,0,0,0,311710,3141,194059,22176,0,0,0,415,493,444,3.283,0.884,95.833,0,0,17,8,56,868,54,814
3198447616,2101854208,10586210304,12782825472,0,0,0,0,0,311710,3141,198110,22176,0,1826816,0,174,701,5367,2.015,0.756,97.103,0.126,0,17,8,56,868,54,814
3199148032,2101137408,10586226688,12782129152,0,0,0,0,0,311710,3141,197935,22176,0,0,0,1379,1381,1398,2.857,1.739,95.404,0,0,17,8,56,868,54,814
3199553536,2100183040,10586775552,12781572096,0,0,0,0,0,311710,3141,197702,22176,0,0,0,204,442,139,2.638,1.131,96.106,0.126,0,17,8,56,868,54,814
3192696832,2107559936,10586255360,12788961280,0,0,0,0,0,311710,3141,199503,22176,8192,18292736,0,1305,3932,4098,2.655,2.908,94.311,0.126,0,17,8,56,868,54,814
3192885248,2106839040,10586787840,12788285440,0,0,0,0,0,311710,3141,199327,22176,0,1818624,0,207,479,337,2.764,0.754,96.357,0.126,0,17,7,56,868,54,814
3191259136,2108469248,10586783744,12789895168,0,0,0,0,0,311710,3141,199725,22176,0,303104,0,152,211,1037,2.522,0.631,96.595,0.252,0,17,7,56,868,54,814
3158114304,2142916608,10585481216,12787019776,0,0,0,0,0,311710,3141,208135,22176,0,0,0,2338,2878,11629,4.141,2.133,93.601,0.125,0,17,7,56,868,54,814
3156922368,2142523392,10587066368,12787970048,0,0,0,0,0,311710,3141,208039,22176,0,0,0,33,507,345,2.655,0.885,96.460,0,0,17,6,56,868,54,814
3157532672,2141622272,10587357184,12786851840,0,0,0,0,0,311710,3141,207819,22176,0,0,0,1943,1814,1993,2.635,1.255,95.985,0.125,0,17,6,56,868,54,814
3158511616,2141159424,10586841088,12785954816,0,0,0,0,0,311710,3141,207706,22176,0,0,0,77,153,530,2.003,1.126,96.871,0,0,17,6,56,868,54,814
3158364160,2140946432,10587201536,12785037312,0,0,0,0,0,311710,3141,207654,22176,0,0,0,446,704,460,3.392,0.503,95.854,0.251,0,17,6,56,868,54,814
3159957504,2140987392,10585567232,12785135616,0,0,0,0,0,311710,3141,207664,22176,0,385024,0,1325,1685,1831,2.008,1.380,96.110,0.502,0,17,6,56,868,54,814
3159109632,2140770304,10586632192,12785233920,0,0,0,0,0,311710,3141,207611,22176,0,0,0,270,92,233,2.144,0.631,97.226,0,0,17,6,56,868,54,814
3157225472,2142089216,10587197440,12785827840,0,0,0,0,0,311710,3141,207933,22176,0,0,0,1564,2002,1875,2.632,1.253,95.990,0.125,0,17,6,56,868,54,814
3157725184,2141843456,10586943488,12785582080,0,0,0,0,0,311710,3141,207873,22176,0,0,0,32,117,213,3.117,0.998,95.761,0.125,0,17,6,56,868,54,814
3158228992,2141597696,10586685440,12785348608,0,0,0,0,0,311710,3141,207813,22176,0,0,0,25,93,113,2.900,1.135,95.965,0,0,17,6,56,868,54,814
3159482368,2140618752,10586411008,12784369664,0,0,0,0,0,311710,3141,207574,22176,0,0,0,1558,1516,1628,2.645,1.008,96.096,0.252,0,17,6,56,870,54,816
3160367104,2139111424,10587033600,12782940160,0,0,0,0,0,311710,3141,207206,22176,0,147456,0,246,558,249,2.013,0.881,96.478,0.629,0,17,6,56,870,54,816
3161337856,2137853952,10587320320,12781682688,0,0,0,0,0,311710,3141,206899,22176,0,0,0,1277,1790,1649,2.010,1.382,96.608,0,0,17,6,56,868,54,814
3161845760,2137354240,10587312128,12781244416,0,0,0,0,0,311710,3141,206777,22176,0,0,0,24,90,112,1.763,0.882,97.229,0.126,0,17,6,56,868,54,814
3162042368,2137640960,10586828800,12781531136,0,0,0,0,0,311710,3141,206847,22176,0,0,0,628,306,402,2.393,1.259,96.348,0,0,17,6,56,868,54,814
3161968640,2138742784,10585800704,12782682112,0,0,0,0,0,311710,3141,207116,22176,0,0,0,701,712,755,3.634,1.504,94.737,0.125,0,17,6,56,868,54,814
3162140672,2136997888,10587373568,12780937216,0,0,0,0,0,311710,3141,206690,22176,0,212992,0,687,1200,1026,2.513,1.256,95.729,0.503,0,17,6,56,868,54,814
3160223744,2145726464,10580557824,12784586752,0,0,0,0,0,311710,3141,208871,22176,0,4546560,0,1304,2234,4212,2.897,1.511,95.466,0.126,0,17,6,56,868,54,814
3160719360,2145157120,10580631552,12784037888,0,0,0,0,0,311710,3141,208682,22176,0,0,0,276,225,96,2.645,0.756,96.474,0.126,0,17,6,56,868,54,814
3160072192,2145193984,10581241856,12783697920,0,0,0,0,0,311710,3141,208691,22176,0,0,0,338,589,501,3.246,1.498,95.256,0,0,17,6,56,868,54,814
3161092096,2144948224,10580467712,12783464448,0,0,0,0,0,311710,3141,208571,22176,0,0,0,39,125,229,2.750,1.125,96,0.125,0,17,6,56,868,54,814
3161985024,2143481856,10581041152,12782063616,0,0,0,0,0,311710,3141,208210,22176,0,0,0,1413,1864,1413,2.900,1.387,95.586,0.126,0,17,6,56,868,54,814
3162198016,2143260672,10581049344,12781924352,0,0,0,0,0,311710,3141,208219,22176,0,1654784,0,1547,1664,1882,2.136,1.508,96.106,0.251,0,17,6,56,868,54,814
3162144768,2143825920,10580537344,12782514176,0,0,0,0,0,311710,3141,208298,22176,0,0,0,105,111,222,1.635,1.006,97.233,0.126,0,17,6,56,868,54,814
3162578944,2142859264,10581069824,12781547520,0,0,0,0,0,311710,3141,208121,22176,0,0,0,123,355,120,2.503,1.252,96.245,0,0,17,6,56,868,54,814
3163754496,2143420416,10579333120,12781776896,0,0,0,0,0,311710,3141,208258,22176,0,0,0,328,461,1018,2.256,1.128,96.491,0.125,0,17,6,56,868,54,814
3161772032,2143977472,10580758528,12782886912,0,0,0,0,0,311710,3141,208394,22176,0,0,0,2213,2145,1639,2.393,1.637,95.844,0.126,0,17,6,56,868,54,814
3161939968,2145026048,10579542016,12784095232,0,0,0,0,0,311710,3141,208650,22176,0,450560,0,1686,1854,2093,2.516,1.761,95.220,0.503,0,17,6,56,868,54,814
3161567232,2143895552,10581045248,12782813184,0,0,0,0,0,311710,3141,208374,22176,0,0,0,117,624,559,2.506,1.003,96.366,0.125,0,17,6,56,868,54,814
3162783744,2143453184,10580271104,12782387200,0,0,0,0,0,311710,3141,208266,22176,0,196608,0,11,373,508,2.993,1.372,95.511,0.125,0,17,6,56,868,54,814
3161956352,2143764480,10580787200,12782698496,0,0,0,0,0,311710,3141,208342,22176,0,0,0,270,229,120,2.886,1.380,95.609,0.125,0,17,6,56,868,54,814
3161354240,2144108544,10581045248,12782739456,0,0,0,0,0,311836,3141,208300,22176,0,0,0,1363,1366,1430,3.491,1.621,94.888,0,0,17,6,56,868,54,814
3161526272,2144710656,10580271104,12783341568,0,0,0,0,0,311836,3141,208512,22176,0,172032,0,216,551,644,1.899,0.886,96.962,0.253,0,17,6,56,868,54,814
3149348864,2178994176,10558164992,12817653760,0,0,0,0,0,311836,3141,216817,22176,0,3719168,0,1120,5562,11090,2.018,1.765,96.091,0.126,0,17,6,56,868,54,814
3346067456,1976573952,10563862528,12632551424,0,0,0,0,0,311836,3141,167398,22176,0,0,0,51439,72891,22338,5.556,2.146,92.298,0,0,17,6,56,868,54,814
3346251776,1976123392,10564128768,12632449024,0,0,0,0,0,311836,3141,167288,22176,0,0,0,916,1119,359,2.882,1.253,95.739,0.125,0,17,6,56,868,54,814
3347238912,1975115776,10564149248,12631453696,0,0,0,0,0,311836,3141,167042,22176,0,0,0,1313,1572,1662,2.882,1.880,95.238,0,0,17,6,56,868,54,814
3349454848,1972891648,10564157440,12629229568,0,0,0,0,0,311836,3141,166499,22176,0,2842624,0,11,718,703,2.900,1.135,95.334,0.631,0,17,6,56,868,54,814
3349942272,1972412416,10564149248,12628762624,0,0,0,0,0,311836,3141,166382,22176,0,0,0,1564,1381,1502,2.270,1.513,96.217,0,0,17,6,56,868,54,814
3360542720,1960828928,10565132288,12629729280,0,0,0,0,0,311836,3141,163554,22176,0,0,0,5071,6081,1617,2.390,1.384,96.101,0.126,0,17,6,56,868,54,814
3315404800,2005954560,10565144576,12674863104,0,0,0,0,0,311836,3141,174571,22176,0,0,0,53,164,13573,3.755,0.876,95.369,0,0,17,6,56,868,54,814
