"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dstat/lock_swap_time_proc_int_vm-adv_tcp_aio_page_load_zones_vm.csv --lock --swap --time --proc --int --vm-adv --tcp --aio --page --load --zones --vm 1 600",,,,"Date:","23 Mar 2023 14:04:41 -03"
"file locks",,,,"swap",,"system","procs",,,"interrupts",,,"advanced virtual memory",,,,,"tcp sockets",,,,,"async","paging",,"load avg",,,"zones memory",,,,"virtual memory",,,
83,12,13,82,108527616,914878464,23-03 14:11:33,1,0,0,0,153,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.860,0.870,0.990,169007,3141,553946,22688,0,1107,2628,2035
83,12,13,82,108527616,914878464,23-03 14:11:34,1,0,0,0,118,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.860,0.870,0.990,169007,3141,553749,22688,0,84,515,610
83,12,13,82,108527616,914878464,23-03 14:11:35,0,0,0,0,116,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.860,0.870,0.990,169007,3141,553703,22688,0,50,532,549
83,12,13,82,108527616,914878464,23-03 14:11:36,2,0,8,0,120,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.860,0.870,0.990,169007,3141,552966,22688,0,1623,4266,4574
83,12,13,82,108527616,914878464,23-03 14:11:37,1,0,8,0,122,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.790,0.860,0.990,169007,3141,552743,22688,0,1353,1965,2128
83,12,13,82,108527616,914878464,23-03 14:11:38,1,0,0,0,163,0,0,0,0,0,0,7,20,1,7,1,0,0,0,0.790,0.860,0.990,169007,3141,552505,22688,0,392,984,900
83,12,13,82,108527616,914878464,23-03 14:11:39,2,0,0,0,155,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.790,0.860,0.990,169007,3141,552459,22688,0,121,588,756
83,12,13,82,108527616,914878464,23-03 14:11:40,1,0,1,0,118,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.790,0.860,0.990,169007,3141,552570,22688,0,625,660,849
83,12,13,82,108527616,914878464,23-03 14:11:41,4,0,8,0,113,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.790,0.860,0.990,169007,3141,553009,22688,0,1901,2448,2988
83,12,13,82,108527616,914878464,23-03 14:11:42,1,0,8,0,118,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.720,0.840,0.980,169007,3141,568243,22688,0,2124,2909,16155
83,12,13,82,108527616,914878464,23-03 14:11:43,4,0,0,0,115,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.720,0.840,0.980,169007,3141,568098,22688,0,93,574,553
83,12,13,82,108527616,914878464,23-03 14:11:44,3,0,0,0,142,0,0,0,0,0,0,7,20,0,8,1,0,0,0,0.720,0.840,0.980,169007,3141,567916,22688,0,202,650,518
83,12,13,82,108527616,914878464,23-03 14:11:45,2,0,0,0,124,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.720,0.840,0.980,169007,3141,567860,22688,0,55,534,494
83,12,13,82,108527616,914878464,23-03 14:11:46,1,0,8,0,115,0,0,0,0,0,0,7,20,0,7,1,0,0,0,0.720,0.840,0.980,169007,3141,569420,22688,0,1667,2187,3737
83,12,13,82,108527616,914878464,23-03 14:11:47,1,0,8,0,120,0,0,0,0,0,0,7,20,0,6,1,0,0,0,0.750,0.850,0.980,169007,3141,569248,22688,0,1359,1885,1910
83,12,13,82,108527616,914878464,23-03 14:11:48,0,0,0,0,116,0,0,0,0,0,0,7,20,0,6,1,0,0,0,0.750,0.850,0.980,169007,3141,569206,22688,0,289,808,1214
83,12,13,82,108527616,914878464,23-03 14:11:49,1,0,0,0,135,0,0,0,0,0,0,7,18,1,7,2,0,0,0,0.750,0.850,0.980,169007,3141,569528,22688,0,669,1287,1232
83,12,13,82,108527616,914878464,23-03 14:11:50,1,0,0,0,153,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.750,0.850,0.980,169007,3141,569250,22688,0,147,898,586
83,12,13,82,108527616,914878464,23-03 14:11:51,1,0,8,0,127,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.750,0.850,0.980,169007,3141,563877,22688,0,8762,9750,2806
83,12,13,82,108527616,914878464,23-03 14:11:52,1,0,9,0,117,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.770,0.850,0.980,169007,3141,563628,22688,0,1797,2012,2031
83,12,13,82,108527616,914878464,23-03 14:11:53,2,0,0,0,122,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.770,0.850,0.980,169007,3141,563460,22688,0,76,591,538
83,12,13,82,108527616,914878464,23-03 14:11:54,2,0,0,0,118,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.770,0.850,0.980,169007,3141,563292,22688,0,53,509,829
83,12,13,82,108527616,914878464,23-03 14:11:55,0,0,0,0,122,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.770,0.850,0.980,169007,3141,568614,22688,0,905,1565,6885
83,12,13,82,108527616,914878464,23-03 14:11:56,2,0,4,0,141,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.770,0.850,0.980,169007,3141,531054,22688,0,40427,62738,24220
83,12,13,82,108527616,914878464,23-03 14:11:57,0,0,12,0,118,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.700,0.830,0.980,169007,3141,530705,22688,0,1548,2253,2501
83,12,13,82,108527616,914878464,23-03 14:11:58,1,0,0,0,116,0,0,0,0,0,0,7,16,0,6,3,0,0,0,0.700,0.830,0.980,169007,3141,530593,22688,0,94,514,489
83,12,13,82,108527616,914878464,23-03 14:11:59,0,0,0,0,144,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.700,0.830,0.980,169007,3141,530835,22688,0,96,582,2014
83,12,13,82,108527616,914878464,23-03 14:12:00,1,0,0,0,145,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.700,0.830,0.980,169007,3141,530833,22688,0,214,643,590
83,12,13,82,108527616,914878464,23-03 14:12:01,2,0,0,0,123,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.700,0.830,0.980,169007,3141,530731,22688,0,195,989,980
83,12,13,82,108527616,914878464,23-03 14:12:02,1,0,24,0,150,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.650,0.820,0.970,169007,3141,530294,22688,0,4684,5088,5021
83,12,13,82,108527616,914878464,23-03 14:12:03,3,0,0,0,149,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.650,0.820,0.970,169007,3141,532414,22688,0,2010,3489,3004
83,12,13,82,108527616,914878464,23-03 14:12:04,4,0,1,0,125,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.650,0.820,0.970,169007,3141,531876,22688,0,904,949,1374
83,12,13,82,108527616,914878464,23-03 14:12:05,1,0,0,0,123,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.650,0.820,0.970,169007,3141,531778,22688,0,41,518,481
83,12,13,82,108527616,914878464,23-03 14:12:06,0,0,0,0,117,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.650,0.820,0.970,169007,3141,531547,22688,0,186,692,681
83,12,13,82,108527616,914878464,23-03 14:12:07,2,0,16,0,113,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.600,0.810,0.970,169007,3141,531710,22688,0,2624,3376,3772
83,12,13,82,108527616,914878464,23-03 14:12:08,0,0,0,0,155,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.600,0.810,0.970,169007,3141,531591,22688,0,200,504,480
83,12,13,82,108527616,914878464,23-03 14:12:09,0,0,0,0,117,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.600,0.810,0.970,169007,3141,531549,22688,0,69,499,592
83,12,13,82,108527616,914878464,23-03 14:12:10,1,0,2,0,120,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.600,0.810,0.970,169007,3141,531388,22688,0,52,779,1472
83,12,13,82,108527616,914878464,23-03 14:12:11,1,0,0,0,138,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.600,0.810,0.970,169007,3141,531101,22688,0,523,1042,677
83,12,13,82,108527616,914878464,23-03 14:12:12,2,0,16,0,114,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.630,0.810,0.970,169007,3141,531203,22688,0,2747,3213,3224
83,12,13,82,108527616,914878464,23-03 14:12:13,1,0,0,0,121,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.630,0.810,0.970,169007,3141,531121,22688,0,579,1223,1030
83,12,13,82,108527616,914878464,23-03 14:12:14,0,0,0,0,149,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.630,0.810,0.970,169007,3141,531240,22688,0,59,515,689
83,12,13,82,108527616,914878464,23-03 14:12:15,0,0,0,0,119,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.630,0.810,0.970,169007,3141,531264,22688,0,58,501,496
83,12,13,82,108527616,914878464,23-03 14:12:16,0,0,1,0,118,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.630,0.810,0.970,169007,3141,531166,22688,0,580,633,856
83,12,13,82,108527616,914878464,23-03 14:12:17,0,0,16,0,117,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.740,0.830,0.970,169007,3141,536972,22688,0,2636,3286,8149
83,12,13,82,108527616,914878464,23-03 14:12:18,1,0,0,0,130,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.740,0.830,0.970,169007,3141,541226,22688,0,1455,2432,5699
83,12,13,82,108527616,914878464,23-03 14:12:19,0,0,0,0,113,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.740,0.830,0.970,169007,3141,541001,22688,0,250,883,1006
83,12,13,82,108527616,914878464,23-03 14:12:20,1,0,0,0,152,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.740,0.830,0.970,169007,3141,540836,22688,0,202,530,657
83,12,13,82,108527616,914878464,23-03 14:12:21,0,0,0,0,146,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.740,0.830,0.970,169007,3141,534110,22688,0,7070,8651,1976
83,12,13,82,108527616,914878464,23-03 14:12:22,2,0,16,0,133,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.760,0.830,0.970,169007,3141,533758,22688,0,2588,3203,3241
83,12,13,82,108527616,914878464,23-03 14:12:23,1,0,0,0,121,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.760,0.830,0.970,169007,3141,539568,22688,0,169,629,6065
83,12,13,82,108527616,914878464,23-03 14:12:24,1,0,0,0,118,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.760,0.830,0.970,169007,3141,550815,22688,0,284,996,14014
83,12,13,82,108527616,914878464,23-03 14:12:25,0,0,0,0,116,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.760,0.830,0.970,169007,3141,550350,22688,0,975,1610,1261
83,12,13,82,108527616,914878464,23-03 14:12:26,1,0,0,0,152,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.760,0.830,0.970,169007,3141,554930,22688,0,352,888,5735
83,12,13,82,108527616,914878464,23-03 14:12:27,1,0,12,0,115,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.700,0.820,0.970,169007,3141,556580,22688,0,1972,4370,5584
83,12,13,82,108527616,914878464,23-03 14:12:28,1,0,4,0,119,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.700,0.820,0.970,169007,3141,562243,22688,0,862,1262,7655
83,12,13,82,108527616,914878464,23-03 14:12:29,2,0,1,0,120,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.700,0.820,0.970,169007,3141,562419,22688,0,352,869,1193
83,12,13,82,108527616,914878464,23-03 14:12:30,1,0,0,0,118,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.700,0.820,0.970,169007,3141,562014,22688,0,44,627,483
83,12,13,82,108527616,914878464,23-03 14:12:31,1,0,0,0,116,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.700,0.820,0.970,169007,3141,561919,22688,0,185,650,808
83,12,13,82,108527616,914878464,23-03 14:12:32,0,0,8,0,169,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.640,0.810,0.960,169007,3141,570482,22688,0,1627,2220,10687
83,12,13,82,108527616,914878464,23-03 14:12:33,1,0,8,0,120,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.640,0.810,0.960,169007,3141,570367,22688,0,1305,1839,1880
83,12,13,82,108527616,914878464,23-03 14:12:34,1,0,0,0,129,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.640,0.810,0.960,169007,3141,535482,22688,0,39763,62197,22581
83,12,13,82,108527616,914878464,23-03 14:12:35,0,0,0,0,120,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.640,0.810,0.960,169007,3141,535076,22688,0,152,660,884
83,12,13,82,108527616,914878464,23-03 14:12:36,1,0,0,0,115,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.640,0.810,0.960,169007,3141,534857,22688,0,264,688,803
83,12,13,82,108527616,914878464,23-03 14:12:37,1,0,8,0,116,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.590,0.790,0.960,169007,3141,534640,22688,0,1337,2045,2169
83,12,13,82,108527616,914878464,23-03 14:12:38,1,0,8,0,160,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.590,0.790,0.960,169007,3141,534095,22688,0,1980,2550,2770
83,12,13,82,108527616,914878464,23-03 14:12:39,1,0,0,0,115,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.590,0.790,0.960,169007,3141,535202,22688,0,329,796,1746
83,12,13,82,108527616,914878464,23-03 14:12:40,1,0,0,0,116,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.590,0.790,0.960,169007,3141,535727,22688,0,308,703,1474
83,12,13,82,108527616,914878464,23-03 14:12:41,1,0,1,0,111,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.590,0.790,0.960,169007,3141,535905,22688,0,1283,1445,1308
83,12,13,82,108527616,914878464,23-03 14:12:42,0,0,8,0,118,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.540,0.780,0.950,169007,3141,535817,22688,0,1373,2071,2221
83,12,13,82,108527616,914878464,23-03 14:12:43,0,0,8,0,135,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.540,0.780,0.950,169007,3141,535607,22688,0,1386,1928,2053
83,12,13,82,108527616,914878464,23-03 14:12:44,1,0,0,0,139,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.540,0.780,0.950,169007,3141,535561,22688,0,233,638,570
83,12,13,82,108527616,914878464,23-03 14:12:45,0,0,0,0,120,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.540,0.780,0.950,169007,3141,535300,22688,0,532,971,613
83,12,13,82,108527616,914878464,23-03 14:12:46,0,0,0,0,119,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.540,0.780,0.950,169007,3141,535132,22688,0,528,976,546
83,12,13,82,108527616,914878464,23-03 14:12:47,0,0,8,0,116,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.580,0.780,0.950,169007,3141,534050,22688,0,1362,4013,3889
83,12,13,82,108527616,914878464,23-03 14:12:48,0,0,8,0,118,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.580,0.780,0.950,169007,3141,534098,22688,0,1476,1863,2072
83,12,13,82,108527616,914878464,23-03 14:12:49,2,0,0,0,120,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.580,0.780,0.950,169007,3141,543916,22688,0,123,897,11269
83,12,13,82,108527616,914878464,23-03 14:12:50,2,0,0,0,145,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.580,0.780,0.950,169007,3141,544035,22688,0,49,524,571
83,12,13,82,108527616,914878464,23-03 14:12:51,0,0,0,0,130,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.580,0.780,0.950,169007,3141,536903,22688,0,7480,8370,1293
83,12,13,82,108527616,914878464,23-03 14:12:52,0,0,8,0,117,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.610,0.790,0.950,169007,3141,536754,22688,0,1562,1908,1885
83,12,13,82,108527616,914878464,23-03 14:12:53,1,0,9,0,147,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.610,0.790,0.950,169007,3141,542643,22688,0,1859,2327,8155
83,12,13,82,108527616,914878464,23-03 14:12:54,0,0,0,0,129,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.610,0.790,0.950,169007,3141,542353,22688,0,52,576,536
83,12,13,82,108527616,914878464,23-03 14:12:55,1,0,0,0,119,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.610,0.790,0.950,169007,3141,542480,22688,0,627,1037,1338
83,12,13,82,108527616,914878464,23-03 14:12:56,2,0,0,0,151,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.610,0.790,0.950,169007,3141,569290,22688,0,1643,2595,29465
83,12,13,82,108527616,914878464,23-03 14:12:57,3,0,8,0,127,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.640,0.790,0.950,169007,3141,569982,22688,0,2308,3434,4816
83,12,13,82,108527616,914878464,23-03 14:12:58,5,0,8,0,122,0,0,0,0,0,0,7,18,0,7,2,0,0,0,0.640,0.790,0.950,169007,3141,569741,22688,0,1551,2627,2519
83,12,13,82,108527616,914878464,23-03 14:12:59,0,0,0,0,129,0,0,0,0,0,0,7,18,0,8,2,0,0,0,0.640,0.790,0.950,169007,3141,569405,22688,0,110,761,642
83,12,13,82,108527616,914878464,23-03 14:13:00,2,0,0,0,131,0,0,0,0,0,0,7,18,0,6,2,0,0,0,0.640,0.790,0.950,169007,3141,569174,22688,0,929,1445,844
83,12,13,82,108527616,914878464,23-03 14:13:01,3,0,0,0,134,0,0,0,0,0,0,7,20,0,6,2,0,0,0,0.640,0.790,0.950,169007,3141,569188,22688,0,96,602,1162
83,12,13,82,108527616,914878464,23-03 14:13:02,4,0,16,0,161,0,0,0,0,0,0,7,19,0,7,2,0,0,0,0.990,0.860,0.980,169007,3141,570820,22688,0,2868,3222,4885
83,12,13,82,108527616,914878464,23-03 14:13:03,0,0,8,0,120,0,0,0,0,0,0,7,19,0,7,2,0,0,0,0.990,0.860,0.980,169007,3141,570986,22688,0,2616,3240,2428
83,12,13,82,108527616,914878464,23-03 14:13:04,1,0,0,0,141,0,0,0,0,0,0,7,19,0,8,2,0,0,0,0.990,0.860,0.980,169007,3141,570968,22688,0,337,1015,943
83,12,13,82,108527616,914878464,23-03 14:13:05,0,0,1,0,121,0,0,0,0,0,0,7,19,0,8,2,0,0,0,0.990,0.860,0.980,169007,3141,570686,22688,0,322,790,600
83,12,13,82,108527616,914878464,23-03 14:13:06,0,0,0,0,115,0,0,0,0,0,0,7,19,0,8,2,0,0,0,0.990,0.860,0.980,169007,3141,571799,22688,0,136,611,1909
83,12,13,82,108527616,914878464,23-03 14:13:07,0,0,8,0,138,0,0,0,0,0,0,7,19,0,8,2,0,0,0,0.990,0.860,0.980,169007,3141,572587,22688,0,2247,3302,2785
83,12,13,82,108527616,914878464,23-03 14:13:08,0,0,8,0,155,0,0,0,0,0,0,7,19,0,8,2,0,0,0,0.990,0.860,0.980,169007,3141,572335,22688,0,1506,2735,2789
83,12,13,82,108527616,914878464,23-03 14:13:09,1,0,0,0,121,0,0,0,0,0,0,7,19,0,8,2,0,0,0,0.990,0.860,0.980,169007,3141,572109,22688,0,84,601,606
83,12,13,82,108527616,914878464,23-03 14:13:10,0,0,0,0,112,0,0,0,0,0,0,7,19,0,8,2,0,0,0,0.990,0.860,0.980,169007,3141,572402,22688,0,57,649,945
83,12,13,82,108527616,914878464,23-03 14:13:11,11,0,0,0,119,0,0,0,0,0,0,7,19,0,8,2,0,0,0,0.990,0.860,0.980,169007,3141,572500,22688,0,415,1452,1854
83,12,13,82,108527616,914878464,23-03 14:13:12,0,0,8,0,115,0,0,0,0,0,0,7,19,0,8,2,0,0,0,0.910,0.850,0.970,169007,3141,537303,22688,0,40058,60950,21253
83,12,13,82,108527616,914878464,23-03 14:13:13,6,0,8,0,115,0,0,0,0,0,0,7,19,0,7,2,0,0,0,0.910,0.850,0.970,169007,3141,537470,22688,0,1360,1913,2345
83,12,13,82,108527616,914878464,23-03 14:13:14,0,0,0,0,158,0,0,0,0,0,0,7,19,0,7,2,0,0,0,0.910,0.850,0.970,169007,3141,539190,22688,0,199,977,4044
83,12,13,82,108527616,914878464,23-03 14:13:15,1,0,0,0,140,0,0,0,0,0,0,7,19,0,8,2,0,0,0,0.910,0.850,0.970,169007,3141,538955,22688,0,98,555,557
83,12,13,82,108527616,914878464,23-03 14:13:16,0,0,0,0,124,0,0,0,0,0,0,7,19,0,8,2,0,0,0,0.910,0.850,0.970,169007,3141,540723,22688,0,219,637,2777
83,12,13,82,108527616,914878464,23-03 14:13:17,1,0,8,0,121,0,0,0,0,0,0,7,19,0,8,2,0,0,0,1.080,0.880,0.980,169007,3141,540365,22688,0,1924,2505,2178
83,12,13,82,108527616,914878464,23-03 14:13:18,0,0,9,0,123,0,0,0,0,0,0,7,19,0,8,2,0,0,0,1.080,0.880,0.980,169007,3141,545949,22688,0,1933,2247,8212
83,12,13,82,108527616,914878464,23-03 14:13:19,0,0,0,0,123,0,0,0,0,0,0,7,19,0,8,2,0,0,0,1.080,0.880,0.980,169007,3141,548316,22688,0,949,1483,3421
83,12,13,82,108527616,914878464,23-03 14:13:20,2,0,0,0,147,0,0,0,0,0,0,7,19,0,8,2,0,0,0,1.080,0.880,0.980,169007,3141,550381,22688,0,201,555,3325
83,12,13,82,108527616,914878464,23-03 14:13:21,0,0,0,0,136,0,0,0,0,0,0,7,19,0,8,2,0,0,0,1.080,0.880,0.980,169007,3141,544056,22688,0,7468,8933,1797
83,12,13,82,108527616,914878464,23-03 14:13:22,0,0,8,0,116,0,0,0,0,0,0,7,19,0,8,2,0,0,0,1.160,0.900,0.990,169007,3141,543771,22688,0,1341,2063,1904
83,12,13,82,108527616,914878464,23-03 14:13:23,0,0,9,0,144,0,0,0,0,0,0,7,21,0,7,1,0,0,0,1.160,0.900,0.990,169007,3141,548521,22688,0,1339,1879,7527
83,12,13,82,108527616,914878464,23-03 14:13:24,1,0,0,0,119,0,0,0,0,0,0,7,21,0,7,1,0,0,0,1.160,0.900,0.990,169007,3141,548421,22688,0,215,949,968
83,12,13,82,108527616,914878464,23-03 14:13:25,0,0,0,0,129,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.160,0.900,0.990,169007,3141,549070,22688,0,1153,1695,2962
83,12,13,82,108527616,914878464,23-03 14:13:26,3,0,0,0,160,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.160,0.900,0.990,169007,3141,548950,22688,0,176,651,552
83,12,13,82,108527616,914878464,23-03 14:13:27,1,2,7,0,117,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.140,0.910,0.990,169007,3141,549552,22688,0,2058,2595,3487
83,12,13,82,108527616,914878464,23-03 14:13:28,1,0,9,0,117,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.140,0.910,0.990,169007,3141,549348,22688,0,1716,2373,2408
83,12,13,82,108527616,914878464,23-03 14:13:29,1,0,0,0,115,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.140,0.910,0.990,169007,3141,550526,22688,0,67,2418,2882
83,12,13,82,108527616,914878464,23-03 14:13:30,4,0,1,0,121,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.140,0.910,0.990,169007,3141,550298,22688,0,492,620,619
83,12,13,82,108527616,914878464,23-03 14:13:31,1,0,0,0,115,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.140,0.910,0.990,169007,3141,550497,22688,0,255,703,929
83,12,13,82,108527616,914878464,23-03 14:13:32,0,0,0,0,156,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.210,0.920,0.990,169007,3141,550356,22688,0,191,500,485
83,12,13,82,108527616,914878464,23-03 14:13:33,1,0,16,0,119,0,0,0,0,0,0,7,21,0,7,1,0,0,0,1.210,0.920,0.990,169007,3141,550523,22688,0,2602,3357,3679
83,12,13,82,108527616,914878464,23-03 14:13:34,1,0,0,0,129,0,0,0,0,0,0,7,21,0,7,1,0,0,0,1.210,0.920,0.990,169007,3141,574495,22688,0,1176,2293,23741
83,12,13,82,108527616,914878464,23-03 14:13:35,1,0,0,0,122,0,0,0,0,0,0,7,21,0,7,1,0,0,0,1.210,0.920,0.990,169007,3141,574726,22688,0,935,1572,1573
83,12,13,82,108527616,914878464,23-03 14:13:36,0,0,0,0,141,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.210,0.920,0.990,169007,3141,574506,22688,0,386,678,599
83,12,13,82,108527616,914878464,23-03 14:13:37,3,0,0,0,117,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.280,0.940,1,169007,3141,574406,22688,0,47,515,493
83,12,13,82,108527616,914878464,23-03 14:13:38,2,0,16,0,154,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.280,0.940,1,169007,3141,574272,22688,0,2892,3519,3484
83,12,13,82,108527616,914878464,23-03 14:13:39,2,0,0,0,118,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.280,0.940,1,169007,3141,574051,22688,0,99,698,573
83,12,13,82,108527616,914878464,23-03 14:13:40,5,0,0,0,118,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.280,0.940,1,169007,3141,575250,22688,0,194,533,2959
83,12,13,82,108527616,914878464,23-03 14:13:41,1,0,0,0,119,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.280,0.940,1,169007,3141,577085,22688,0,128,597,3112
83,12,13,82,108527616,914878464,23-03 14:13:42,2,0,1,0,116,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.490,0.990,1.020,169007,3141,576849,22688,0,763,1088,610
83,12,13,82,108527616,914878464,23-03 14:13:43,2,0,16,0,115,0,0,0,0,0,0,7,21,0,7,1,0,0,0,1.490,0.990,1.020,169007,3141,576863,22688,0,2636,3232,3389
83,12,13,82,108527616,914878464,23-03 14:13:44,0,0,0,0,152,0,0,0,0,0,0,7,21,0,7,1,0,0,0,1.490,0.990,1.020,169007,3141,576529,22688,0,244,806,733
83,12,13,82,108527616,914878464,23-03 14:13:45,2,0,0,0,117,0,0,0,0,0,0,7,21,0,7,1,0,0,0,1.490,0.990,1.020,169007,3141,576755,22688,0,64,1373,1238
83,12,13,82,108527616,914878464,23-03 14:13:46,3,0,0,0,124,0,0,0,0,0,0,7,21,0,7,1,0,0,0,1.490,0.990,1.020,169007,3141,576939,22688,0,222,648,1003
83,12,13,82,108527616,914878464,23-03 14:13:47,1,0,0,0,136,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.530,1.010,1.020,169007,3141,576834,22688,0,75,584,591
83,12,13,82,108527616,914878464,23-03 14:13:48,1,0,16,0,110,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.530,1.010,1.020,169007,3141,576518,22688,0,3335,3813,3694
83,12,13,82,108527616,914878464,23-03 14:13:49,1,0,0,0,119,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.530,1.010,1.020,169007,3141,538115,22688,0,40025,61731,20820
83,12,13,82,108527616,914878464,23-03 14:13:50,1,0,0,0,159,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.530,1.010,1.020,169007,3141,537758,22688,0,251,734,612
83,12,13,82,108527616,914878464,23-03 14:13:51,2,0,0,0,130,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.530,1.010,1.020,169007,3141,530861,22688,0,7264,8579,1901
83,12,13,82,108527616,914878464,23-03 14:13:52,2,0,0,0,118,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.650,1.040,1.030,169007,3141,531007,22688,0,268,543,658
