"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dstat/unix_disk_sys_udp_cpu_ipc_load_lock_vm_io_raw_mem.csv --unix --disk --sys --udp --cpu --ipc --load --lock --vm --io --raw --mem 1 600",,,,"Date:","22 Mar 2023 22:13:13 -03"
"unix sockets",,,,"dsk/total",,"system",,"udp",,"total cpu usage",,,,,"sysv ipc",,,"load avg",,,"file locks",,,,"virtual memory",,,,"io/total",,"raw","memory usage",,,
56,874,54,820,0,0,647,1132,17,7,1.382,0.879,97.613,0.126,0,0,0,6,0.090,0.640,1.930,56,12,10,58,0,24,222,111,0,0,0,3263995904,2055196672,195805184,10616733696
56,874,54,820,8192,2301952,682,1248,17,7,1.750,0.625,96.625,1,0,0,0,6,0.090,0.640,1.930,56,12,10,58,0,6,640,507,2,96,0,3263426560,2055753728,195817472,10617516032
56,874,54,820,0,0,936,2765,17,7,2.911,1.772,95.190,0.127,0,0,0,6,0.090,0.640,1.930,56,12,10,58,0,6955,7759,5876,0,0,0,3270332416,2047799296,195817472,10617241600
56,874,54,820,0,0,755,1588,17,7,2.652,0.758,96.591,0,0,0,0,6,0.090,0.640,1.930,56,12,10,58,0,417,1019,658,0,0,0,3269713920,2047799296,195817472,10618101760
56,874,54,820,0,0,873,2380,17,7,1.633,1.508,96.734,0.126,0,0,0,6,0.080,0.630,1.920,56,12,10,58,0,1374,1730,1478,0,0,0,3270213632,2047299584,195817472,10618900480
56,874,54,820,0,0,943,3369,17,7,1.641,1.389,96.970,0,0,0,0,6,0.080,0.630,1.920,56,12,10,58,0,1472,1294,2850,0,0,0,3265249280,2052259840,195817472,10618880000
56,874,54,820,24576,4038656,700,1369,17,7,1.887,0.755,96.478,0.881,0,0,0,6,0.080,0.630,1.920,56,12,10,58,0,319,579,827,6,134,0,3264421888,2053066752,195837952,10617815040
56,874,54,820,0,0,1280,21300,17,7,3.379,1.627,94.869,0.125,0,0,0,6,0.080,0.630,1.920,56,12,10,58,0,2965,4607,5237,0,0,0,3256528896,2060582912,195837952,10618417152
56,874,54,820,0,0,624,1145,17,7,1.136,0.884,97.980,0,0,0,0,6,0.080,0.630,1.920,56,12,10,58,0,22,389,153,0,0,0,3257032704,2060079104,195837952,10619723776
56,874,54,820,0,0,902,2397,17,7,2.133,1.380,96.361,0.125,0,0,0,6,0.070,0.610,1.910,56,12,10,58,0,1273,1323,1463,0,0,0,3258048512,2059063296,195837952,10619191296
56,874,54,820,0,0,1070,2913,17,7,4.380,1.377,94.243,0,0,0,0,6,0.070,0.610,1.910,56,12,10,58,0,5681,6887,6023,0,0,0,3258421248,2057023488,195837952,10619793408
56,874,54,820,8192,3268608,670,1280,17,7,1.648,0.380,96.958,1.014,0,0,0,6,0.070,0.610,1.910,56,12,10,58,0,32,660,500,2,82,0,3260690432,2054733824,195850240,10620284928
56,874,54,820,0,0,758,2308,17,7,1.511,0.756,97.607,0.126,0,0,0,6,0.070,0.610,1.910,56,12,10,58,0,1311,1658,1528,0,0,0,3261722624,2053701632,195850240,10621132800
56,874,54,820,0,0,840,1444,17,7,4.517,1.004,94.479,0,0,0,0,6,0.070,0.610,1.910,56,12,10,58,0,17,1045,1308,0,0,0,3261968384,2053455872,195850240,10620076032
56,874,54,820,0,401408,875,2533,17,7,2.632,1.504,95.614,0.251,0,0,0,6,0.070,0.600,1.890,56,12,10,58,0,1890,1983,3333,0,44,0,3258474496,2056839168,195866624,10620444672
56,874,54,820,0,0,583,1036,17,7,1.504,0.501,97.995,0,0,0,0,6,0.070,0.600,1.890,56,12,10,58,0,8,370,233,0,0,0,3258699776,2056609792,195866624,10621231104
56,874,54,820,0,2547712,814,2327,17,7,1.509,1.006,97.358,0.126,0,0,0,6,0.070,0.600,1.890,56,12,10,58,0,39,500,497,0,294,0,3256852480,2058452992,195866624,10620977152
56,874,54,820,0,0,1072,3392,17,7,3.764,1.506,94.605,0.125,0,0,0,6,0.070,0.600,1.890,56,12,10,58,0,7157,8803,9867,0,0,0,3257245696,2056388608,195866624,10621849600
56,874,54,820,0,0,665,1122,17,7,2.138,0.503,97.358,0,0,0,0,6,0.070,0.600,1.890,56,12,10,58,0,323,359,97,0,0,0,3259027456,2054606848,195866624,10623107072
56,874,54,820,0,557056,956,2548,17,7,1.763,1.259,96.851,0.126,0,0,0,6,0.060,0.590,1.880,56,12,10,58,0,1732,1581,1737,0,32,0,3259269120,2054361088,195874816,10622836736
56,874,54,820,0,0,569,1117,17,7,1.380,0.627,97.867,0.125,0,0,0,6,0.060,0.590,1.880,56,12,10,58,0,25,83,382,0,0,0,3257614336,2055995392,195874816,10621550592
56,874,54,820,0,3366912,825,2195,17,7,2.133,1.129,96.738,0,0,0,0,6,0.060,0.590,1.880,56,12,10,58,0,20,737,593,0,48,0,3258019840,2055589888,195874816,10622140416
56,876,54,822,0,0,905,2593,17,7,2.904,1.515,95.455,0.126,0,0,0,6,0.060,0.590,1.880,56,12,10,58,0,1857,1938,1555,0,0,0,3258880000,2054635520,195874816,10622767104
56,874,54,820,0,0,654,1130,17,7,1.629,1.128,97.243,0,0,0,0,6,0.060,0.590,1.880,56,12,10,58,0,29,117,86,0,0,0,3259564032,2053939200,195874816,10622771200
56,874,54,820,0,0,1016,2976,17,7,3.270,1.006,95.597,0.126,0,0,0,6,0.060,0.580,1.870,56,12,10,58,0,1630,2197,2044,0,0,0,3259363328,2053529600,195874816,10622840832
56,874,54,820,0,483328,755,1635,17,7,2.390,0.755,96.730,0.126,0,0,0,6,0.060,0.580,1.870,56,12,10,58,0,2716,3872,3306,0,18,0,3266478080,2045353984,195883008,10623578112
56,874,54,820,0,0,567,996,17,7,1.384,0.755,97.862,0,0,0,0,6,0.060,0.580,1.870,56,12,10,58,0,343,372,87,0,0,0,3266674688,2045153280,195883008,10624122880
56,874,54,820,0,3637248,767,2393,17,7,1.887,0.881,97.107,0.126,0,0,0,6,0.060,0.580,1.870,56,12,10,58,0,1138,1717,1357,0,80,0,3267899392,2043928576,195883008,10624704512
56,874,54,820,0,0,730,1237,17,7,1.754,0.752,97.494,0,0,0,0,6,0.060,0.580,1.870,56,12,10,58,0,185,372,973,0,0,0,3266551808,2045796352,195883008,10623393792
56,874,54,820,0,0,888,2494,17,7,2.509,1.129,96.236,0.125,0,0,0,6,0.130,0.590,1.870,56,12,10,58,0,1501,1616,1601,0,0,0,3267141632,2045108224,195883008,10622959616
56,874,54,820,0,622592,620,1172,17,7,2.144,0.757,96.974,0.126,0,0,0,6,0.130,0.590,1.870,56,12,10,58,0,324,462,183,0,22,0,3267317760,2044919808,195895296,10623950848
56,874,54,820,0,0,766,1690,17,7,3.759,0.877,95.238,0.125,0,0,0,6,0.130,0.590,1.870,56,12,10,58,0,1236,1656,4529,0,0,0,3255009280,2056626176,195895296,10624344064
56,874,54,820,0,1998848,1005,2796,17,7,2.525,1.263,96.212,0,0,0,0,6,0.130,0.590,1.870,56,12,10,58,0,5223,6616,1387,0,252,0,3272773632,2037809152,195895296,10625146880
56,874,54,820,0,0,809,2313,17,7,2.010,0.879,96.985,0.126,0,0,0,6,0.130,0.590,1.870,56,12,10,58,0,1289,1657,1867,0,0,0,3272470528,2038099968,195895296,10625875968
56,874,54,820,0,0,974,2500,17,7,2.381,1.754,95.865,0,0,0,0,6,0.120,0.580,1.860,56,12,10,58,0,1605,1395,1371,0,0,0,3272728576,2037841920,195895296,10625617920
56,874,54,820,0,0,544,1010,17,7,1.128,0.877,97.870,0.125,0,0,0,6,0.120,0.580,1.860,56,12,10,58,0,31,327,1777,0,40,0,3268505600,2042593280,195907584,10624552960
56,874,54,820,0,475136,599,1135,17,7,1.266,0.506,98.101,0.127,0,0,0,6,0.120,0.580,1.860,56,12,10,58,0,24,124,3030,0,0,0,3260403712,2051211264,195907584,10624102400
56,874,54,820,0,4317184,642,1282,17,7,2.250,1,96.625,0.125,0,0,0,6,0.120,0.580,1.860,56,12,10,58,0,132,1037,1457,0,152,0,3261104128,2050408448,195907584,10624729088
56,874,54,820,0,0,821,3002,17,7,3.522,0.881,95.472,0.126,0,0,0,6,0.120,0.580,1.860,56,12,10,58,0,2058,2176,2706,0,0,0,3256033280,2054873088,195907584,10625335296
56,874,54,820,0,0,895,2431,17,7,1.639,1.009,97.352,0,0,0,0,6,0.110,0.570,1.850,56,12,10,58,0,1282,1547,1645,0,0,0,3258245120,2052653056,195907584,10625069056
56,874,54,820,0,0,861,1540,17,7,1.882,0.878,97.114,0.125,0,0,0,6,0.110,0.570,1.850,56,12,10,58,0,6271,7380,1452,0,0,0,3279351808,2030489600,195907584,10625609728
56,874,54,820,0,835584,573,1071,17,7,1.385,0.630,97.859,0.126,0,0,0,6,0.110,0.570,1.850,56,12,10,58,0,30,450,157,0,18,0,3280318464,2029498368,195919872,10626412544
56,874,54,820,16384,3514368,659,1263,17,7,1.875,1.250,96.750,0.125,0,0,0,6,0.110,0.570,1.850,56,12,10,58,0,318,562,989,4,68,0,3280465920,2030043136,195928064,10624663552
56,874,54,820,0,0,881,2360,17,7,1.901,0.887,97.212,0,0,0,0,6,0.110,0.570,1.850,56,12,10,58,0,1298,1464,1341,0,0,0,3281461248,2029047808,195928064,10625187840
56,874,54,820,0,0,1480,21704,17,7,2.665,1.904,95.305,0.127,0,0,0,6,0.100,0.560,1.840,56,12,10,58,0,4092,5876,8484,0,0,0,3267272704,2043142144,195928064,10625548288
56,874,54,820,0,0,800,1556,17,7,3.266,0.628,96.106,0,0,0,0,6,0.100,0.560,1.840,56,12,10,58,0,1182,1649,2589,0,0,0,3259252736,2050412544,195928064,10626490368
56,874,54,820,0,696320,769,1254,17,7,2.497,0.999,96.380,0.125,0,0,0,6,0.100,0.560,1.840,56,12,10,58,0,325,350,449,0,32,0,3260497920,2049155072,195940352,10626031616
56,874,54,820,8192,1425408,787,1695,17,7,2.774,1.135,95.965,0.126,0,0,0,6,0.100,0.560,1.840,56,12,10,58,0,5254,6799,1844,2,26,0,3275141120,2033696768,195944448,10627375104
56,874,54,820,0,0,821,2357,17,7,1.631,1.631,96.612,0.125,0,0,0,6,0.100,0.560,1.840,56,12,10,58,0,1320,1361,1922,0,0,0,3275042816,2033532928,195944448,10627629056
56,874,54,820,0,0,863,2391,17,7,2.642,0.881,96.478,0,0,0,0,6,0.090,0.550,1.830,56,12,10,58,0,1277,1504,1640,0,0,0,3274473472,2034102272,195944448,10626830336
56,874,54,820,0,0,640,1093,17,7,2.390,0.377,97.107,0.126,0,0,0,6,0.090,0.550,1.830,56,12,10,58,0,341,95,65,0,0,0,3275202560,2033360896,195944448,10627051520
56,874,54,820,0,0,797,2036,17,7,2.503,1.252,96.120,0.125,0,0,0,6,0.090,0.550,1.830,56,12,10,58,0,7,473,297,0,0,0,3274608640,2033954816,195948544,10627579904
56,874,54,820,24576,3801088,1027,2190,17,7,4.177,0.886,94.557,0.380,0,0,0,6,0.090,0.550,1.830,56,12,10,58,0,675,1627,8605,6,338,0,3250233344,2057596928,195964928,10628288512
56,874,54,820,0,0,851,2595,17,7,2.003,1.377,96.496,0.125,0,0,0,6,0.090,0.550,1.830,56,12,10,58,0,1354,1552,1623,0,0,0,3250434048,2057396224,195964928,10627756032
56,874,54,820,0,0,1043,2821,17,7,2.018,1.135,96.847,0,0,0,0,6,0.090,0.540,1.820,56,12,10,58,0,1592,1381,1430,0,0,0,3250515968,2057302016,195964928,10627776512
56,874,54,820,0,0,984,2452,17,7,2.886,1.380,95.609,0.125,0,0,0,6,0.090,0.540,1.820,56,12,10,58,0,5288,6743,2671,0,0,0,3266166784,2040594432,195964928,10629615616
56,874,54,820,0,0,693,1236,17,7,1.646,0.759,97.468,0.127,0,0,0,6,0.090,0.540,1.820,56,12,10,58,0,502,353,838,0,40,0,3266347008,2040410112,195973120,10628554752
56,874,54,820,8192,4046848,670,1309,17,7,1.258,1.006,97.233,0.503,0,0,0,6,0.090,0.540,1.820,56,12,10,58,0,5,622,494,2,126,0,3266523136,2040217600,195977216,10628837376
56,888,54,834,0,417792,1732,6019,17,8,4.025,1.887,93.962,0.126,0,0,0,6,0.090,0.540,1.820,57,12,10,59,0,14318,13974,7581,0,24,0,3275304960,2031403008,195985408,10637885440
56,890,54,836,0,0,1186,3459,17,8,4.750,1.750,93.500,0,0,0,0,6,0.080,0.530,1.810,57,12,10,59,0,3662,4534,3793,0,0,0,3277242368,2028838912,195985408,10638487552
56,890,54,836,0,0,641,1091,17,8,1.382,0.754,97.739,0.126,0,0,0,6,0.080,0.530,1.810,57,12,10,59,0,27,235,457,0,0,0,3278155776,2027831296,195985408,10638053376
56,890,54,836,0,0,644,1507,17,8,1.384,0.755,97.862,0,0,0,0,6,0.080,0.530,1.810,57,12,10,59,0,348,2387,2279,0,0,0,3276808192,2029174784,195985408,10637791232
56,890,54,836,0,3481600,766,1727,17,8,2.264,0.881,96.730,0.126,0,0,0,6,0.080,0.530,1.810,57,12,10,59,0,964,2615,1586,0,50,0,3278262272,2026635264,195985408,10639966208
56,890,54,836,0,540672,909,2479,17,8,1.754,1.754,96.366,0.125,0,0,0,6,0.080,0.530,1.810,57,12,10,59,0,1298,1440,1437,0,18,0,3280031744,2024845312,195993600,10639691776
56,890,54,836,0,0,1166,4661,17,8,2.494,2.494,94.888,0.125,0,0,0,6,0.070,0.520,1.800,57,12,10,59,0,2814,2774,2995,0,0,0,3281305600,2023567360,195993600,10638848000
56,890,54,836,0,0,565,1019,17,8,1.389,0.758,97.854,0,0,0,0,6,0.070,0.520,1.800,57,12,10,59,0,30,395,108,0,0,0,3281514496,2023362560,195993600,10639900672
56,890,54,836,0,0,897,2544,17,8,3.504,1.502,94.869,0.125,0,0,0,6,0.070,0.520,1.800,57,12,10,59,0,1498,1794,2675,0,0,0,3275767808,2028535808,195993600,10640465920
56,890,54,836,0,0,625,1050,17,8,1.882,0.878,97.240,0,0,0,0,6,0.070,0.520,1.800,57,12,10,59,0,139,654,603,0,296,0,3276603392,2027544576,195993600,10639888384
56,890,54,836,0,3301376,1272,3295,17,8,2.886,1.506,95.358,0.251,0,0,0,6,0.070,0.520,1.800,57,12,10,59,0,1855,1993,2006,0,86,0,3278864384,2025254912,196018176,10639822848
56,890,54,836,0,0,868,2408,17,8,2.138,1.132,96.604,0.126,0,0,0,6,0.070,0.520,1.790,57,12,10,59,0,1270,1634,1540,0,0,0,3278827520,2025279488,196018176,10640351232
56,890,54,836,0,0,755,1562,17,8,2.250,1,96.750,0,0,0,0,6,0.070,0.520,1.790,57,12,10,59,0,5462,6411,3257,0,0,0,3291865088,2011156480,196018176,10641412096
56,890,54,836,0,0,613,1109,17,8,2.015,0.504,97.355,0.126,0,0,0,6,0.070,0.520,1.790,57,12,10,59,0,34,229,327,0,0,0,3291865088,2011156480,196018176,10640879616
56,890,54,836,0,0,577,1005,17,8,1.633,0.503,97.864,0,0,0,0,6,0.070,0.520,1.790,57,12,10,59,0,20,396,205,0,0,0,3291865088,2011156480,196018176,10641678336
56,890,54,836,0,4005888,1140,3321,17,8,4.282,1.008,94.332,0.378,0,0,0,6,0.070,0.520,1.790,57,12,10,59,0,2707,3653,4956,0,82,0,3290914816,2012004352,196030464,10641743872
56,874,54,820,0,0,1284,3138,17,8,3.149,2.015,94.836,0,0,0,0,6,0.060,0.510,1.780,57,12,10,59,0,1672,1696,9844,0,0,0,3265953792,2036842496,196030464,10632986624
56,874,54,820,0,0,612,1109,17,8,2.136,0.754,96.985,0.126,0,0,0,6,0.060,0.510,1.780,57,12,10,59,0,496,618,431,0,0,0,3265507328,2037194752,196030464,10632826880
56,874,54,820,0,0,696,1926,17,8,2.003,1.001,96.996,0,0,0,0,6,0.060,0.510,1.780,57,12,10,59,0,27,439,3860,0,0,0,3247390720,2055852032,196030464,10632552448
56,874,54,820,0,0,783,1517,17,8,2.372,1.248,96.255,0.125,0,0,0,6,0.060,0.510,1.780,57,12,10,59,0,4860,6101,1810,0,0,0,3264413696,2038857728,196030464,10633371648
56,874,54,820,0,4431872,927,2664,17,8,2.625,1.750,95.375,0.250,0,0,0,6,0.060,0.510,1.780,57,12,10,59,0,1366,1933,2189,0,150,0,3265867776,2037399552,196034560,10632507392
56,874,54,820,0,909312,835,2439,17,8,1.770,1.264,96.713,0.253,0,0,0,6,0.060,0.500,1.770,57,12,10,59,0,1429,1483,1612,0,42,0,3266347008,2036895744,196046848,10632003584
56,875,54,821,0,0,766,1614,17,8,3.522,0.755,95.723,0,0,0,0,6,0.060,0.500,1.770,57,12,10,59,0,1444,2101,2392,0,0,0,3263107072,2039513088,196046848,10633682944
56,874,54,820,0,1138688,688,1911,17,8,1.633,0.754,97.487,0.126,0,0,0,6,0.060,0.500,1.770,57,12,10,59,0,398,822,809,0,10,0,3264110592,2038509568,196046848,10633142272
56,874,54,820,0,0,919,19802,20,8,2.632,1.504,95.865,0,0,0,0,6,0.060,0.500,1.770,57,12,10,59,0,3530,5139,2962,0,0,0,3264851968,2037530624,196046848,10632605696
56,874,54,820,0,1400832,860,2604,20,8,1.768,1.263,96.843,0.126,0,0,0,6,0.060,0.500,1.770,57,12,10,59,0,1476,1561,1908,0,26,0,3265097728,2037821440,196050944,10632065024
56,874,54,820,0,622592,910,2554,20,8,2.645,1.134,96.096,0.126,0,0,0,6,0.050,0.490,1.760,57,12,10,59,0,1288,1902,4991,0,24,0,3257774080,2045120512,196063232,10633392128
56,874,54,820,0,0,819,1650,20,8,2.010,1.131,96.859,0,0,0,0,6,0.050,0.490,1.760,57,12,10,59,0,5292,6408,3624,0,0,0,3270246400,2032603136,196063232,10632646656
56,874,54,820,0,0,650,1216,20,8,1.637,0.756,97.481,0.126,0,0,0,6,0.050,0.490,1.760,57,12,10,59,0,95,85,204,0,0,0,3270246400,2032603136,196063232,10632380416
56,874,54,820,0,0,870,2398,17,8,3.759,1.003,95.113,0.125,0,0,0,6,0.050,0.490,1.760,57,12,10,59,0,2086,2704,1482,0,0,0,3268603904,2033635328,196063232,10633531392
56,874,54,820,0,4186112,1226,3177,17,7,2.509,2.008,95.358,0.125,0,0,0,6,0.050,0.490,1.760,57,12,10,59,0,1343,2088,4399,0,396,0,3263205376,2038988800,196096000,10634252288
56,874,54,820,0,163840,818,2574,17,7,1.757,1.129,96.863,0.251,0,0,0,6,0.050,0.480,1.750,57,12,10,59,0,1149,1140,1172,0,28,0,3263418368,2038759424,196112384,10633453568
56,874,54,820,0,0,672,1225,17,7,2.136,0.754,97.111,0,0,0,0,6,0.050,0.480,1.750,56,12,10,58,0,799,1001,1605,0,0,0,3263705088,2038915072,196112384,10632495104
56,874,54,820,0,0,596,1127,17,7,1.256,0.879,97.739,0.126,0,0,0,6,0.050,0.480,1.750,56,12,10,58,0,158,468,356,0,0,0,3263053824,2039566336,196112384,10633551872
56,874,54,820,0,0,757,1500,17,7,1.875,1.250,96.875,0,0,0,0,6,0.050,0.480,1.750,56,12,10,58,0,1494,2618,2717,0,0,0,3260493824,2042060800,196112384,10633048064
56,874,54,820,0,4980736,987,2708,17,7,2.015,1.511,96.096,0.378,0,0,0,6,0.050,0.480,1.750,56,12,10,58,0,1748,2154,2264,0,156,0,3261870080,2040651776,196116480,10632556544
56,874,54,820,0,729088,908,1778,17,7,3.405,0.757,95.712,0.126,0,0,0,6,0.040,0.470,1.740,56,12,10,58,0,2217,2873,1225,0,20,0,3263651840,2038222848,196128768,10633773056
56,874,54,820,0,0,753,2224,17,7,2.013,0.755,97.233,0,0,0,0,6,0.040,0.470,1.740,56,12,10,58,0,449,503,539,0,0,0,3264692224,2037243904,196128768,10634227712
56,874,54,820,0,0,570,1082,17,7,1.631,0.753,97.491,0.125,0,0,0,6,0.040,0.470,1.740,56,12,10,58,0,22,92,360,0,0,0,3265126400,2036809728,196128768,10633687040
56,874,54,820,0,0,558,947,17,7,1.502,1.001,97.497,0,0,0,0,6,0.040,0.470,1.740,56,12,10,58,0,181,288,237,0,0,0,3264856064,2037080064,196128768,10633162752
56,874,54,820,0,3121152,1010,3873,17,7,3.030,0.884,95.707,0.379,0,0,0,6,0.040,0.470,1.740,56,12,10,58,0,1431,2162,1979,0,274,0,3266125824,2036240384,196128768,10633547776
56,874,54,820,0,458752,788,1435,17,7,2.767,0.881,96.226,0.126,0,0,0,6,0.040,0.460,1.730,56,12,10,58,0,252,317,184,0,20,0,3266392064,2035957760,196141056,10634121216
56,876,54,822,0,0,1065,3085,17,7,2.497,1.998,95.381,0.125,0,0,0,6,0.040,0.460,1.730,56,12,10,58,0,6341,7416,4277,0,0,0,3280666624,2021646336,196141056,10632560640
56,876,54,822,0,655360,729,1605,17,7,2.767,0.755,96.352,0.126,0,0,0,6,0.040,0.460,1.730,56,12,10,58,0,393,1242,6055,0,40,0,3264704512,2036969472,196161536,10633977856
56,876,54,822,0,0,653,1096,17,7,1.748,0.999,97.253,0,0,0,0,6,0.040,0.460,1.730,56,12,10,58,0,75,212,79,0,0,0,3264946176,2036715520,196161536,10634723328
56,876,54,822,0,3465216,872,2571,17,7,2.393,1.134,96.348,0.126,0,0,0,6,0.040,0.460,1.730,56,12,10,58,0,1544,1808,2053,0,42,0,3264561152,2037100544,196165632,10633920512
56,876,54,822,0,0,652,1123,17,7,1.754,0.627,97.494,0.125,0,0,0,6,0.040,0.460,1.720,56,12,10,58,0,20,85,243,0,0,0,3264983040,2036674560,196165632,10633408512
56,876,54,822,0,0,882,2402,17,7,2.261,1.759,95.980,0,0,0,0,6,0.040,0.460,1.720,56,12,10,58,0,1845,2103,4090,0,0,0,3256520704,2045587456,196165632,10633748480
56,876,54,822,0,524288,692,1247,17,7,2.138,0.881,96.855,0.126,0,0,0,6,0.040,0.460,1.720,56,12,10,58,0,75,340,205,0,26,0,3258187776,2043887616,196177920,10634293248
56,876,54,822,0,0,736,1524,17,7,1.889,1.008,96.977,0.126,0,0,0,6,0.040,0.460,1.720,56,12,10,58,0,5514,6336,3140,0,0,0,3268554752,2032721920,196177920,10633760768
56,876,54,822,24576,2310144,1013,2984,17,7,4.015,1.506,94.354,0.125,0,0,0,6,0.040,0.460,1.720,56,12,10,58,0,2460,3476,6457,6,56,0,3252695040,2048712704,196190208,10634158080
56,874,54,820,0,0,826,2037,17,7,2.136,1.005,96.734,0.126,0,0,0,6,0.030,0.450,1.710,56,12,10,58,0,3,248,124,0,0,0,3253608448,2047782912,196190208,10634690560
56,874,54,820,0,0,868,2384,17,7,1.889,1.637,96.474,0,0,0,0,6,0.030,0.450,1.710,56,12,10,58,0,1369,1446,2599,0,0,0,3251982336,2049396736,196190208,10633846784
56,874,54,820,0,0,566,1015,17,7,1.754,1.003,97.118,0.125,0,0,0,6,0.030,0.450,1.710,56,12,10,58,0,252,118,5062,0,0,0,3236765696,2065690624,196190208,10632503296
56,874,54,820,0,868352,657,1102,17,7,2.253,1.001,96.746,0,0,0,0,6,0.030,0.450,1.710,56,12,10,58,0,134,425,222,0,30,0,3237920768,2064269312,196202496,10633297920
56,874,54,820,0,0,962,3340,17,7,2.381,1.754,95.739,0.125,0,0,0,6,0.030,0.450,1.710,56,12,10,58,0,1318,1631,1452,0,0,0,3238047744,2064318464,196202496,10633371648
56,874,54,820,16384,1900544,769,1499,17,7,2.532,0.886,96.456,0.127,0,0,0,6,0.030,0.440,1.700,56,12,10,58,0,75,455,927,4,70,0,3239895040,2063470592,196214784,10632085504
56,874,54,820,0,0,1261,3253,17,7,4.010,1.880,94.110,0,0,0,0,6,0.030,0.440,1.700,56,12,10,58,0,7310,8651,6090,0,0,0,3243081728,2058600448,196214784,10633252864
56,874,54,820,0,0,579,1032,17,7,1.757,1.004,97.114,0.125,0,0,0,6,0.030,0.440,1.700,56,12,10,58,0,22,346,106,0,0,0,3244060672,2057621504,196214784,10634043392
56,874,54,820,0,770048,636,1133,17,7,1.884,1.005,96.985,0.126,0,0,0,6,0.030,0.440,1.700,56,12,10,58,0,317,482,312,0,22,0,3244314624,2057363456,196227072,10634567680
56,874,54,820,0,90112,864,2386,17,7,2.130,1.504,96.241,0.125,0,0,0,6,0.030,0.440,1.700,56,12,10,58,0,1373,1380,1636,0,26,0,3244462080,2057203712,196235264,10633895936
56,874,54,820,32768,3342336,773,1500,17,7,2.270,1.261,96.469,0,0,0,0,6,0.030,0.430,1.690,56,12,10,58,0,275,553,797,8,110,0,3244199936,2057977856,196255744,10632581120
56,874,54,820,0,0,1218,21326,17,7,3.625,2,94.250,0.125,0,0,0,6,0.030,0.430,1.690,56,12,10,58,0,3476,5433,3289,0,0,0,3245436928,2056499200,196255744,10633814016
56,874,54,820,0,0,603,1067,17,7,1.637,1.134,97.103,0.126,0,0,0,6,0.030,0.430,1.690,56,12,10,58,0,5,224,92,0,0,0,3245387776,2056540160,196255744,10634088448
56,874,54,820,0,0,929,2084,17,7,4,1.375,94.625,0,0,0,0,6,0.030,0.430,1.690,56,12,10,58,0,2383,3788,3509,0,0,0,3243429888,2058047488,196255744,10633998336
56,874,54,820,0,0,859,2431,17,7,2.648,1.261,95.965,0.126,0,0,0,6,0.030,0.430,1.690,56,12,10,58,0,1550,1411,1535,0,0,0,3244314624,2056933376,196255744,10634514432
56,874,54,820,8192,5513216,1034,4042,17,7,2.010,2.010,95.603,0.377,0,0,0,6,0.020,0.430,1.680,56,12,10,58,0,1548,2448,2058,2,364,0,3247820800,2053394432,196272128,10634784768
56,874,54,820,0,0,819,2255,17,7,2.003,1.252,96.746,0,0,0,0,6,0.020,0.430,1.680,56,12,10,58,0,1291,1406,1629,0,0,0,3248766976,2052448256,196272128,10634178560
56,874,54,820,0,0,568,1078,17,7,1.757,0.627,97.491,0.125,0,0,0,6,0.020,0.430,1.680,56,12,10,58,0,73,102,782,0,0,0,3248975872,2052771840,196272128,10633195520
56,874,54,820,0,0,680,1113,17,7,2.258,0.878,96.863,0,0,0,0,6,0.020,0.430,1.680,56,12,10,58,0,397,448,405,0,0,0,3250163712,2051526656,196272128,10633359360
56,874,54,820,0,0,798,2417,17,7,1.637,1.134,97.103,0.126,0,0,0,6,0.020,0.430,1.680,56,12,10,58,0,1316,1612,1377,0,0,0,3250397184,2051293184,196272128,10634665984
56,875,54,821,0,1351680,868,1870,17,7,3.643,0.879,95.226,0.251,0,0,0,6,0.020,0.420,1.670,56,12,10,58,0,1865,2197,2348,0,158,0,3248848896,2052190208,196284416,10633715712
56,874,54,820,0,0,976,2793,17,7,2.141,1.385,96.348,0.126,0,0,0,6,0.020,0.420,1.670,56,12,10,58,0,6325,7407,5860,0,0,0,3249197056,2051801088,196284416,10633822208
56,874,54,820,0,0,801,1964,17,7,3.652,0.882,95.466,0,0,0,0,6,0.020,0.420,1.670,56,12,10,58,0,292,326,881,0,0,0,3247865856,2053132288,196284416,10633957376
56,874,54,820,0,0,529,1026,17,7,1.382,0.879,97.613,0.126,0,0,0,6,0.020,0.420,1.670,56,12,10,58,0,22,361,248,0,0,0,3249676288,2051854336,196284416,10634731520
56,874,54,820,0,0,712,2302,17,7,2.010,1.131,96.859,0,0,0,0,6,0.020,0.420,1.670,56,12,10,58,0,1303,1372,1767,0,0,0,3250315264,2051215360,196284416,10633400320
56,874,54,820,0,6488064,1024,2269,17,7,1.391,1.011,96.839,0.759,0,0,0,6,0.020,0.410,1.660,56,12,10,58,0,100,927,888,0,518,0,3249283072,2052210688,196313088,10633166848
56,874,54,820,0,0,902,2174,17,7,2.264,1.258,96.352,0.126,0,0,0,6,0.020,0.410,1.660,56,12,10,58,0,1619,1947,6648,0,0,0,3229265920,2072125440,196313088,10634600448
