"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dstat/raw_sys_cpu_tcp_fs_io_zones_load_vm-adv_unix_disk_ipc.csv --raw --sys --cpu --tcp --fs --io --zones --load --vm-adv --unix --disk --ipc 1 600",,,,"Date:","22 Mar 2023 22:13:13 -03"
"raw","system",,"total cpu usage",,,,,"tcp sockets",,,,,"filesystem",,"io/total",,"zones memory",,,,"load avg",,,"advanced virtual memory",,,,,"unix sockets",,,,"dsk/total",,"sysv ipc",,
0,672,1266,2.023,0.506,96.460,1.011,0,7,9,0,7,2,13184,341540,2,82,316156,3141,182160,22176,0.070,0.610,1.910,0,0,0,0,0,56,874,54,820,8192,3268608,0,0,6
0,732,2275,1.387,0.504,97.982,0.126,0,7,9,0,7,2,13184,341540,0,0,316156,3141,181908,22176,0.070,0.610,1.910,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,811,1403,4.255,1.001,94.743,0,0,7,9,0,7,2,13184,341557,0,0,316156,3141,181848,22176,0.070,0.610,1.910,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,922,2613,2.886,1.631,95.232,0.251,0,7,9,0,7,2,13184,341560,0,44,316156,3141,182794,22176,0.070,0.600,1.890,0,0,0,0,0,56,874,54,820,0,401408,0,0,6
0,581,1002,1.382,0.628,97.990,0,0,7,9,0,7,2,13184,341560,0,0,316156,3141,182618,22176,0.070,0.600,1.890,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,823,2328,1.757,1.004,97.114,0.125,0,7,10,1,7,1,13184,341562,0,294,316156,3141,183068,22176,0.070,0.600,1.890,0,0,0,0,0,56,874,54,820,0,2547712,0,0,6
0,1057,3407,3.769,1.382,94.724,0.126,0,7,11,0,6,1,13216,341628,0,0,316156,3141,182750,22176,0.070,0.600,1.890,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,682,1133,2.015,0.378,97.607,0,0,7,11,0,6,1,13216,341630,0,0,316156,3141,182129,22176,0.070,0.600,1.890,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,965,2549,1.884,1.508,96.482,0.126,0,7,11,0,6,1,13216,341629,0,32,316156,3141,182129,22176,0.060,0.590,1.880,0,0,0,0,0,56,874,54,820,0,557056,0,0,6
0,566,1084,1.382,0.503,97.990,0.126,0,7,11,0,6,1,13216,341628,0,0,316156,3141,182415,22176,0.060,0.590,1.880,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,803,2217,1.643,1.011,97.345,0,0,7,11,0,7,1,13216,341631,0,48,316156,3141,182302,22176,0.060,0.590,1.880,0,0,0,0,0,56,874,54,820,0,3366912,0,0,6
0,894,2402,3.011,1.757,95.107,0.125,0,7,11,0,7,1,13216,341650,0,0,316156,3141,182071,22176,0.060,0.590,1.880,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,691,1343,1.877,1.001,97.121,0,0,7,11,0,7,1,13216,341640,0,0,316156,3141,181966,22176,0.060,0.590,1.880,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1001,2954,3.266,1.131,95.477,0.126,0,7,11,0,7,1,13216,341667,0,0,316156,3141,181916,22176,0.060,0.580,1.870,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,755,1608,2.393,0.756,96.725,0.126,0,7,11,0,7,1,13216,341712,0,18,316156,3141,179870,22176,0.060,0.580,1.870,0,0,0,0,0,56,874,54,820,0,483328,0,0,6
0,574,1024,1.633,0.628,97.739,0,0,7,11,0,7,1,13216,341713,0,0,316156,3141,179821,22176,0.060,0.580,1.870,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,672,1374,1.511,0.756,97.607,0.126,0,7,11,0,6,1,13216,341714,0,80,316156,3141,179522,22176,0.060,0.580,1.870,0,0,0,0,0,56,874,54,820,0,3637248,0,0,6
0,827,2272,1.882,1.004,97.114,0,0,7,11,0,6,1,13216,341686,0,0,316156,3141,179988,22176,0.060,0.580,1.870,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,885,2515,2.387,0.879,96.608,0.126,0,7,11,0,6,1,13216,341694,0,0,316156,3141,179810,22176,0.130,0.590,1.870,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,621,1118,2.390,0.881,96.604,0.126,0,7,11,0,6,1,13216,341696,0,22,316156,3141,179764,22176,0.130,0.590,1.870,0,0,0,0,0,56,874,54,820,0,622592,0,0,6
0,758,1634,3.634,0.752,95.489,0.125,0,7,11,0,6,1,13216,341724,0,0,316156,3141,182552,22176,0.130,0.590,1.870,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1020,2871,2.652,1.263,96.086,0,0,7,11,0,7,1,13216,341770,0,252,316156,3141,178028,22176,0.130,0.590,1.870,0,0,0,0,0,56,874,54,820,0,1998848,0,0,6
0,793,2316,1.759,1.005,97.111,0.126,0,7,11,0,7,1,13216,341769,0,0,316156,3141,178099,22176,0.130,0.590,1.870,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,981,2509,2.008,1.506,96.487,0,0,7,11,0,7,1,13216,341769,0,0,316156,3141,178036,22176,0.120,0.580,1.860,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,550,1009,1.631,1.129,97.114,0.125,0,7,11,0,7,1,13216,341741,0,0,316156,3141,179129,22176,0.120,0.580,1.860,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,590,1099,1.387,0.504,97.982,0.126,0,7,11,0,7,1,13216,341682,0,40,316156,3141,181421,22176,0.120,0.580,1.860,0,0,0,0,0,56,874,54,820,0,475136,0,0,6
0,641,1326,2.005,0.877,96.992,0.125,0,7,11,0,7,1,13216,341692,0,152,316156,3141,181039,22176,0.120,0.580,1.860,0,0,0,0,0,56,874,54,820,0,4317184,0,0,6
0,828,2996,3.769,1.005,95.101,0.126,0,7,11,0,7,1,13216,341719,0,0,316156,3141,182251,22176,0.120,0.580,1.860,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,901,2400,1.513,1.009,97.478,0,0,7,11,0,6,1,13216,341719,0,0,316156,3141,181652,22176,0.110,0.570,1.850,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,855,1576,2.005,0.877,96.992,0.125,0,7,11,0,6,1,13216,341765,0,0,316156,3141,176241,22176,0.110,0.570,1.850,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,579,1041,1.387,0.631,97.856,0.126,0,7,11,0,6,1,13216,341766,0,18,316156,3141,176059,22176,0.110,0.570,1.850,0,0,0,0,0,56,874,54,820,0,835584,0,0,6
0,642,1302,1.633,1.131,97.111,0.126,0,7,11,0,6,1,13216,341697,4,68,316156,3141,176132,22176,0.110,0.570,1.850,0,0,0,0,0,56,874,54,820,16384,3514368,0,0,6
0,896,2349,2.144,1.009,96.847,0,0,7,11,0,6,1,13216,341698,0,0,316156,3141,175889,22176,0.110,0.570,1.850,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1473,21663,2.788,1.901,95.184,0.127,0,7,11,0,7,1,13216,341716,0,0,316156,3141,179582,22176,0.100,0.560,1.840,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,793,1568,3.015,0.754,96.231,0,0,7,11,0,7,1,13216,341745,0,0,316156,3141,181105,22176,0.100,0.560,1.840,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,775,1285,2.261,0.754,96.859,0.126,0,7,11,0,7,1,13216,341745,0,32,316156,3141,180986,22176,0.100,0.560,1.840,0,0,0,0,0,56,874,54,820,0,696320,0,0,6
0,774,1683,2.771,1.134,95.970,0.126,0,7,11,0,7,1,13216,341791,2,26,316156,3141,177087,22176,0.100,0.560,1.840,0,0,0,0,0,56,874,54,820,8192,1425408,0,0,6
0,841,2348,2.003,1.627,96.245,0.125,0,7,11,0,7,1,13216,341792,0,0,316156,3141,177044,22176,0.100,0.560,1.840,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,848,2405,2.018,1.009,96.974,0,0,7,11,0,7,1,13216,341791,0,0,316156,3141,177123,22176,0.090,0.550,1.830,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,641,1075,2.516,0.377,96.981,0.126,0,7,11,0,5,1,13216,341791,0,0,316156,3141,177067,22176,0.090,0.550,1.830,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,794,2020,2.628,1.252,96.120,0,0,7,11,0,6,1,13216,341792,0,0,316156,3141,177087,22176,0.090,0.550,1.830,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1026,2171,4.288,0.883,94.325,0.504,0,7,11,0,6,1,13216,341830,6,338,316156,3141,182979,22176,0.090,0.550,1.830,0,0,0,0,0,56,874,54,820,24576,3801088,0,0,6
0,858,2627,2.008,1.380,96.487,0.125,0,7,11,0,6,1,13248,341829,0,0,316156,3141,182810,22176,0.090,0.550,1.830,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1048,2818,2.141,1.134,96.725,0,0,7,11,0,6,1,13248,341829,0,0,316156,3141,182771,22176,0.090,0.540,1.820,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,974,2463,2.893,1.132,95.849,0.126,0,7,11,0,7,1,13248,341876,0,0,316156,3141,178708,22176,0.090,0.540,1.820,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,694,1205,1.765,1.009,97.226,0,0,7,11,0,7,1,13248,341875,0,0,316156,3141,178719,22176,0.090,0.540,1.820,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,663,1314,1.008,0.882,97.481,0.630,0,7,11,0,7,1,13248,341876,2,166,316156,3141,178676,22176,0.090,0.540,1.820,0,0,0,0,0,56,874,54,820,8192,4046848,0,0,6
0,1736,6040,4.146,2.010,93.719,0.126,0,7,11,0,7,1,13248,342020,0,24,316156,3141,176716,22176,0.090,0.540,1.820,0,0,0,0,0,56,888,54,834,0,417792,0,0,6
0,1182,3440,4.625,1.625,93.750,0,0,7,11,0,7,1,13248,342053,0,0,316156,3141,175838,22176,0.080,0.530,1.810,0,0,0,0,0,56,890,54,836,0,0,0,0,6
0,641,1076,1.506,0.878,97.491,0.125,0,7,11,0,6,1,13248,342063,0,0,316156,3141,175592,22176,0.080,0.530,1.810,0,0,0,0,0,56,890,54,836,0,0,0,0,6
0,647,1546,1.511,0.756,97.733,0,0,7,11,0,6,1,13248,342063,0,0,316156,3141,175920,22176,0.080,0.530,1.810,0,0,0,0,0,56,890,54,836,0,0,0,0,6
0,768,1719,2.261,1.005,96.608,0.126,0,7,11,0,6,1,13280,342110,0,50,316156,3141,175228,22176,0.080,0.530,1.810,0,0,0,0,0,56,890,54,836,0,3481600,0,0,6
0,896,2471,1.757,1.506,96.612,0.125,0,7,11,0,6,1,13280,342109,0,18,316156,3141,174863,22176,0.080,0.530,1.810,0,0,0,0,0,56,890,54,836,0,540672,0,0,6
0,1170,4658,1.877,2.253,95.745,0.125,0,7,11,0,6,1,13280,342108,0,0,316156,3141,174551,22176,0.070,0.520,1.800,0,0,0,0,0,56,890,54,836,0,0,0,0,6
0,581,1019,1.884,1.131,96.985,0,0,7,11,0,6,1,13280,342108,0,0,316156,3141,174501,22176,0.070,0.520,1.800,0,0,0,0,0,56,890,54,836,0,0,0,0,6
0,895,2523,3.759,1.378,94.737,0.125,0,7,11,0,7,1,13280,342140,0,0,316156,3141,175764,22176,0.070,0.520,1.800,0,0,0,0,0,56,890,54,836,0,0,0,0,6
0,613,1084,1.509,1.006,97.484,0,0,7,11,0,7,1,13280,342149,0,0,316156,3141,175581,22176,0.070,0.520,1.800,0,0,0,0,0,56,890,54,836,0,0,0,0,6
0,1244,3283,2.757,1.504,95.489,0.251,0,7,11,0,7,1,13280,342148,0,382,316156,3141,174963,22176,0.070,0.520,1.800,0,0,0,0,0,56,890,54,836,0,3301376,0,0,6
0,869,2368,2.136,1.131,96.608,0.126,0,7,11,0,7,1,13280,342148,0,0,316156,3141,174969,22176,0.070,0.520,1.790,0,0,0,0,0,56,890,54,836,0,0,0,0,6
0,791,1622,2.384,0.878,96.738,0,0,7,11,0,6,1,13280,342194,0,0,316156,3141,171517,22176,0.070,0.520,1.790,0,0,0,0,0,56,890,54,836,0,0,0,0,6
0,608,1087,1.887,0.503,97.484,0.126,0,7,11,0,6,1,13280,342194,0,0,316156,3141,171521,22176,0.070,0.520,1.790,0,0,0,0,0,56,890,54,836,0,0,0,0,6
0,590,1021,1.631,0.627,97.742,0,0,7,11,0,6,1,13280,342194,0,0,316156,3141,171521,22176,0.070,0.520,1.790,0,0,0,0,0,56,890,54,836,0,0,0,0,6
0,1117,3251,4.403,1.006,94.340,0.252,0,7,11,0,6,1,13312,342162,0,44,316156,3141,171847,22176,0.070,0.520,1.790,0,0,0,0,0,56,890,54,836,0,3309568,0,0,6
0,1298,3259,2.911,1.646,95.316,0.127,0,7,11,0,6,1,13216,342011,0,38,316156,3141,177727,22176,0.060,0.510,1.780,0,0,0,0,0,56,874,54,820,0,696320,0,0,6
0,623,1055,2.378,1.126,96.370,0.125,0,7,11,0,6,1,13216,342021,0,0,316156,3141,177878,22176,0.060,0.510,1.780,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,654,1441,1.754,1.003,97.243,0,0,7,10,1,6,2,13216,341993,0,0,316156,3141,182433,22176,0.060,0.510,1.780,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,825,2048,2.743,1.372,95.761,0.125,0,7,11,0,7,1,13248,341994,0,0,316156,3141,178467,22176,0.060,0.510,1.780,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,921,2645,2.381,1.504,95.865,0.251,0,7,11,0,7,1,13248,341992,0,150,316156,3141,177862,22176,0.060,0.510,1.780,0,0,0,0,0,56,874,54,820,0,4431872,0,0,6
0,832,2421,2.141,1.259,96.348,0.252,0,7,11,0,7,1,13248,341991,0,42,316156,3141,177805,22176,0.060,0.500,1.770,0,0,0,0,0,56,874,54,820,0,909312,0,0,6
0,771,1556,3.526,0.756,95.718,0,0,7,11,0,7,1,13248,342020,0,0,316156,3141,178630,22176,0.060,0.500,1.770,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,692,1963,1.629,1.003,97.243,0.125,0,7,11,0,8,1,13248,342021,0,10,316156,3141,178199,22176,0.060,0.500,1.770,0,0,0,0,0,56,874,54,820,0,1138688,0,0,6
0,918,19808,2.390,1.384,96.226,0,0,7,11,0,7,1,13248,342043,0,0,316156,3141,178020,22176,0.060,0.500,1.770,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,868,2605,2.136,1.256,96.482,0.126,0,7,11,0,7,1,13248,342014,0,26,316156,3141,178025,22176,0.060,0.500,1.770,0,0,0,0,0,56,874,54,820,0,1400832,0,0,6
0,875,2417,2.402,1.011,96.460,0.126,0,7,11,0,7,1,13248,342023,0,24,316156,3141,179813,22176,0.050,0.490,1.760,0,0,0,0,0,56,874,54,820,0,622592,0,0,6
0,840,1785,1.882,1.380,96.738,0,0,7,11,0,7,1,13184,342015,0,0,316156,3141,176877,22176,0.050,0.490,1.760,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,664,1186,1.889,0.630,97.355,0.126,0,7,11,0,7,1,13184,342015,0,0,316156,3141,176757,22176,0.050,0.490,1.760,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,860,2431,3.759,0.877,95.238,0.125,0,7,11,0,8,1,13184,342040,0,0,316156,3141,177009,22176,0.050,0.490,1.760,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1229,3151,2.261,2.136,95.477,0.126,0,7,11,0,8,1,13184,342037,0,396,316156,3141,178316,22176,0.050,0.490,1.760,0,0,0,0,0,56,874,54,820,0,4186112,0,0,6
0,754,1567,1.757,0.878,97.114,0.251,0,7,11,0,8,1,13184,342036,0,28,316156,3141,178260,22176,0.050,0.480,1.750,0,0,0,0,0,56,874,54,820,0,163840,0,0,6
0,734,2252,2.013,1.006,96.981,0,0,7,11,0,8,1,13184,342017,0,0,316156,3141,178298,22176,0.050,0.480,1.750,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,578,1065,1.504,0.877,97.494,0.125,0,7,11,0,8,1,13184,342018,0,0,316156,3141,178583,22176,0.050,0.480,1.750,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,753,1532,1.752,1.252,96.996,0,0,7,11,0,8,1,13184,342018,0,0,316156,3141,179126,22176,0.050,0.480,1.750,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,945,2617,2.018,1.387,96.217,0.378,0,7,11,0,7,1,13152,342017,0,156,316156,3141,178722,22176,0.050,0.480,1.750,0,0,0,0,0,56,874,54,820,0,4980736,0,0,6
0,961,1861,3.522,0.755,95.597,0.126,0,7,11,0,7,1,13152,342045,0,20,316156,3141,178623,22176,0.040,0.470,1.740,0,0,0,0,0,56,874,54,820,0,729088,0,0,6
0,754,2239,2.013,1.006,96.981,0,0,7,11,0,7,1,13152,342048,0,0,316156,3141,177950,22176,0.040,0.470,1.740,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,569,1074,1.629,0.752,97.494,0.125,0,7,11,0,7,1,13152,342047,0,0,316156,3141,177837,22176,0.040,0.470,1.740,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,547,968,1.382,0.879,97.739,0,0,7,11,0,7,1,13152,342056,0,0,316156,3141,177850,22176,0.040,0.470,1.740,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1011,3876,3.153,0.883,95.586,0.378,0,7,11,0,8,1,13152,342031,0,274,316156,3141,177645,22176,0.040,0.470,1.740,0,0,0,0,0,56,874,54,820,0,3121152,0,0,6
0,804,1422,2.889,0.879,96.106,0.126,0,7,11,0,8,1,13152,342032,0,20,316156,3141,177576,22176,0.040,0.460,1.730,0,0,0,0,0,56,874,54,820,0,458752,0,0,6
0,1076,3089,2.372,1.998,95.506,0.125,0,7,11,1,8,1,13152,342031,0,0,316156,3141,174082,22176,0.040,0.460,1.730,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,711,1584,3.015,0.628,96.231,0.126,0,7,11,1,8,1,13152,342060,0,40,316156,3141,177877,22176,0.040,0.460,1.730,0,0,0,0,0,56,876,54,822,0,655360,0,0,6
0,636,1082,1.502,1.001,97.497,0,0,7,11,1,8,1,13152,342061,0,0,316156,3141,177761,22176,0.040,0.460,1.730,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,867,2574,2.015,1.259,96.599,0.126,0,7,11,1,8,1,13152,342060,0,42,316156,3141,177855,22176,0.040,0.460,1.730,0,0,0,0,0,56,876,54,822,0,3465216,0,0,6
0,664,1147,1.880,0.752,97.243,0.125,0,7,11,1,8,1,13152,342059,0,0,316156,3141,177813,22176,0.040,0.460,1.720,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,889,2405,2.387,1.382,96.231,0,0,7,11,1,7,1,13152,342042,0,0,316156,3141,179927,22176,0.040,0.460,1.720,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,676,1216,2.138,1.132,96.604,0.126,0,7,11,1,7,1,13152,342043,0,26,316156,3141,179572,22176,0.040,0.460,1.720,0,0,0,0,0,56,876,54,822,0,524288,0,0,6
0,741,1557,2.013,0.881,96.981,0.126,0,7,12,0,7,1,13184,342087,0,0,316156,3141,176786,22176,0.040,0.460,1.720,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,972,2801,3.899,1.384,94.717,0,0,7,12,0,7,1,13216,342069,0,0,316156,3141,180876,22176,0.040,0.460,1.720,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,873,2211,2.258,1.255,96.236,0.251,0,7,11,1,8,1,13216,342068,6,56,316156,3141,180705,22176,0.030,0.450,1.710,0,0,0,0,0,56,874,54,820,24576,2310144,0,0,6
0,860,2388,1.763,1.763,96.474,0,0,7,11,0,8,1,13216,342066,0,0,316156,3141,180867,22176,0.030,0.450,1.710,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,580,1015,1.880,0.877,97.118,0.125,0,7,11,0,7,1,13216,341977,0,0,316156,3141,184770,22176,0.030,0.450,1.710,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,660,1070,2.128,1.126,96.746,0,0,7,11,0,7,1,13216,341987,0,30,316156,3141,184740,22176,0.030,0.450,1.710,0,0,0,0,0,56,874,54,820,0,868352,0,0,6
0,950,3388,2.141,1.511,96.222,0.126,0,7,11,0,8,1,13216,341988,0,0,316156,3141,184435,22176,0.030,0.450,1.710,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,778,1466,3.019,1.006,95.849,0.126,0,7,11,0,8,1,13216,341942,4,70,316156,3141,184353,22176,0.030,0.440,1.700,0,0,0,0,0,56,874,54,820,16384,1900544,0,0,6
0,1257,3327,3.764,2.008,94.228,0,0,7,11,0,7,1,13216,342015,0,0,316156,3141,183104,22176,0.030,0.440,1.700,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,590,997,1.882,0.878,97.114,0.125,0,7,11,0,7,1,13216,342015,0,0,316156,3141,182925,22176,0.030,0.440,1.700,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,630,1141,1.887,0.881,97.107,0.126,0,7,11,0,7,1,13216,342018,0,22,316156,3141,182802,22176,0.030,0.440,1.700,0,0,0,0,0,56,874,54,820,0,770048,0,0,6
0,866,2367,1.748,1.623,96.504,0.125,0,7,11,0,7,1,13216,342018,0,26,316156,3141,182763,22176,0.030,0.440,1.700,0,0,0,0,0,56,874,54,820,0,90112,0,0,6
0,776,1495,2.778,1.263,95.960,0,0,7,11,0,7,1,13216,341988,8,110,316156,3141,182952,22176,0.030,0.430,1.690,0,0,0,0,0,56,874,54,820,32768,3342336,0,0,6
0,1208,21333,3.504,2.003,94.368,0.125,0,7,11,0,8,1,13184,342010,0,0,316156,3141,182591,22176,0.030,0.430,1.690,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,614,1074,1.631,1.129,97.114,0.125,0,7,11,0,8,1,13184,342011,0,0,316156,3141,182601,22176,0.030,0.430,1.690,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,894,2100,3.648,1.006,95.346,0,0,7,11,0,8,1,13184,342038,0,0,316156,3141,183029,22176,0.030,0.430,1.690,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,859,2433,2.764,1.633,95.477,0.126,0,7,11,0,8,1,13184,342036,0,0,316156,3141,182697,22176,0.030,0.430,1.690,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1082,4040,2.387,1.884,95.352,0.377,0,7,11,0,8,1,13184,342039,2,364,316156,3141,181833,22176,0.020,0.430,1.680,0,0,0,0,0,56,874,54,820,8192,5513216,0,0,6
0,812,2247,1.877,1.502,96.621,0,0,7,11,0,8,1,13184,342037,0,0,316156,3141,181602,22176,0.020,0.430,1.680,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,569,1035,1.882,0.502,97.491,0.125,0,7,11,0,8,1,13184,342008,0,0,316156,3141,181681,22176,0.020,0.430,1.680,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,693,1173,2.133,1.004,96.863,0,0,7,11,0,7,1,13216,342019,0,0,316156,3141,181563,22176,0.020,0.430,1.680,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,762,2419,1.761,1.006,97.107,0.126,0,7,11,0,7,1,13216,342021,0,0,316156,3141,181320,22176,0.020,0.430,1.680,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,879,1776,3.396,1.006,95.346,0.252,0,7,11,0,7,1,13216,342047,0,158,316156,3141,181489,22176,0.020,0.420,1.670,0,0,0,0,0,56,874,54,820,0,1351680,0,0,6
0,992,2829,2.264,1.258,96.352,0.126,0,7,11,0,7,1,13248,342045,0,0,316156,3141,181507,22176,0.020,0.420,1.670,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,800,2002,3.413,1.011,95.575,0,0,7,11,0,8,1,13248,342048,0,0,316156,3141,181769,22176,0.020,0.420,1.670,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,533,1024,1.631,0.753,97.491,0.125,0,7,11,0,8,1,13248,342021,0,0,316156,3141,181457,22176,0.020,0.420,1.670,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,662,1748,1.882,1.004,97.114,0,0,7,11,0,8,1,13248,342023,0,0,316156,3141,181301,22176,0.020,0.420,1.670,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1073,2791,1.641,1.010,96.591,0.758,0,7,11,0,8,1,13248,342018,0,518,316156,3141,181544,22176,0.020,0.410,1.660,0,0,0,0,0,56,874,54,820,0,6488064,0,0,6
0,899,2209,2.138,1.384,96.352,0.126,0,7,11,0,8,1,13248,342029,0,0,316156,3141,186400,22176,0.020,0.410,1.660,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,837,1691,4.035,0.757,95.208,0,0,7,11,0,8,1,13248,342057,0,0,316156,3141,186416,22176,0.020,0.410,1.660,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,808,1514,2.264,0.881,96.730,0.126,0,7,11,0,8,1,13248,342056,0,0,316156,3141,182099,22176,0.020,0.410,1.660,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,633,1132,2.393,0.756,96.851,0,0,7,11,0,7,1,13248,342059,0,0,316156,3141,181980,22176,0.020,0.410,1.660,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,894,2510,1.508,1.382,96.482,0.628,0,7,11,0,7,1,13248,342060,0,170,316156,3141,181549,22176,0.020,0.400,1.660,0,0,0,0,0,56,874,54,820,0,4489216,0,0,6
0,785,2344,1.631,1.882,96.487,0,0,7,11,0,7,1,13248,342031,0,0,316156,3141,181549,22176,0.020,0.400,1.660,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,548,989,1.754,0.752,97.368,0.125,0,7,11,0,7,1,13248,342029,0,0,316156,3141,181493,22176,0.020,0.400,1.660,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,784,1357,2.138,1.132,96.730,0,0,7,11,0,6,1,13248,342040,0,0,316156,3141,182011,22176,0.020,0.400,1.660,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,934,2699,4.146,1.131,94.598,0.126,0,7,11,0,7,1,13248,342070,0,0,316156,3141,181402,22176,0.020,0.400,1.660,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,979,2622,1.643,1.264,96.081,1.011,0,7,11,0,7,1,13248,342067,0,34,316156,3141,182185,22176,0.020,0.400,1.650,0,0,0,0,0,56,874,54,820,0,860160,0,0,6
0,1007,3023,2.267,1.511,96.222,0,0,7,11,0,7,1,13248,342067,0,0,316156,3141,182785,22176,0.020,0.400,1.650,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,654,1175,1.882,0.878,97.114,0.125,0,7,11,0,7,1,13248,342040,0,0,316156,3141,182610,22176,0.020,0.400,1.650,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,600,1025,1.759,0.754,97.362,0.126,0,7,9,0,7,2,13248,342038,0,0,316156,3141,182621,22176,0.020,0.400,1.650,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,627,1105,1.631,0.878,97.491,0,0,7,9,0,6,2,13248,341976,0,0,316156,3141,183098,22176,0.020,0.400,1.650,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,902,2517,2.138,1.006,96.101,0.755,0,7,9,0,6,2,13248,341977,0,136,316156,3141,187196,22176,0.020,0.390,1.640,0,0,0,0,0,56,874,54,820,0,4317184,0,0,6
0,1236,4235,4.030,1.511,94.332,0.126,0,7,11,0,6,1,13248,342019,0,0,316156,3141,186841,22176,0.020,0.390,1.640,0,0,0,0,0,56,874,54,820,0,0,0,0,6
